fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14402.0,3.0,2.0,17.0,0.8339070759210785,0.8965551474238063,0.902287940853232,0.8994124091225973,10009.0,0.774081774081774,0.7628044616435238,0.7684017427195597,4393.0
1,16117.0,4.0,7.0,22.0,0.8986426572473718,0.9539611120038567,0.953731223391437,0.9538461538461539,12449.0,0.8430945246526832,0.843784078516903,0.8434391606485897,3668.0
2,15864.0,5.0,11.0,26.0,0.866798283475933,0.9287299192331587,0.9189426539035742,0.9238103646155205,11387.0,0.7992168805742875,0.8206388206388207,0.8097862023363456,4477.0
3,16098.0,5.0,8.0,23.0,0.8542991919314955,0.9305006310475389,0.9195908864127723,0.9250135920705951,12026.0,0.7704723474958461,0.7971512770137524,0.7835847917923959,4072.0
4,15984.0,5.0,15.0,30.0,0.8405506472233455,0.9050907962129443,0.9584976988823143,0.931028977408797,12168.0,0.8369916074887024,0.6795073375262054,0.7500723170378941,3816.0
mean,15693.0,4.4,8.6,23.6,0.8588395711598448,0.922967521184261,0.9306100806886659,0.9266222994127327,11607.8,0.8047714268586587,0.780777195067841,0.791056842906957,4085.2
std,728.7667665309664,0.8944271909999159,4.8270073544588685,4.827007354458868,0.025614233664823582,0.02273623996366119,0.024351599452242575,0.01943855773579104,974.8393200933167,0.03411720416992902,0.06404203757677612,0.03654966685789386,351.7622776819595
