phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1648472400.0,1787429343.9782426,PRE_ALERT,OK,0.724,0.5241,3.5398,4.1469,[3.1846],1,0.7571761310100555,1
1648476900.0,1787429344.6024506,PRE_ALERT,OK,0.426,0.3341,3.5205,3.9332,[3.214],1,0.9993429430178367,1
1648477800.0,1787429344.7271066,ALERT,OK,0.409,0.278,3.1127,3.4547,[2.8374],1,0.9989039984066039,1
1648478700.0,1787429344.8520477,ALERT,OK,0.408,0.252,3.0336,3.35,[2.7843],1,0.9999718926192145,1
1648910700.0,1787429404.8517847,PRE_ALERT,OK,0.334,0.3462,3.2567,3.6734,[2.9539],1,0.4573667049407959,0
1648917000.0,1787429405.7267153,PRE_ALERT,OK,0.32,0.3447,3.2093,3.6227,[2.9118],1,0.992010879330337,1
