phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641776400.0,1786288880.3171914,1,1.1383,0.0579,,0.899,0.0346,0.338,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1786288880.442063,1,1.2491,0.0568,,0.719,0.0306,0.311,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1786288880.5668652,1,1.1538,0.0574,,0.666,0.0288,0.277,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1786288880.6917386,1,1.1263,0.0575,,0.625,0.027,0.262,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1786288880.8168786,1,1.0792,0.0545,,0.558,0.2918,0.572,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1786288880.9414873,1,1.0245,0.053,,0.578,0.0252,0.278,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1786288881.0667644,1,1.1166,0.0572,,0.668,0.027,0.266,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1786288881.1915138,1,1.0395,0.054,,0.592,0.0336,0.264,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1786288881.3166165,1,1.0423,0.0546,,0.654,0.0259,0.262,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1786288881.4416091,1,1.0484,0.0566,,0.675,0.0267,0.264,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1786288881.5666482,1,1.0468,0.0563,,0.661,0.0264,0.291,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1786288881.6918402,1,1.1291,0.0572,,0.69,0.0279,0.294,NOMINAL,NOMINAL,STALE,0,
1641787200.0,1786288881.8165596,1,1.0235,0.0552,,0.538,0.0231,0.36,NOMINAL,NOMINAL,STALE,0,
1641788100.0,1786288881.9415731,1,1.0595,0.0562,,0.606,0.028,0.273,NOMINAL,NOMINAL,STALE,0,
1641789000.0,1786288882.0667555,1,1.117,0.0567,,0.643,0.025,0.264,NOMINAL,NOMINAL,STALE,0,
1641789900.0,1786288882.1914432,1,1.0168,0.0528,,0.559,0.0246,0.254,NOMINAL,NOMINAL,STALE,0,
1641790800.0,1786288882.3164902,1,0.9894,0.0564,,0.612,0.0256,0.249,NOMINAL,NOMINAL,STALE,0,
1641791700.0,1786288882.4417534,1,1.1412,0.056,,0.671,0.0278,0.263,NOMINAL,NOMINAL,STALE,0,
1641792600.0,1786288882.5666785,1,1.0326,0.0548,,0.664,0.027,0.333,NOMINAL,NOMINAL,STALE,0,
1641793500.0,1786288882.6919026,1,1.1498,0.0573,,0.702,0.0285,0.282,NOMINAL,NOMINAL,STALE,0,
1641794400.0,1786288882.8164713,1,1.0691,0.0543,,0.508,0.0251,0.249,NOMINAL,NOMINAL,STALE,0,
1641795300.0,1786288882.9415088,1,1.0404,0.0524,,0.583,0.0258,0.264,NOMINAL,NOMINAL,STALE,0,
1641796200.0,1786288883.0667286,1,1.1185,0.0541,,0.635,0.028,0.264,NOMINAL,NOMINAL,STALE,0,
1641797100.0,1786288883.1915426,1,1.0383,0.0546,,0.572,0.0267,0.261,NOMINAL,NOMINAL,STALE,0,
1641798000.0,1786288883.3172858,1,1.2433,0.0612,,0.689,0.03,0.317,NOMINAL,NOMINAL,STALE,0,
1641798900.0,1786288883.442404,1,1.254,0.0586,,0.893,0.0316,0.306,NOMINAL,NOMINAL,STALE,0,
1641799800.0,1786288883.5668063,1,1.1017,0.0534,,0.709,0.0281,0.28,NOMINAL,NOMINAL,STALE,0,
1641800700.0,1786288883.6919026,1,1.152,0.0587,,0.71,0.0297,0.278,NOMINAL,NOMINAL,STALE,0,
1641801600.0,1786288883.8164783,1,1.0216,0.0544,,0.561,0.0247,0.26,NOMINAL,NOMINAL,STALE,0,
