timestamp,event,state,detections,nav_state
1776591352.723597,ARM_CMD,TRACKING,0,0
1776591352.8233204,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591352.8243723,ARM_CMD,TRACKING,0,0
1776591352.922994,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591352.9248922,ARM_CMD,TRACKING,0,0
1776591353.0224464,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.0236678,ARM_CMD,TRACKING,0,0
1776591353.1229053,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.124618,ARM_CMD,TRACKING,0,0
1776591353.2226212,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.2236857,ARM_CMD,TRACKING,0,0
1776591353.3230894,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.3241498,ARM_CMD,TRACKING,0,0
1776591353.423448,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.4252017,ARM_CMD,TRACKING,0,0
1776591353.5229604,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.5248058,ARM_CMD,TRACKING,0,0
1776591353.6229467,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.6245382,ARM_CMD,TRACKING,0,0
1776591353.7233465,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.7247446,ARM_CMD,TRACKING,0,0
1776591353.8232117,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.824626,ARM_CMD,TRACKING,0,0
1776591353.922392,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591353.9232771,ARM_CMD,TRACKING,0,0
1776591354.0244734,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.0264542,ARM_CMD,TRACKING,0,0
1776591354.1232693,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.1254807,ARM_CMD,TRACKING,0,0
1776591354.2232888,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.2255445,ARM_CMD,TRACKING,0,0
1776591354.3229942,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.324378,ARM_CMD,TRACKING,0,0
1776591354.4232125,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.4252024,ARM_CMD,TRACKING,0,0
1776591354.5229216,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.5240214,ARM_CMD,TRACKING,0,0
1776591354.6230578,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.6242402,ARM_CMD,TRACKING,0,0
1776591354.7229135,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.7239487,ARM_CMD,TRACKING,0,0
1776591354.8259265,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.827998,ARM_CMD,TRACKING,0,0
1776591354.922759,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591354.923977,ARM_CMD,TRACKING,0,0
1776591355.0233266,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.027332,ARM_CMD,TRACKING,0,0
1776591355.122795,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.1242514,ARM_CMD,TRACKING,0,0
1776591355.2229695,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.2245643,ARM_CMD,TRACKING,0,0
1776591355.3232646,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.324585,ARM_CMD,TRACKING,0,0
1776591355.423383,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.4247122,ARM_CMD,TRACKING,0,0
1776591355.5231414,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.5248318,ARM_CMD,TRACKING,0,0
1776591355.6249459,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.6270444,ARM_CMD,TRACKING,0,0
1776591355.7243612,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.726095,ARM_CMD,TRACKING,0,0
1776591355.8230948,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.824863,ARM_CMD,TRACKING,0,0
1776591355.9228141,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591355.924293,ARM_CMD,TRACKING,0,0
1776591356.0238247,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.0254662,ARM_CMD,TRACKING,0,0
1776591356.1238434,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.1262796,ARM_CMD,TRACKING,0,0
1776591356.2227743,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.2249274,ARM_CMD,TRACKING,0,0
1776591356.32265,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.3243065,ARM_CMD,TRACKING,0,0
1776591356.4235618,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.4252794,ARM_CMD,TRACKING,0,0
1776591356.523277,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.524925,ARM_CMD,TRACKING,0,0
1776591356.6246266,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.6258056,ARM_CMD,TRACKING,0,0
1776591356.7228146,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.7238622,ARM_CMD,TRACKING,0,0
1776591356.8250139,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.8273518,ARM_CMD,TRACKING,0,0
1776591356.9232602,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591356.9246325,ARM_CMD,TRACKING,0,0
1776591357.0240574,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.026539,ARM_CMD,TRACKING,0,0
1776591357.125332,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.1268134,ARM_CMD,TRACKING,0,0
1776591357.2229204,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.2239525,ARM_CMD,TRACKING,0,0
1776591357.3235028,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.3250942,ARM_CMD,TRACKING,0,0
1776591357.4243164,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.4268296,ARM_CMD,TRACKING,0,0
1776591357.522675,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.5235221,ARM_CMD,TRACKING,0,0
1776591357.622634,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.6236176,ARM_CMD,TRACKING,0,0
1776591357.7230115,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.7238882,ARM_CMD,TRACKING,0,0
1776591357.824547,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.8265734,ARM_CMD,TRACKING,0,0
1776591357.925045,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591357.9277058,ARM_CMD,TRACKING,0,0
1776591358.0231304,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.0241237,ARM_CMD,TRACKING,0,0
1776591358.124206,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.1252944,ARM_CMD,TRACKING,0,0
1776591358.2235577,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.2250838,ARM_CMD,TRACKING,0,0
1776591358.3239944,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.3254497,ARM_CMD,TRACKING,0,0
1776591358.4229987,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.4249563,ARM_CMD,TRACKING,0,0
1776591358.522904,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.524204,ARM_CMD,TRACKING,0,0
1776591358.623396,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.6249044,ARM_CMD,TRACKING,0,0
1776591358.7234442,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.7247727,ARM_CMD,TRACKING,0,0
1776591358.8239853,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.8260808,ARM_CMD,TRACKING,0,0
1776591358.9231167,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591358.924381,ARM_CMD,TRACKING,0,0
1776591359.0229077,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.0240784,ARM_CMD,TRACKING,0,0
1776591359.1237993,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.1249716,ARM_CMD,TRACKING,0,0
1776591359.2242355,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.2254293,ARM_CMD,TRACKING,0,0
1776591359.324624,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.3261302,ARM_CMD,TRACKING,0,0
1776591359.4233732,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.424963,ARM_CMD,TRACKING,0,0
1776591359.5231786,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.5250688,ARM_CMD,TRACKING,0,0
1776591359.6232607,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.6247277,ARM_CMD,TRACKING,0,0
1776591359.7230494,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.724344,ARM_CMD,TRACKING,0,0
1776591359.8234975,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.826358,ARM_CMD,TRACKING,0,0
1776591359.9231167,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591359.9240768,ARM_CMD,TRACKING,0,0
1776591360.0236733,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.02495,ARM_CMD,TRACKING,0,0
1776591360.123242,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.1247327,ARM_CMD,TRACKING,0,0
1776591360.2229214,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.2239537,ARM_CMD,TRACKING,0,0
1776591360.3232834,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.3242736,ARM_CMD,TRACKING,0,0
1776591360.4229684,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.4242163,ARM_CMD,TRACKING,0,0
1776591360.5227776,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.524207,ARM_CMD,TRACKING,0,0
1776591360.6229868,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.624156,ARM_CMD,TRACKING,0,0
1776591360.730589,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.732272,ARM_CMD,TRACKING,0,0
1776591360.8242128,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.826181,ARM_CMD,TRACKING,0,0
1776591360.9232771,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591360.9245768,ARM_CMD,TRACKING,0,0
1776591361.023679,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.0249712,ARM_CMD,TRACKING,0,0
1776591361.1234734,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.1247125,ARM_CMD,TRACKING,0,0
1776591361.2230122,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.224233,ARM_CMD,TRACKING,0,0
1776591361.3239284,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.3252234,ARM_CMD,TRACKING,0,0
1776591361.423928,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.4253557,ARM_CMD,TRACKING,0,0
1776591361.5238533,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.5248737,ARM_CMD,TRACKING,0,0
1776591361.6231549,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.6242647,ARM_CMD,TRACKING,0,0
1776591361.722794,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.7237613,ARM_CMD,TRACKING,0,0
1776591361.823065,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.824363,ARM_CMD,TRACKING,0,0
1776591361.922914,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591361.9240074,ARM_CMD,TRACKING,0,0
1776591362.0241132,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591362.0262392,ARM_CMD,TRACKING,0,0
1776591362.1247637,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591362.1263125,ARM_CMD,TRACKING,0,0
1776591362.2235253,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591362.2244902,ARM_CMD,TRACKING,0,0
1776591362.2255259,DETECTION_LOST,TRACKING,0,0
1776591365.2248461,HOLD_TIMEOUT,HOLD,0,0
1776591370.6666536,DETECTION_TRIGGER,IDLE,1,0
1776591370.7235878,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591370.7326918,ARM_CMD,TRACKING,0,0
1776591370.823016,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591370.8244534,ARM_CMD,TRACKING,0,0
1776591370.9237401,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591370.925078,ARM_CMD,TRACKING,0,0
1776591371.0230007,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.0241234,ARM_CMD,TRACKING,0,0
1776591371.122711,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.1245124,ARM_CMD,TRACKING,0,0
1776591371.2228966,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.2237535,ARM_CMD,TRACKING,0,0
1776591371.323406,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.3243601,ARM_CMD,TRACKING,0,0
1776591371.4233062,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.4245431,ARM_CMD,TRACKING,0,0
1776591371.522716,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.5235672,ARM_CMD,TRACKING,0,0
1776591371.6226017,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.623625,ARM_CMD,TRACKING,0,0
1776591371.7229865,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.724063,ARM_CMD,TRACKING,0,0
1776591371.8226647,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.8239849,ARM_CMD,TRACKING,0,0
1776591371.9228685,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591371.9242759,ARM_CMD,TRACKING,0,0
1776591372.0228322,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.0238044,ARM_CMD,TRACKING,0,0
1776591372.1233342,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.124558,ARM_CMD,TRACKING,0,0
1776591372.223186,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.2243745,ARM_CMD,TRACKING,0,0
1776591372.323371,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.3243356,ARM_CMD,TRACKING,0,0
1776591372.4229078,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.424099,ARM_CMD,TRACKING,0,0
1776591372.5237424,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.5249622,ARM_CMD,TRACKING,0,0
1776591372.6226916,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.6240308,ARM_CMD,TRACKING,0,0
1776591372.723219,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.7245324,ARM_CMD,TRACKING,0,0
1776591372.8240345,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.8253148,ARM_CMD,TRACKING,0,0
1776591372.9234066,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591372.9243286,ARM_CMD,TRACKING,0,0
1776591373.0235827,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.0246105,ARM_CMD,TRACKING,0,0
1776591373.123378,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.1267722,ARM_CMD,TRACKING,0,0
1776591373.2240007,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.2251909,ARM_CMD,TRACKING,0,0
1776591373.3227837,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.3238192,ARM_CMD,TRACKING,0,0
1776591373.4232786,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.4244618,ARM_CMD,TRACKING,0,0
1776591373.5229897,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.5240402,ARM_CMD,TRACKING,0,0
1776591373.6230729,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.6243372,ARM_CMD,TRACKING,0,0
1776591373.7227602,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.723679,ARM_CMD,TRACKING,0,0
1776591373.823569,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.8253858,ARM_CMD,TRACKING,0,0
1776591373.9226756,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591373.923573,ARM_CMD,TRACKING,0,0
1776591374.022726,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.0236008,ARM_CMD,TRACKING,0,0
1776591374.122985,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.1239152,ARM_CMD,TRACKING,0,0
1776591374.2231824,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.2240446,ARM_CMD,TRACKING,0,0
1776591374.3230422,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.3240077,ARM_CMD,TRACKING,0,0
1776591374.4226766,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.4238093,ARM_CMD,TRACKING,0,0
1776591374.523079,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.5242028,ARM_CMD,TRACKING,0,0
1776591374.6234996,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.6248226,ARM_CMD,TRACKING,0,0
1776591374.7227194,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.7236874,ARM_CMD,TRACKING,0,0
1776591374.8230894,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.824049,ARM_CMD,TRACKING,0,0
1776591374.922944,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591374.9237995,ARM_CMD,TRACKING,0,0
1776591375.022971,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.0244665,ARM_CMD,TRACKING,0,0
1776591375.1257012,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.1272337,ARM_CMD,TRACKING,0,0
1776591375.2233148,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.2242744,ARM_CMD,TRACKING,0,0
1776591375.324241,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.3258665,ARM_CMD,TRACKING,0,0
1776591375.4225118,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.4234395,ARM_CMD,TRACKING,0,0
1776591375.5225873,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.5237775,ARM_CMD,TRACKING,0,0
1776591375.622775,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.623853,ARM_CMD,TRACKING,0,0
1776591375.722843,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.7238708,ARM_CMD,TRACKING,0,0
1776591375.8228908,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.8238435,ARM_CMD,TRACKING,0,0
1776591375.9226382,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591375.9240685,ARM_CMD,TRACKING,0,0
1776591376.022988,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591376.0242016,ARM_CMD,TRACKING,0,0
1776591376.122666,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591376.1236851,ARM_CMD,TRACKING,0,0
1776591376.2228775,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591376.2237527,ARM_CMD,TRACKING,0,0
1776591376.3227181,OFFBOARD_MODE_CMD,TRACKING,0,0
1776591376.3236253,ARM_CMD,TRACKING,0,0
