phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641772800.0,1786286257.0548918,1,1.2444,0.0558,0.0334,0.805,0.0323,0.266,NOMINAL,NOMINAL,STALE,0,
1641773700.0,1786286257.179237,1,1.1765,0.0567,,0.721,0.0302,0.247,NOMINAL,NOMINAL,STALE,0,
1641774600.0,1786286257.3042185,1,1.1799,0.0589,,0.717,0.0298,0.242,NOMINAL,NOMINAL,STALE,0,
1641775500.0,1786286257.4288874,1,1.0631,0.0569,,0.64,0.0273,0.202,NOMINAL,NOMINAL,STALE,0,
1641776400.0,1786286257.5541596,1,1.1567,0.058,,0.712,0.0287,0.218,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1786286257.678991,1,1.1053,0.0564,,0.647,0.0284,0.209,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1786286257.8039033,1,1.0549,0.0553,,0.626,0.0274,0.227,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1786286257.9287844,1,1.024,0.054,,0.616,0.0277,0.189,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1786286258.053857,1,1.0808,0.0547,,0.596,0.0271,0.203,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1786286258.1787856,1,1.0488,0.0531,,0.569,0.0262,0.193,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1786286258.3038917,1,1.0717,0.0544,,0.611,0.0275,0.199,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1786286258.4287155,1,0.9764,0.0523,,0.59,0.0274,0.191,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1786286258.5540614,1,1.1153,0.055,,0.676,0.0283,0.204,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1786286258.6788034,1,1.0183,0.0513,,0.594,0.0274,0.218,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1786286258.80384,1,1.0199,0.0532,,0.631,0.027,0.198,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1786286258.928826,1,1.0246,0.0543,,0.621,0.0265,0.196,NOMINAL,NOMINAL,STALE,0,
1641787200.0,1786286259.0538032,1,1.0543,0.0531,,0.57,0.0269,0.192,NOMINAL,NOMINAL,STALE,0,
1641788100.0,1786286259.178768,1,1.0007,0.0519,,0.594,0.0269,0.193,NOMINAL,NOMINAL,STALE,0,
1641789000.0,1786286259.3037155,1,0.9808,0.0508,,0.587,0.0267,0.191,NOMINAL,NOMINAL,STALE,0,
1641789900.0,1786286259.4286153,1,0.9427,0.0519,,0.566,0.0242,0.18,NOMINAL,NOMINAL,STALE,0,
1641790800.0,1786286259.5548058,1,1.2686,0.0601,,0.917,0.0311,0.235,NOMINAL,NOMINAL,STALE,0,
1641791700.0,1786286259.6797183,1,1.2397,0.0581,,0.849,0.0326,0.232,NOMINAL,NOMINAL,STALE,0,
1641792600.0,1786286259.8041835,1,1.1478,0.0569,,0.676,0.0308,0.25,NOMINAL,NOMINAL,STALE,0,
1641793500.0,1786286259.929058,1,1.0974,0.0856,,0.65,0.0274,0.228,NOMINAL,NOMINAL,STALE,0,
1641794400.0,1786286260.0539336,1,1.1277,0.0532,,0.576,0.028,0.197,NOMINAL,NOMINAL,STALE,0,
1641795300.0,1786286260.1788228,1,1.0606,0.0529,,0.569,0.0268,0.192,NOMINAL,NOMINAL,STALE,0,
1641796200.0,1786286260.3038251,1,1.0608,0.0543,,0.589,0.0264,0.189,NOMINAL,NOMINAL,STALE,0,
1641797100.0,1786286260.4287877,1,1.0305,0.0548,,0.615,0.0258,0.191,NOMINAL,NOMINAL,STALE,0,
1641798000.0,1786286260.5544066,1,1.2283,0.0596,,0.796,0.0313,0.22,NOMINAL,NOMINAL,STALE,0,
1641798900.0,1786286260.6797676,1,1.2632,0.0591,,0.916,0.0329,0.238,NOMINAL,NOMINAL,STALE,0,
1641799800.0,1786286260.8042004,1,1.1597,0.0579,,0.719,0.0313,0.247,NOMINAL,NOMINAL,STALE,0,
1641800700.0,1786286260.9289896,1,1.0977,0.0565,,0.637,0.0292,0.208,NOMINAL,NOMINAL,STALE,0,
1641801600.0,1786286261.0539193,1,1.1337,0.0556,,0.571,0.0283,0.2,NOMINAL,NOMINAL,STALE,0,
1641802500.0,1786286261.1787705,1,1.0381,0.0547,,0.561,0.026,0.19,NOMINAL,NOMINAL,STALE,0,
1641803400.0,1786286261.3039267,1,1.0458,0.0548,,0.65,0.027,0.23,NOMINAL,NOMINAL,STALE,0,
1641804300.0,1786286261.4287412,1,0.9989,0.0549,,0.599,0.0257,0.186,NOMINAL,NOMINAL,STALE,0,
1641805200.0,1786286261.5538743,1,1.0401,0.0547,,0.635,0.0281,0.198,NOMINAL,NOMINAL,STALE,0,
1641806100.0,1786286261.6788623,1,1.0143,0.0547,,0.631,0.0285,0.198,NOMINAL,NOMINAL,STALE,0,
1641807000.0,1786286261.8037455,1,0.9793,0.0524,,0.597,0.0272,0.186,NOMINAL,NOMINAL,STALE,0,
1641807900.0,1786286261.9287858,1,0.99,0.0533,,0.62,0.0251,0.186,NOMINAL,NOMINAL,STALE,0,
1641808800.0,1786286262.05385,1,1.0768,0.0533,,0.583,0.0277,0.194,NOMINAL,NOMINAL,STALE,0,
1641809700.0,1786286262.1786823,1,0.9862,0.0528,,0.539,0.0263,0.185,NOMINAL,NOMINAL,STALE,0,
1641810600.0,1786286262.3038678,1,1.0324,0.0548,,0.627,0.0272,0.189,NOMINAL,NOMINAL,STALE,0,
1641811500.0,1786286262.4287684,1,1.0024,0.0534,,0.596,0.0267,0.191,NOMINAL,NOMINAL,STALE,0,
1641812400.0,1786286262.5537221,1,1.013,0.0516,,0.569,0.0253,0.184,NOMINAL,NOMINAL,STALE,0,
1641813300.0,1786286262.6788113,1,1.0107,0.054,,0.591,0.0302,0.193,NOMINAL,NOMINAL,STALE,0,
1641814200.0,1786286262.8038008,1,1.0031,0.0545,,0.591,0.0265,0.213,NOMINAL,NOMINAL,STALE,0,
1641815100.0,1786286262.9287906,1,1.0065,0.0526,,0.613,0.027,0.187,NOMINAL,NOMINAL,STALE,0,
1641816000.0,1786286263.0539312,1,1.1167,0.0535,,0.585,0.0296,0.201,NOMINAL,NOMINAL,STALE,0,
1641816900.0,1786286263.1787045,1,0.9911,0.0523,,0.546,0.0276,0.21,NOMINAL,NOMINAL,STALE,0,
1641817800.0,1786286263.3038309,1,1.0255,0.0535,,0.606,0.0275,0.197,NOMINAL,NOMINAL,STALE,0,
1641818700.0,1786286263.428755,1,1.0028,0.0532,,0.588,0.0261,0.189,NOMINAL,NOMINAL,STALE,0,
1641819600.0,1786286263.5536935,1,0.9947,0.0523,,0.559,0.0268,0.183,NOMINAL,NOMINAL,STALE,0,
1641820500.0,1786286263.679029,1,1.0572,0.0541,,0.692,0.0292,0.207,NOMINAL,NOMINAL,STALE,0,
1641821400.0,1786286263.8038821,1,1.0629,0.054,,0.615,0.0282,0.197,NOMINAL,NOMINAL,STALE,0,
1641822300.0,1786286263.9288409,1,1.0117,0.0509,,0.612,0.0276,0.218,NOMINAL,NOMINAL,STALE,0,
1641823200.0,1786286264.0538747,1,1.1068,0.0519,,0.563,0.03,0.199,NOMINAL,NOMINAL,STALE,0,
1641824100.0,1786286264.1786923,1,0.9948,0.0507,,0.554,0.0261,0.184,NOMINAL,NOMINAL,STALE,0,
1641825000.0,1786286264.3037066,1,0.9786,0.0511,,0.58,0.0241,0.184,NOMINAL,NOMINAL,STALE,0,
1641825900.0,1786286264.4286253,1,0.9437,0.0524,,0.571,0.0248,0.179,NOMINAL,NOMINAL,STALE,0,
1641826800.0,1786286264.5547132,1,1.262,0.059,,0.897,0.0319,0.237,NOMINAL,NOMINAL,STALE,0,
1641827700.0,1786286264.6797934,1,1.2414,0.0586,,0.905,0.0322,0.237,NOMINAL,NOMINAL,STALE,0,
1641828600.0,1786286264.8041825,1,1.1414,0.0547,,0.687,0.0272,0.232,NOMINAL,NOMINAL,STALE,0,
1641829500.0,1786286264.9289727,1,1.0864,0.0524,,0.618,0.0268,0.193,NOMINAL,NOMINAL,STALE,0,
1641830400.0,1786286265.0539079,1,1.1058,0.0529,,0.58,0.0273,0.191,NOMINAL,NOMINAL,STALE,0,
1641831300.0,1786286265.1787364,1,1.0169,0.0518,,0.554,0.0262,0.183,NOMINAL,NOMINAL,STALE,0,
1641832200.0,1786286265.3036854,1,0.9844,0.0524,,0.56,0.0259,0.183,NOMINAL,NOMINAL,STALE,0,
1641833100.0,1786286265.4286885,1,0.9859,0.0547,,0.543,0.0231,0.207,NOMINAL,NOMINAL,STALE,0,
1641834000.0,1786286265.5540261,1,1.1268,0.0538,,0.674,0.028,0.2,NOMINAL,NOMINAL,STALE,0,
1641834900.0,1786286265.6797717,1,1.2836,0.0599,,0.857,0.0325,0.232,NOMINAL,NOMINAL,STALE,0,
1641835800.0,1786286265.8040807,1,1.1597,0.0551,,0.662,0.0298,0.207,NOMINAL,NOMINAL,STALE,0,
1641836700.0,1786286265.9288962,1,1.0718,0.0523,,0.64,0.0276,0.19,NOMINAL,NOMINAL,STALE,0,
1641837600.0,1786286266.0537014,1,1.0462,0.0527,,0.525,0.0281,0.192,NOMINAL,NOMINAL,STALE,0,
1641838500.0,1786286266.1787977,1,1.0376,0.0545,,0.578,0.0279,0.194,NOMINAL,NOMINAL,STALE,0,
1641839400.0,1786286266.303729,1,1.0067,0.0545,,0.568,0.0261,0.189,NOMINAL,NOMINAL,STALE,0,
1641840300.0,1786286266.4286861,1,0.9545,0.0528,,0.601,0.0265,0.193,NOMINAL,NOMINAL,STALE,0,
1641841200.0,1786286266.553781,1,1.0374,0.0542,,0.586,0.027,0.183,NOMINAL,NOMINAL,STALE,0,
1641842100.0,1786286266.6788125,1,1.0176,0.0532,,0.597,0.026,0.183,NOMINAL,NOMINAL,STALE,0,
1641843000.0,1786286266.8038044,1,1.0122,0.0537,,0.601,0.025,0.212,NOMINAL,NOMINAL,STALE,0,
1641843900.0,1786286266.9288611,1,1.0439,0.0545,,0.613,0.0267,0.186,NOMINAL,NOMINAL,STALE,0,
1641844800.0,1786286267.0536804,1,1.0227,0.0524,,0.53,0.0253,0.18,NOMINAL,NOMINAL,STALE,0,
1641845700.0,1786286267.178803,1,1.0249,0.0534,,0.581,0.0261,0.215,NOMINAL,NOMINAL,STALE,0,
1641846600.0,1786286267.3038826,1,1.0602,0.0537,,0.626,0.0266,0.192,NOMINAL,NOMINAL,STALE,0,
1641847500.0,1786286267.4287915,1,1.0053,0.054,,0.615,0.0264,0.187,NOMINAL,NOMINAL,STALE,0,
1641848400.0,1786286267.5537374,1,1.0116,0.0541,,0.582,0.0254,0.184,NOMINAL,NOMINAL,STALE,0,
1641849300.0,1786286267.6786351,1,0.9535,0.0528,,0.55,0.0247,0.178,NOMINAL,NOMINAL,STALE,0,
1641850200.0,1786286267.803927,1,1.0581,0.0529,,0.63,0.0264,0.19,NOMINAL,NOMINAL,STALE,0,
1641851100.0,1786286267.9288073,1,1.0177,0.0524,,0.611,0.0269,0.188,NOMINAL,NOMINAL,STALE,0,
1641852000.0,1786286268.0537143,1,1.0353,0.0541,,0.538,0.0257,0.181,NOMINAL,NOMINAL,STALE,0,
1641852900.0,1786286268.1787884,1,1.0302,0.0536,,0.57,0.0276,0.188,NOMINAL,NOMINAL,STALE,0,
1641853800.0,1786286268.3037598,1,1.0291,0.0534,,0.566,0.0265,0.184,NOMINAL,NOMINAL,STALE,0,
