phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1648131300.0,1786287369.6839387,PRE_ALERT,OK,0.578,0.341,3.2109,3.626,[2.9197],1,0.1268748641014099,0
1648163700.0,1786287374.184271,PRE_ALERT,OK,0.577,0.3474,3.2468,3.6943,[2.9484],1,0.1340632438659668,0
1648170000.0,1786287375.0595112,PRE_ALERT,OK,0.569,0.3695,3.1544,3.5967,[2.8604],1,0.16390985250473022,0
1648176300.0,1786287375.933881,PRE_ALERT,OK,0.495,0.3417,3.2111,3.6264,[2.9149],1,0.11927473545074463,0
1648204200.0,1786287379.8093836,PRE_ALERT,OK,0.412,0.345,3.1969,3.6158,[2.9036],1,0.19379961490631104,0
1648210500.0,1786287380.684224,PRE_ALERT,OK,0.549,0.3343,3.0813,3.4877,[2.7957],1,0.1651219129562378,0
1648215900.0,1786287381.4344344,PRE_ALERT,OK,0.445,0.3519,3.1614,3.5865,[2.8653],1,0.18067771196365356,0
1648222200.0,1786287382.309633,PRE_ALERT,OK,0.404,0.3389,3.1819,3.5936,[2.8844],1,0.1266465187072754,0
1648242900.0,1786287385.1842842,PRE_ALERT,OK,0.489,0.3373,3.1606,3.5965,[2.8656],1,0.12647277116775513,0
1648249200.0,1786287386.0599792,PRE_ALERT,OK,0.527,0.3443,3.1519,3.5734,[2.8386],1,0.1618064045906067,0
1648260900.0,1786287387.684065,PRE_ALERT,OK,0.447,0.35,3.0745,3.4929,[2.7811],1,0.13552558422088623,0
1648267200.0,1786287388.5589986,PRE_ALERT,OK,0.62,0.3547,3.1639,3.5924,[2.878],1,0.14486056566238403,0
1648295100.0,1786287392.4344757,PRE_ALERT,OK,0.523,0.3455,3.2181,3.6323,[2.9183],1,0.17805683612823486,0
1648301400.0,1786287393.309689,PRE_ALERT,OK,0.698,0.3414,3.1482,3.5555,[2.8477],1,0.11697304248809814,0
1648340100.0,1786287398.684365,PRE_ALERT,OK,0.598,0.3365,3.2062,3.6164,[2.8888],1,0.17407190799713135,0
1648346400.0,1786287399.559271,PRE_ALERT,OK,0.672,0.3325,3.1685,3.5733,[2.869],1,0.16722029447555542,0
1648374300.0,1786287403.4346883,PRE_ALERT,OK,0.557,0.339,3.2235,3.6279,[2.9254],1,0.1361624002456665,0
1648380600.0,1786287404.3093905,PRE_ALERT,OK,0.517,0.3366,3.1777,3.5814,[2.8937],1,0.14990830421447754,0
1648386900.0,1786287405.184507,PRE_ALERT,OK,0.537,0.3509,3.2383,3.6566,[2.8915],1,0.17073363065719604,0
1648419300.0,1786287409.684334,PRE_ALERT,OK,0.538,0.3303,3.2126,3.61,[2.8939],1,0.16055697202682495,0
1648425600.0,1786287410.5603402,PRE_ALERT,OK,0.598,0.3402,3.2083,3.6245,[2.8954],1,0.16661006212234497,0
1648437300.0,1786287412.1851866,PRE_ALERT,OK,0.62,0.3444,3.1726,3.5869,[2.8718],1,0.16775530576705933,0
1648471500.0,1786287416.9347136,PRE_ALERT,OK,0.497,0.3425,3.1844,3.5978,[2.8942],1,0.3321688175201416,0
1648472400.0,1786287417.0598423,PRE_ALERT,OK,0.559,0.3106,3.0185,3.396,[2.7548],1,0.7571761310100555,1
1648476000.0,1786287417.5598905,PRE_ALERT,OK,0.62,0.3401,3.088,3.4991,[2.8023],1,0.9933564872480929,1
1648476900.0,1786287417.684799,PRE_ALERT,OK,0.428,0.2915,3.0444,3.4013,[2.7851],1,0.9993429430178367,1
1648477800.0,1786287417.809653,ALERT,OK,0.437,0.2693,3.0115,3.3434,[2.7648],1,0.9989039984066039,1
1648478700.0,1786287417.9344943,ALERT,OK,0.43,0.2388,2.9041,3.3402,[2.6666],1,0.9999718926192145,1
1648497600.0,1786287420.5597177,PRE_ALERT,OK,0.495,0.3404,3.0695,3.4799,[2.7839],1,0.9525024630129337,1
1648503900.0,1786287421.4347184,PRE_ALERT,OK,0.35,0.3448,3.1958,3.6132,[2.9002],1,0.9974364126101136,1
1648516500.0,1786287423.184623,PRE_ALERT,OK,0.394,0.3379,3.154,3.5619,[2.8624],1,0.984392985701561,1
1648522800.0,1786287424.0597312,PRE_ALERT,OK,0.407,0.3649,3.2875,3.7233,[2.9926],1,0.9973199677187949,1
1648541700.0,1786287426.6846015,PRE_ALERT,OK,0.419,0.3398,3.1307,3.5429,[2.8372],1,0.9956960962153971,1
1648550700.0,1786287427.934699,PRE_ALERT,OK,0.334,0.3371,3.1656,3.5726,[2.8709],1,0.9010607153177261,1
1648557000.0,1786287428.8094754,PRE_ALERT,OK,0.323,0.3535,3.1444,3.5688,[2.8551],1,0.9041488319635391,1
1648595700.0,1786287434.1848443,PRE_ALERT,OK,0.453,0.3444,3.1275,3.5419,[2.8454],1,0.8505744636058807,1
1648602000.0,1786287435.0603147,PRE_ALERT,OK,0.69,0.3426,3.0944,3.5085,[2.7849],1,0.3201020359992981,0
1648629900.0,1786287438.9346151,PRE_ALERT,OK,0.431,0.352,3.181,3.6062,[2.8908],1,0.12633484601974487,0
1648641600.0,1786287440.5596776,PRE_ALERT,OK,0.535,0.3768,3.1298,3.5793,[2.8365],1,0.18061208724975586,0
1648647900.0,1786287441.4357965,PRE_ALERT,OK,0.642,0.9182,3.1329,4.1261,[2.8415],1,0.14090275764465332,0
1648654200.0,1786287442.3105438,PRE_ALERT,OK,0.458,0.3445,3.5298,3.9475,[3.2198],1,0.09180653095245361,0
1648686600.0,1786287446.8097184,PRE_ALERT,OK,0.362,0.3455,3.2307,3.6491,[2.9297],1,0.9557180590927601,1
1648692900.0,1786287447.6849012,PRE_ALERT,OK,0.497,0.3449,3.1649,3.5811,[2.8663],1,0.9613587111234665,1
1648699200.0,1786287448.5599842,PRE_ALERT,OK,0.586,0.3375,3.2127,3.6186,[2.932],1,0.9613712392747402,1
1648727100.0,1786287452.4346552,PRE_ALERT,OK,0.401,0.3437,3.1505,3.5665,[2.8582],1,0.9859290989115834,1
1648733400.0,1786287453.3094656,PRE_ALERT,OK,0.318,0.3528,3.1608,3.5813,[2.8818],1,0.9870433481410146,1
1648765800.0,1786287457.8100302,PRE_ALERT,OK,0.535,0.343,3.2183,3.6335,[2.9195],1,0.9065401256084442,1
1648772100.0,1786287458.6851592,PRE_ALERT,OK,0.618,0.3372,3.2038,3.6179,[2.9009],1,0.8496671915054321,1
1648778400.0,1786287459.5603344,PRE_ALERT,OK,0.594,0.3694,3.6391,4.083,[3.3055],1,0.561533510684967,1
1648806300.0,1786287463.434565,PRE_ALERT,OK,0.381,0.3395,3.1554,3.5678,[2.8615],1,0.18231558799743652,0
1648818000.0,1786287465.0595841,PRE_ALERT,OK,0.411,0.3584,3.1186,3.5496,[2.8275],1,0.20207595825195312,0
1648824300.0,1786287465.934575,PRE_ALERT,OK,0.376,0.3346,3.1217,3.5265,[2.8347],1,0.13676637411117554,0
1648863000.0,1786287471.310177,PRE_ALERT,OK,0.487,0.3478,3.1824,3.6042,[2.8791],1,0.1517539620399475,0
1648869300.0,1786287472.1855369,PRE_ALERT,OK,0.467,0.3446,3.2114,3.6274,[2.9124],1,0.17020094394683838,0
1648897200.0,1786287476.0604186,PRE_ALERT,OK,0.446,0.3477,3.1999,3.6247,[2.8688],1,0.20071834325790405,0
1648903500.0,1786287476.935002,PRE_ALERT,OK,0.516,0.3399,3.3443,3.7559,[3.0554],1,0.2469090223312378,0
1648909800.0,1786287477.810116,PRE_ALERT,OK,0.599,0.3417,3.3203,3.7348,[3.0251],1,0.23385506868362427,0
1648910700.0,1786287477.934538,PRE_ALERT,OK,0.477,0.2818,2.9924,3.3401,[2.7392],1,0.4573667049407959,0
1648916100.0,1786287478.6846347,PRE_ALERT,OK,0.517,0.3347,3.0864,3.4925,[2.8047],1,0.8895586878061295,1
1648917000.0,1786287478.8106868,PRE_ALERT,OK,0.509,0.4,3.5102,3.9872,[3.1738],1,0.992010879330337,1
1648942200.0,1786287482.3104763,PRE_ALERT,OK,0.596,0.5567,3.2869,3.9181,[2.976],1,0.9897436276078224,1
1648948500.0,1786287483.1847763,PRE_ALERT,OK,0.498,0.3461,3.1589,3.5805,[2.8568],1,0.9910724228248,1
1648982700.0,1786287487.9348655,PRE_ALERT,OK,0.593,0.3469,3.1739,3.5965,[2.8762],1,0.6641953885555267,1
1648989000.0,1786287488.8095489,PRE_ALERT,OK,0.355,0.3416,3.1404,3.5544,[2.8538],1,0.882299080491066,1
1648994400.0,1786287489.5600162,PRE_ALERT,OK,0.587,0.3429,3.2666,3.6767,[2.9621],1,0.436708927154541,0
1649000700.0,1786287490.4353461,PRE_ALERT,OK,0.765,0.3458,3.2103,3.6204,[2.9103],1,0.2846153974533081,0
1649027700.0,1786287494.1849744,PRE_ALERT,OK,0.593,0.3385,3.1976,3.6106,[2.9132],1,0.20809721946716309,0
