timestamp,event,state,detections,nav_state
1776597243.5104632,ARM_CMD,TRACKING,0,0
1776597243.609734,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.6105914,ARM_CMD,TRACKING,0,0
1776597243.7095187,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.7104251,ARM_CMD,TRACKING,0,0
1776597243.8093655,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.810428,ARM_CMD,TRACKING,0,0
1776597243.9094698,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597243.910299,ARM_CMD,TRACKING,0,0
1776597244.0093217,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.0102334,ARM_CMD,TRACKING,0,0
1776597244.1097703,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.1106486,ARM_CMD,TRACKING,0,0
1776597244.209524,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.2104616,ARM_CMD,TRACKING,0,0
1776597244.309274,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.310328,ARM_CMD,TRACKING,0,0
1776597244.409637,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.4105475,ARM_CMD,TRACKING,0,0
1776597244.5096722,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.5240643,ARM_CMD,TRACKING,0,0
1776597244.6094766,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.6106145,ARM_CMD,TRACKING,0,0
1776597244.7095068,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.7104166,ARM_CMD,TRACKING,0,0
1776597244.8089974,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.8100162,ARM_CMD,TRACKING,0,0
1776597244.9097345,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597244.9105918,ARM_CMD,TRACKING,0,0
1776597245.0097132,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.0108695,ARM_CMD,TRACKING,0,0
1776597245.1095376,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.110593,ARM_CMD,TRACKING,0,0
1776597245.20952,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.2106118,ARM_CMD,TRACKING,0,0
1776597245.309499,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.310903,ARM_CMD,TRACKING,0,0
1776597245.4097228,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.410848,ARM_CMD,TRACKING,0,0
1776597245.5090752,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.5104048,ARM_CMD,TRACKING,0,0
1776597245.6099005,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.6111782,ARM_CMD,TRACKING,0,0
1776597245.7095985,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.7109022,ARM_CMD,TRACKING,0,0
1776597245.8091857,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.810133,ARM_CMD,TRACKING,0,0
1776597245.9096901,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597245.9106858,ARM_CMD,TRACKING,0,0
1776597246.0096602,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.0112631,ARM_CMD,TRACKING,0,0
1776597246.1096985,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.110662,ARM_CMD,TRACKING,0,0
1776597246.2095876,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.210569,ARM_CMD,TRACKING,0,0
1776597246.3093274,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.3106933,ARM_CMD,TRACKING,0,0
1776597246.4096067,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.410727,ARM_CMD,TRACKING,0,0
1776597246.5095441,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.5105908,ARM_CMD,TRACKING,0,0
1776597246.6093328,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.6117537,ARM_CMD,TRACKING,0,0
1776597246.7095225,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.7106383,ARM_CMD,TRACKING,0,0
1776597246.8096023,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.8107948,ARM_CMD,TRACKING,0,0
1776597246.9094732,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597246.9109056,ARM_CMD,TRACKING,0,0
1776597247.009605,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597247.0107207,ARM_CMD,TRACKING,0,0
1776597247.1099303,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597247.111399,ARM_CMD,TRACKING,0,0
1776597247.209842,OFFBOARD_MODE_CMD,TRACKING,0,0
1776597247.212269,ARM_CMD,TRACKING,0,0
