fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14477.0,3.0,12.0,27.0,0.8440204957921238,0.9048611111111111,0.9054899235580264,0.9051754081278222,10073.0,0.783488742324312,0.7822434150772025,0.7828655834564254,4404.0
1,16144.0,4.0,10.0,25.0,0.8804342051302138,0.9341829201958194,0.9634556820003206,0.9485935219158086,12478.0,0.860763358778626,0.7689579923622477,0.8122748883446189,3666.0
2,15941.0,5.0,40.0,55.0,0.8551419100306237,0.9081814328105129,0.9353007945516458,0.9215416379903648,11453.0,0.821273516642547,0.7586898395721925,0.7887421820708825,4488.0
3,16246.0,5.0,28.0,43.0,0.847333099795711,0.927848842070061,0.9144693473961767,0.9211105116819521,12136.0,0.7577596266044341,0.7900243309002433,0.7735556879094699,4110.0
4,16057.0,5.0,25.0,40.0,0.8068132098485068,0.8960477724522669,0.9324611610793132,0.9138918940577794,12230.0,0.751951951951952,0.6542984060621897,0.6997345256392343,3827.0
mean,15773.0,4.4,23.0,38.0,0.8467485841194359,0.9142244157279542,0.9302353817170965,0.9220625947547454,11674.0,0.7950474392603742,0.7508427967948151,0.7714345734841261,4099.0
std,733.1210677643904,0.8944271909999159,12.328828005937952,12.328828005937952,0.02649427874744748,0.01611324277112743,0.022333306906792704,0.016255809547708094,972.2445679971681,0.04579190618127745,0.05529861484725725,0.042554519763617744,355.64729719203547
