timestamp,event,state,ap_state,nav_state,action_ms,passive
1781415727.4549484,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.9,1
1781415728.3172946,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,1.0,1
1781415732.3169851,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.773,1
1781415821.4457002,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,1.405,1
1781415822.4469066,ALERT_TRIGGER,IDLE,ALERT,0,1.341,1
1781415822.4940717,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.341,1
1781415822.4966295,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.341,1
1781415822.4969203,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.341,1
1781415822.4982336,ARM_CMD,TRACKING,ALERT,0,1.341,1
1781415822.5852277,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.341,1
1781415822.5867457,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.341,1
1781415822.5868263,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.341,1
1781415822.587879,ARM_CMD,TRACKING,ALERT,0,1.341,1
1781415822.6852736,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.341,1
1781415822.6869774,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.341,1
1781415822.6870599,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.341,1
1781415822.6883776,ARM_CMD,TRACKING,ALERT,0,1.341,1
1781415822.7852144,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.341,1
1781415822.786873,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.341,1
1781415822.7869492,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.341,1
1781415822.788203,ARM_CMD,TRACKING,ALERT,0,1.341,1
1781415822.8851223,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.341,1
1781415822.886581,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.341,1
1781415822.8866577,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.341,1
1781415822.8878226,ARM_CMD,TRACKING,ALERT,0,1.341,1
1781415822.9851842,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.905,1
1781415822.9867637,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.905,1
1781415822.9868398,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.905,1
1781415822.9880009,ARM_CMD,TRACKING,ALERT,0,0.905,1
1781415823.0850859,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.905,1
1781415823.0861297,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.905,1
1781415823.0861773,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.905,1
1781415823.0871308,ARM_CMD,TRACKING,ALERT,0,0.905,1
1781415823.185296,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.905,1
1781415823.187014,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.905,1
1781415823.1870933,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.905,1
1781415823.1883996,ARM_CMD,TRACKING,ALERT,0,0.905,1
1781415823.285269,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.905,1
1781415823.2870135,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.905,1
1781415823.2870955,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.905,1
1781415823.2883446,ARM_CMD,TRACKING,ALERT,0,0.905,1
1781415823.3852706,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.905,1
1781415823.3869672,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.905,1
