phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641772800.0,1787420384.596984,1,3.9207,0.0548,0.0309,0.963,0.036,0.325,NOMINAL,NOMINAL,STALE,0,
1641773700.0,1787420384.7208235,1,3.7146,0.1046,,2.217,0.099,0.814,NOMINAL,NOMINAL,STALE,0,
1641774600.0,1787420384.8442068,1,3.4088,0.1101,,1.579,0.0825,0.603,NOMINAL,NOMINAL,STALE,0,
1641775500.0,1787420384.9706285,1,3.802,0.1443,,2.227,0.1084,0.792,NOMINAL,NOMINAL,STALE,0,
1641776400.0,1787420385.0950162,1,3.8193,0.1445,,1.552,0.0977,0.819,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1787420385.2203643,1,3.8792,0.1583,,1.952,0.1017,0.786,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1787420385.3444977,1,3.6383,0.137,,1.755,0.1002,0.688,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1787420385.4690142,1,3.3243,0.1391,,1.542,0.0904,0.737,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1787420385.6001573,1,4.6855,0.1938,,3.664,0.1251,1.076,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1787420385.7172925,1,2.0745,0.0837,,1.513,0.0546,0.477,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1787420385.8399982,1,1.2482,0.0976,,0.9,0.0327,0.285,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1787420385.9649727,1,1.2442,0.059,,0.886,0.0338,0.279,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1787420386.090033,1,1.2309,0.0611,,0.898,0.0333,0.288,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1787420386.2158282,1,1.2715,0.0644,,1.586,0.0356,0.359,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1787420386.3399942,1,1.2452,0.0963,,0.896,0.0326,0.285,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1787420386.465201,1,1.3211,0.0656,,0.923,0.0349,0.3,NOMINAL,NOMINAL,STALE,0,
1641787200.0,1787420386.6004941,1,4.8043,0.2163,,3.784,0.1241,1.061,NOMINAL,NOMINAL,STALE,0,
1641788100.0,1787420386.7230873,1,4.3551,0.1609,,2.882,0.1246,1.003,NOMINAL,NOMINAL,STALE,0,
1641789000.0,1787420386.851705,1,4.4954,0.1655,,3.963,0.1833,2.203,NOMINAL,NOMINAL,STALE,0,
1641789900.0,1787420386.97504,1,4.5555,0.1748,,3.622,0.1333,1.184,NOMINAL,NOMINAL,STALE,0,
1641790800.0,1787420387.0971587,1,4.4663,0.1722,,2.068,0.1211,0.902,NOMINAL,NOMINAL,STALE,0,
1641791700.0,1787420387.2214236,1,3.9152,0.1654,,2.435,0.1245,0.901,NOMINAL,NOMINAL,STALE,0,
1641792600.0,1787420387.3463,1,4.1832,0.161,,2.145,0.1081,0.868,NOMINAL,NOMINAL,STALE,0,
1641793500.0,1787420387.471267,1,3.9873,0.1603,,2.308,0.1568,0.901,NOMINAL,NOMINAL,STALE,0,
1641794400.0,1787420387.5972326,1,4.1263,0.1598,,2.429,0.1114,1.287,NOMINAL,NOMINAL,STALE,0,
1641795300.0,1787420387.7237878,1,4.364,0.1741,,2.825,0.2626,1.588,NOMINAL,NOMINAL,STALE,0,
1641796200.0,1787420387.8461492,1,4.005,0.1555,,2.239,0.1073,0.893,NOMINAL,NOMINAL,STALE,0,
1641797100.0,1787420387.9757404,1,4.5023,0.1839,,4.94,0.148,1.159,NOMINAL,NOMINAL,STALE,0,
1641798000.0,1787420388.0969493,1,4.3078,0.1656,,2.018,0.1158,1.079,NOMINAL,NOMINAL,STALE,0,
1641798900.0,1787420388.2211416,1,4.0369,0.1585,,1.959,0.1102,0.971,NOMINAL,NOMINAL,STALE,0,
1641799800.0,1787420388.345075,1,3.7085,0.1547,,1.933,0.0936,0.743,NOMINAL,NOMINAL,STALE,0,
1641800700.0,1787420388.4700518,1,3.5713,0.1497,,2.005,0.0983,0.759,NOMINAL,NOMINAL,STALE,0,
1641801600.0,1787420388.5958948,1,3.8158,0.1523,,2.183,0.0953,0.781,NOMINAL,NOMINAL,STALE,0,
1641802500.0,1787420388.7200084,1,3.7531,0.1573,,1.626,0.0723,0.773,NOMINAL,NOMINAL,STALE,0,
1641803400.0,1787420388.8443208,1,3.3715,0.1488,,1.828,0.0683,0.603,NOMINAL,NOMINAL,STALE,0,
1641804300.0,1787420388.9692233,1,3.2784,0.1894,,1.683,0.0764,0.616,NOMINAL,NOMINAL,STALE,0,
1641805200.0,1787420389.0974693,1,4.0775,0.1583,,2.213,0.105,1.415,NOMINAL,NOMINAL,STALE,0,
1641806100.0,1787420389.2216194,1,4.1304,0.1702,,2.202,0.0913,0.753,NOMINAL,NOMINAL,STALE,0,
1641807000.0,1787420389.3465528,1,4.1411,0.1635,,2.263,0.1049,0.818,NOMINAL,NOMINAL,STALE,0,
1641807900.0,1787420389.4716187,1,4.0982,0.1654,,2.347,0.1042,0.821,NOMINAL,NOMINAL,STALE,0,
1641808800.0,1787420389.5934067,1,2.2676,0.2335,,1.808,0.0634,0.681,NOMINAL,NOMINAL,STALE,0,
1641809700.0,1787420389.723223,1,4.4934,0.168,,2.554,0.1146,1.33,NOMINAL,NOMINAL,STALE,0,
1641810600.0,1787420389.8458722,1,4.188,0.1623,,1.802,0.0738,0.691,NOMINAL,NOMINAL,STALE,0,
1641811500.0,1787420389.9699526,1,3.6104,0.1567,,1.821,0.0859,0.661,NOMINAL,NOMINAL,STALE,0,
1641812400.0,1787420390.096572,1,4.0031,0.1557,,1.993,0.0923,0.905,NOMINAL,NOMINAL,STALE,0,
1641813300.0,1787420390.220639,1,3.8118,0.1645,,1.937,0.1097,0.834,NOMINAL,NOMINAL,STALE,0,
1641814200.0,1787420390.3447511,1,3.6019,0.1578,,1.745,0.08,0.667,NOMINAL,NOMINAL,STALE,0,
1641815100.0,1787420390.46968,1,3.4802,0.1532,,1.739,0.0805,0.729,NOMINAL,NOMINAL,STALE,0,
1641816000.0,1787420390.5988724,1,4.3369,0.1797,,3.464,0.1405,1.056,NOMINAL,NOMINAL,STALE,0,
