fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14437.0,3.0,43.0,58.0,0.8403088564580272,0.92084294401342,0.8747136739368588,0.8971857602533326,10041.0,0.7432129005919575,0.828252957233849,0.7834319526627219,4396.0
1,16132.0,4.0,11.0,26.0,0.8866580896528664,0.9395126537647889,0.9618963580940157,0.9505727535772326,12466.0,0.8590086078955179,0.7894162575013639,0.8227434257285003,3666.0
2,15900.0,5.0,21.0,36.0,0.8288032669164234,0.8960650128314799,0.9170898266503239,0.9064555209415023,11422.0,0.7750593824228028,0.7286735149620366,0.7511510128913443,4478.0
3,16168.0,5.0,10.0,25.0,0.8749403018378084,0.9377696647859276,0.9353637341719772,0.9365651543401698,12083.0,0.8102526724975705,0.8164014687882497,0.8133154493354469,4085.0
4,16013.0,5.0,50.0,65.0,0.8139165186976323,0.9076835791862539,0.9182518858642178,0.9129371484470531,12196.0,0.7287074829931973,0.7015981137018601,0.7148958889482114,3817.0
mean,15730.0,4.4,27.0,42.0,0.8489254067125515,0.9203747709163741,0.9214630957434787,0.9207432675118581,11641.6,0.7832482092802092,0.7728684624374719,0.777107545913245,4088.4
std,730.4597867097134,0.8944271909999159,18.479718612576328,18.479718612576328,0.03084354802287371,0.01884867876256999,0.03179238212107688,0.022136856635938527,973.6494749138418,0.05271018090223941,0.055382872845572834,0.04465891788413817,353.0216707229175
