timestamp,event,state,ap_state,nav_state,action_ms,passive
1781439455.5941384,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.521,1
1781439456.4661126,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,1.03,1
1781439460.465049,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.762,1
1781439549.5910718,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.515,1
1781439550.590855,ALERT_TRIGGER,IDLE,ALERT,0,0.796,1
1781439550.6178725,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.796,1
1781439550.6196165,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.796,1
1781439550.6199145,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.796,1
1781439550.621392,ARM_CMD,TRACKING,ALERT,0,0.796,1
1781439550.7177114,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.796,1
1781439550.7196681,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.796,1
1781439550.719727,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.796,1
1781439550.7206213,ARM_CMD,TRACKING,ALERT,0,0.796,1
1781439550.8176448,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.796,1
1781439550.8187492,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.796,1
1781439550.8188124,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.796,1
1781439550.8197143,ARM_CMD,TRACKING,ALERT,0,0.796,1
1781439550.9173431,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.796,1
1781439550.9181998,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.796,1
1781439550.9182494,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.796,1
1781439550.9189374,ARM_CMD,TRACKING,ALERT,0,0.796,1
1781439551.0175328,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.796,1
1781439551.019379,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.796,1
1781439551.019464,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.796,1
1781439551.020711,ARM_CMD,TRACKING,ALERT,0,0.796,1
1781439551.1177528,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.136,1
1781439551.1192951,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.136,1
1781439551.1193476,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.136,1
1781439551.1199837,ARM_CMD,TRACKING,ALERT,0,1.136,1
1781439551.2177486,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.136,1
1781439551.2192867,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.136,1
1781439551.2193637,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.136,1
1781439551.2203143,ARM_CMD,TRACKING,ALERT,0,1.136,1
1781439551.31771,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.136,1
1781439551.319351,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.136,1
1781439551.3194249,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.136,1
1781439551.3207273,ARM_CMD,TRACKING,ALERT,0,1.136,1
1781439551.4175153,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.136,1
1781439551.418514,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.136,1
1781439551.4186006,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.136,1
1781439551.4198453,ARM_CMD,TRACKING,ALERT,0,1.136,1
1781439551.51746,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.136,1
1781439551.5184147,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.136,1
1781439551.5184698,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.136,1
1781439551.519707,ARM_CMD,TRACKING,ALERT,0,1.136,1
1781439551.6176982,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.926,1
1781439551.6194167,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.926,1
1781439551.6195083,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.926,1
1781439551.6207526,ARM_CMD,TRACKING,ALERT,0,0.926,1
1781439551.7175734,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.926,1
1781439551.7186077,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.926,1
1781439551.7186558,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.926,1
1781439551.71929,ARM_CMD,TRACKING,ALERT,0,0.926,1
1781439551.8177683,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.926,1
1781439551.8194778,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.926,1
1781439551.8195617,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.926,1
1781439551.8207998,ARM_CMD,TRACKING,ALERT,0,0.926,1
1781439551.9177477,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.926,1
1781439551.9194727,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.926,1
1781439551.9195576,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.926,1
1781439551.9209237,ARM_CMD,TRACKING,ALERT,0,0.926,1
1781439552.0177677,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.926,1
1781439552.0194705,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.926,1
1781439552.0195277,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.926,1
1781439552.0202677,ARM_CMD,TRACKING,ALERT,0,0.926,1
1781439552.117595,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.782,1
1781439552.1187012,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.782,1
1781439552.1187587,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.782,1
1781439552.1194217,ARM_CMD,TRACKING,ALERT,0,0.782,1
1781439552.2178457,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.782,1
1781439552.2195852,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.782,1
1781439552.219669,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.782,1
1781439552.220907,ARM_CMD,TRACKING,ALERT,0,0.782,1
1781439552.3177814,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.782,1
1781439552.319536,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.782,1
1781439552.3196197,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.782,1
1781439552.3208673,ARM_CMD,TRACKING,ALERT,0,0.782,1
1781439552.4177032,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.782,1
1781439552.4193687,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.782,1
1781439552.4194255,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.782,1
1781439552.4200711,ARM_CMD,TRACKING,ALERT,0,0.782,1
1781439552.5177054,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.782,1
1781439552.5195072,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.782,1
1781439552.5195858,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.782,1
1781439552.520811,ARM_CMD,TRACKING,ALERT,0,0.782,1
1781439552.617657,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.985,1
1781439552.6193635,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.985,1
1781439552.6194518,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.985,1
1781439552.620704,ARM_CMD,TRACKING,ALERT,0,0.985,1
1781439552.7174413,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.985,1
1781439552.7183907,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.985,1
1781439552.7184427,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.985,1
1781439552.7197235,ARM_CMD,TRACKING,ALERT,0,0.985,1
1781439552.817699,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.985,1
1781439552.8193617,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.985,1
1781439552.8194435,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.985,1
1781439552.8207593,ARM_CMD,TRACKING,ALERT,0,0.985,1
1781439552.917656,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.985,1
1781439552.919327,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.985,1
1781439552.919412,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.985,1
1781439552.9206538,ARM_CMD,TRACKING,ALERT,0,0.985,1
1781439553.0176566,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.985,1
1781439553.0187333,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.985,1
1781439553.018784,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.985,1
1781439553.0194263,ARM_CMD,TRACKING,ALERT,0,0.985,1
1781439553.1176336,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.746,1
1781439553.1193194,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.746,1
1781439553.1194124,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.746,1
1781439553.1206412,ARM_CMD,TRACKING,ALERT,0,1.746,1
1781439553.217786,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.746,1
1781439553.2194576,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.746,1
1781439553.2195423,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.746,1
1781439553.2207491,ARM_CMD,TRACKING,ALERT,0,1.746,1
1781439553.317737,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.746,1
1781439553.3194327,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.746,1
1781439553.3195133,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.746,1
1781439553.320332,ARM_CMD,TRACKING,ALERT,0,1.746,1
1781439553.4176373,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.746,1
1781439553.4193065,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.746,1
1781439553.4193811,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.746,1
1781439553.420606,ARM_CMD,TRACKING,ALERT,0,1.746,1
1781439553.517678,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.746,1
1781439553.5194304,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.746,1
1781439553.5195026,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.746,1
1781439553.5207343,ARM_CMD,TRACKING,ALERT,0,1.746,1
1781439553.6175644,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.698,1
1781439553.619216,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.698,1
1781439553.6193073,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.698,1
1781439553.6206005,ARM_CMD,TRACKING,ALERT,0,0.698,1
1781439553.717404,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.698,1
1781439553.7183344,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.698,1
1781439553.7183943,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.698,1
1781439553.719682,ARM_CMD,TRACKING,ALERT,0,0.698,1
1781439553.8176742,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.698,1
1781439553.8193147,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.698,1
1781439553.8193917,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.698,1
1781439553.820626,ARM_CMD,TRACKING,ALERT,0,0.698,1
1781439553.9176736,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.698,1
1781439553.9193532,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.698,1
1781439553.9194348,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.698,1
1781439553.9206622,ARM_CMD,TRACKING,ALERT,0,0.698,1
1781439554.0173714,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.698,1
1781439554.0182931,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.698,1
1781439554.018338,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.698,1
1781439554.0197115,ARM_CMD,TRACKING,ALERT,0,0.698,1
1781439554.1178458,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.135,1
1781439554.119717,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.135,1
1781439554.1198115,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.135,1
1781439554.1210403,ARM_CMD,TRACKING,ALERT,0,1.135,1
1781439554.217736,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.135,1
1781439554.2194057,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.135,1
1781439554.219485,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.135,1
1781439554.220688,ARM_CMD,TRACKING,ALERT,0,1.135,1
1781439554.3177514,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.135,1
1781439554.3189313,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.135,1
1781439554.318979,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.135,1
1781439554.3196027,ARM_CMD,TRACKING,ALERT,0,1.135,1
1781439554.4176967,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.135,1
1781439554.4194744,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.135,1
1781439554.4195578,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.135,1
1781439554.4207733,ARM_CMD,TRACKING,ALERT,0,1.135,1
1781439554.517778,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.135,1
1781439554.5194278,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.135,1
1781439554.519504,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.135,1
1781439554.5207105,ARM_CMD,TRACKING,ALERT,0,1.135,1
1781439554.617623,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.993,1
