timestamp,window_d,k,wp_eval_ms,dds_transport_ms,fsm_infer_ms,node_latency_ms,ap_state,rpn_result,fail_count,trigger_channels,gpu_%,cpu_%,power_mW,ram_MB
1781437525.499975,7,10,2.6367,0.956,0.0338,0.376,NOMINAL,NORMAL,0,,99,13.2,4848,3054
1781437525.6250923,7,10,2.9114,0.998,0.0324,0.373,NOMINAL,NORMAL,0,,99,13.2,4848,3054
1781437525.7489405,7,10,1.6757,0.948,0.0361,0.402,NOMINAL,NORMAL,0,,99,13.2,4848,3054
1781437525.874693,7,10,2.5645,0.885,0.0321,0.42,NOMINAL,NORMAL,0,,99,13.2,4848,3054
1781437525.9999144,7,10,2.6023,1.092,0.037,0.377,NOMINAL,NORMAL,0,,99,13.2,4848,3054
1781437526.1241922,7,10,2.424,0.648,0.022,0.388,NOMINAL,NORMAL,0,,99,13.2,4848,3054
1781437526.2499216,7,10,2.7667,1.021,0.0338,0.374,NOMINAL,NORMAL,0,,99,13.2,4848,3054
1781437526.3747096,7,10,2.8056,1.003,0.0347,0.413,NOMINAL,NORMAL,0,,99,12.0,4848,3054
1781437526.4979856,7,10,1.4722,0.747,0.0313,0.342,NOMINAL,NORMAL,0,,99,12.0,4848,3054
1781437526.624982,7,10,2.7264,0.978,0.0341,0.425,NOMINAL,NORMAL,0,,99,12.0,4848,3054
1781437526.7486894,7,10,1.6338,1.258,0.0347,0.402,NOMINAL,NORMAL,0,,99,12.0,4848,3054
1781437526.8751168,7,10,2.9859,0.997,0.0345,0.4,NOMINAL,NORMAL,0,,99,12.0,4848,3054
1781437526.9998586,7,10,2.7186,0.973,0.026,0.299,NOMINAL,NORMAL,0,,99,12.0,4848,3054
1781437527.1237168,7,10,1.4499,0.991,0.0334,0.392,NOMINAL,NORMAL,0,,99,12.0,4848,3054
1781437527.2497487,7,10,2.7068,0.924,0.0336,0.373,NOMINAL,NORMAL,0,,99,12.0,4848,3054
1781437527.3751657,7,10,1.6517,1.945,0.0346,0.413,NOMINAL,NORMAL,0,,99,12.8,4928,3054
1781437527.4999387,7,10,2.5891,1.162,0.036,0.394,NOMINAL,NORMAL,0,,99,12.8,4928,3054
1781437527.6248946,7,10,2.733,0.935,0.0336,0.384,NOMINAL,NORMAL,0,,99,12.8,4928,3054
1781437527.7489734,7,10,1.8344,1.289,0.035,0.392,NOMINAL,NORMAL,0,,99,12.8,4928,3054
1781437527.8750727,7,10,2.7309,1.022,0.034,0.391,NOMINAL,NORMAL,0,,99,12.8,4928,3054
1781437527.9992611,7,10,2.4592,0.755,0.0213,0.283,NOMINAL,NORMAL,0,,99,12.8,4928,3054
1781437528.1246996,7,10,2.7188,0.973,0.0344,0.388,NOMINAL,NORMAL,0,,99,12.8,4928,3054
1781437528.2499485,7,10,2.7548,0.977,0.0328,0.466,NOMINAL,NORMAL,0,,99,12.8,4928,3054
1781437528.3732855,7,10,1.5127,0.889,0.0332,0.418,NOMINAL,NORMAL,0,,99,13.7,4920,3054
1781437528.4997635,7,10,2.6182,0.999,0.0339,0.361,NOMINAL,NORMAL,0,,99,13.7,4920,3054
1781437528.624662,7,10,2.7432,0.92,0.0333,0.379,NOMINAL,NORMAL,0,,99,13.7,4920,3054
1781437528.749793,7,10,2.7306,0.986,0.034,0.385,NOMINAL,NORMAL,0,,99,13.7,4920,3054
1781437528.874979,7,10,2.7176,1.025,0.0315,0.355,NOMINAL,NORMAL,0,,99,13.7,4920,3054
1781437528.999521,7,10,2.2936,1.042,0.035,0.377,NOMINAL,NORMAL,0,,99,13.7,4920,3054
1781437529.1252751,7,10,2.9439,1.121,0.0348,0.392,NOMINAL,NORMAL,0,,99,13.7,4920,3054
1781437529.249952,7,10,2.9488,0.926,0.0331,0.37,NOMINAL,NORMAL,0,,99,13.7,4920,3054
1781437529.3742921,7,10,2.607,0.745,0.0209,0.264,NOMINAL,NORMAL,0,,99,13.3,4880,3054
1781437529.4998584,7,10,2.6936,1.003,0.0327,0.378,NOMINAL,NORMAL,0,,99,13.3,4880,3054
1781437529.6245382,7,10,2.7434,0.764,0.02,0.257,NOMINAL,NORMAL,0,,99,13.3,4880,3054
1781437529.7482631,7,10,1.6044,0.823,0.0329,0.378,NOMINAL,NORMAL,0,,99,13.3,4880,3054
1781437529.8750052,7,10,2.8654,0.924,0.0322,0.353,NOMINAL,NORMAL,0,,99,13.3,4880,3054
1781437529.9996967,7,10,2.4735,1.037,0.0326,0.385,NOMINAL,NORMAL,0,,99,13.3,4880,3054
1781437530.1244524,7,10,2.3728,0.96,0.0356,0.385,NOMINAL,NORMAL,0,,99,13.3,4880,3054
1781437530.2502933,7,10,2.8606,1.332,0.0321,0.362,NOMINAL,NORMAL,0,,99,13.3,4880,3054
1781437530.3746805,7,10,2.6761,1.048,0.0338,0.464,NOMINAL,NORMAL,0,,99,14.0,4920,3053
1781437530.499961,7,10,2.7184,0.958,0.0331,0.383,NOMINAL,NORMAL,0,,99,14.0,4920,3053
1781437530.6239188,7,10,2.1171,0.721,0.0217,0.273,NOMINAL,NORMAL,0,,99,14.0,4920,3053
1781437530.7502975,7,10,2.8574,1.23,0.0341,0.454,NOMINAL,NORMAL,0,,99,14.0,4920,3053
1781437530.8751733,7,10,2.7554,1.053,0.034,0.381,NOMINAL,NORMAL,0,,99,14.0,4920,3053
1781437530.999506,7,10,2.5559,0.87,0.0228,0.27,NOMINAL,NORMAL,0,,99,14.0,4920,3053
1781437531.1253211,7,10,2.791,1.322,0.0335,0.391,NOMINAL,NORMAL,0,,99,14.0,4920,3053
1781437531.2487242,7,10,1.8795,1.022,0.0358,0.393,NOMINAL,NORMAL,0,,99,14.0,4920,3053
1781437531.3754895,7,10,3.0232,1.168,0.0341,0.392,NOMINAL,NORMAL,0,,91,12.8,4920,3053
1781437531.499896,7,10,2.791,0.917,0.0303,0.347,NOMINAL,NORMAL,0,,91,12.8,4920,3053
1781437531.6236506,7,10,1.5146,0.994,0.0337,0.476,NOMINAL,NORMAL,0,,91,12.8,4920,3053
1781437531.7484345,7,10,1.7592,0.93,0.0321,0.367,NOMINAL,NORMAL,0,,91,12.8,4920,3053
1781437531.875123,7,10,2.828,0.994,0.0296,0.363,NOMINAL,NORMAL,0,,91,12.8,4920,3053
1781437531.9988678,7,10,2.2056,0.7,0.0213,0.251,NOMINAL,NORMAL,0,,91,12.8,4920,3053
1781437532.1252465,7,10,3.1068,0.942,0.0326,0.382,NOMINAL,NORMAL,0,,91,12.8,4920,3053
1781437532.2489111,7,10,2.3473,0.625,0.0186,0.242,NOMINAL,NORMAL,0,,91,12.8,4920,3053
1781437532.3738592,7,10,1.7963,0.692,0.0197,0.478,NOMINAL,NORMAL,0,,79,12.7,4880,3053
1781437532.4997013,7,10,2.6352,0.92,0.0308,0.35,NOMINAL,NORMAL,0,,79,12.7,4880,3053
1781437532.623601,7,10,1.9398,0.915,0.0331,0.377,NOMINAL,NORMAL,0,,79,12.7,4880,3053
1781437532.7499177,7,10,2.8859,0.946,0.0334,0.388,NOMINAL,NORMAL,0,,79,12.7,4880,3053
1781437532.8748608,7,10,2.7042,0.899,0.0314,0.386,NOMINAL,NORMAL,0,,79,12.7,4880,3053
1781437532.9987357,7,10,1.5064,0.89,0.0352,0.449,NOMINAL,NORMAL,0,,79,12.7,4880,3053
1781437533.1247008,7,10,2.455,1.18,0.0337,0.388,NOMINAL,NORMAL,0,,79,12.7,4880,3053
1781437533.2487183,7,10,1.573,0.906,0.0348,0.389,NOMINAL,NORMAL,0,,79,12.7,4880,3053
1781437533.3754015,7,10,2.9957,1.094,0.0336,0.403,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437533.5006087,7,10,3.1618,1.224,0.0334,0.386,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437533.624441,7,10,2.0084,0.845,0.0359,0.387,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437533.749904,7,10,2.7784,0.987,0.0362,0.39,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437533.8748562,7,10,2.4711,0.9,0.0244,0.28,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437534.0004203,7,10,2.8895,1.185,0.0375,0.408,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437534.125061,7,10,2.9438,0.936,0.0344,0.377,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437534.2499304,7,10,2.8435,0.996,0.0239,0.266,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437534.373936,7,10,1.7803,1.014,0.0346,0.379,NOMINAL,NORMAL,0,,82,13.5,4960,3051
1781437534.5000584,7,10,2.8867,1.09,0.0206,0.244,NOMINAL,NORMAL,0,,0,14.5,4999,3051
1781437534.623989,7,10,1.7522,1.13,0.034,0.381,NOMINAL,NORMAL,0,,0,14.5,4999,3051
1781437534.7498965,7,10,2.8045,0.958,0.0333,0.379,NOMINAL,NORMAL,0,,0,14.5,4999,3051
1781437534.8735387,7,10,1.9081,0.59,0.0186,0.221,NOMINAL,NORMAL,0,,0,14.5,4999,3051
1781437535.0003104,7,10,2.9385,1.094,0.0351,0.399,NOMINAL,NORMAL,0,,0,14.5,4999,3051
1781437535.1248863,7,10,2.5232,1.24,0.0308,0.365,NOMINAL,NORMAL,0,,0,14.5,4999,3051
1781437535.2489457,7,10,1.9468,1.231,0.034,0.386,NOMINAL,NORMAL,0,,0,14.5,4999,3051
1781437535.3746123,7,10,2.553,0.916,0.0207,0.292,NOMINAL,NORMAL,0,,0,14.5,4999,3051
1781437535.4996514,7,10,2.7379,0.776,0.0228,0.277,NOMINAL,NORMAL,0,,0,14.0,4880,3052
1781437535.625621,7,10,2.8364,0.986,0.0323,0.384,NOMINAL,NORMAL,0,,0,14.0,4880,3052
1781437535.749761,7,10,2.7599,0.937,0.0319,0.38,NOMINAL,NORMAL,0,,0,14.0,4880,3052
1781437535.873237,7,10,1.5546,0.758,0.0316,0.34,NOMINAL,NORMAL,0,,0,14.0,4880,3052
1781437536.0002658,7,10,2.8304,1.076,0.0353,0.403,NOMINAL,NORMAL,0,,0,14.0,4880,3052
1781437536.1250412,7,10,2.9122,0.939,0.0324,0.371,NOMINAL,NORMAL,0,,0,14.0,4880,3052
1781437536.250092,7,10,2.9107,0.944,0.0325,0.498,NOMINAL,NORMAL,0,,0,14.0,4880,3052
1781437536.3750563,7,10,2.774,1.049,0.0349,0.397,NOMINAL,NORMAL,0,,0,14.0,4880,3052
1781437536.498838,7,10,1.9926,0.746,0.0216,0.279,NOMINAL,NORMAL,0,,0,13.7,4888,3052
1781437536.6251142,7,10,2.8908,0.984,0.0343,0.392,NOMINAL,NORMAL,0,,0,13.7,4888,3052
1781437536.7499528,7,10,2.8831,0.927,0.0341,0.379,NOMINAL,NORMAL,0,,0,13.7,4888,3052
1781437536.8742907,7,10,2.7691,0.758,0.0229,0.259,NOMINAL,NORMAL,0,,0,13.7,4888,3052
1781437537.000422,7,10,2.849,1.319,0.0349,0.406,NOMINAL,NORMAL,0,,0,13.7,4888,3052
1781437537.1247973,7,10,2.8823,0.769,0.0205,0.276,NOMINAL,NORMAL,0,,0,13.7,4888,3052
1781437537.248516,7,10,1.624,0.93,0.0351,0.396,NOMINAL,NORMAL,0,,0,13.7,4888,3052
1781437537.375206,7,10,2.8002,1.187,0.035,0.395,NOMINAL,NORMAL,0,,0,13.7,4888,3052
1781437537.4987614,7,10,1.5642,1.066,0.036,0.442,NOMINAL,NORMAL,0,,0,13.8,4888,3052
1781437537.6252496,7,10,2.9194,1.048,0.0344,0.398,NOMINAL,NORMAL,0,,0,13.8,4888,3052
1781437537.749992,7,10,2.8721,0.949,0.0358,0.389,NOMINAL,NORMAL,0,,0,13.8,4888,3052
1781437537.8747792,7,10,2.7137,0.974,0.0696,0.427,NOMINAL,NORMAL,0,,0,13.8,4888,3052
1781437538.000175,7,10,2.8428,1.054,0.0358,0.396,NOMINAL,NORMAL,0,,0,13.8,4888,3052
1781437538.125346,7,10,2.904,1.213,0.0344,0.392,NOMINAL,NORMAL,0,,0,13.8,4888,3052
1781437538.2503617,7,10,2.9139,1.252,0.0352,0.388,NOMINAL,NORMAL,0,,0,13.8,4888,3052
1781437538.3752718,7,10,2.8409,1.089,0.0353,0.397,NOMINAL,NORMAL,0,,0,13.8,4888,3052
1781437538.4985688,7,10,1.5714,0.944,0.034,0.549,NOMINAL,NORMAL,0,,22,13.0,4880,3052
1781437538.6251132,7,10,2.9374,0.942,0.035,0.387,NOMINAL,NORMAL,0,,22,13.0,4880,3052
1781437538.7497845,7,10,2.9322,0.818,0.022,0.263,NOMINAL,NORMAL,0,,22,13.0,4880,3052
1781437538.8745923,7,10,2.845,0.892,0.0313,0.391,NOMINAL,NORMAL,0,,22,13.0,4880,3052
1781437539.0003793,7,10,2.8574,1.074,0.0361,0.531,NOMINAL,NORMAL,0,,22,13.0,4880,3052
1781437539.123833,7,10,1.5991,1.045,0.0355,0.408,NOMINAL,NORMAL,0,,22,13.0,4880,3052
1781437539.2500813,7,10,2.9017,0.942,0.0335,0.467,NOMINAL,NORMAL,0,,22,13.0,4880,3052
1781437539.3751705,7,10,2.8567,1.019,0.0363,0.401,NOMINAL,NORMAL,0,,22,13.0,4880,3052
1781437539.499106,7,10,2.321,0.766,0.0216,0.271,NOMINAL,NORMAL,0,,0,13.2,4848,3052
1781437539.6251504,7,10,2.9541,0.961,0.0334,0.393,NOMINAL,NORMAL,0,,0,13.2,4848,3052
1781437539.7491524,7,10,2.5067,0.665,0.0223,0.261,NOMINAL,NORMAL,0,,0,13.2,4848,3052
1781437539.8733444,7,10,1.6527,0.817,0.0333,0.379,NOMINAL,NORMAL,0,,0,13.2,4848,3052
1781437540.0001092,7,10,2.9131,0.934,0.0317,0.377,NOMINAL,NORMAL,0,,0,13.2,4848,3052
1781437540.124883,7,10,2.6175,1.077,0.0343,0.401,NOMINAL,NORMAL,0,,0,13.2,4848,3052
1781437540.2489905,7,10,2.1014,1.0,0.0336,0.386,NOMINAL,NORMAL,0,,0,13.2,4848,3052
1781437540.3749278,7,10,2.8483,0.875,0.0194,0.316,NOMINAL,NORMAL,0,,0,13.2,4848,3052
1781437540.4986975,7,10,1.7055,0.865,0.0351,0.42,NOMINAL,NORMAL,0,,7,13.3,4880,3053
1781437540.6248593,7,10,2.8193,0.897,0.0331,0.376,NOMINAL,NORMAL,0,,7,13.3,4880,3053
1781437540.749779,7,10,2.752,0.915,0.0341,0.373,NOMINAL,NORMAL,0,,7,13.3,4880,3053
1781437540.8750029,7,10,2.8852,0.895,0.0311,0.351,NOMINAL,NORMAL,0,,7,13.3,4880,3053
1781437541.0002515,7,10,2.9893,0.957,0.0347,0.375,NOMINAL,NORMAL,0,,7,13.3,4880,3053
1781437541.1245077,7,10,2.55,0.748,0.0228,0.354,NOMINAL,NORMAL,0,,7,13.3,4880,3053
1781437541.2502508,7,10,2.9996,0.982,0.0341,0.482,NOMINAL,NORMAL,0,,7,13.3,4880,3053
1781437541.374275,7,10,2.6014,0.61,0.0202,0.229,NOMINAL,NORMAL,0,,7,13.3,4880,3053
1781437541.5004885,7,10,2.981,1.285,0.0329,0.387,NOMINAL,NORMAL,0,,0,14.0,4888,3053
1781437541.6251469,7,10,3.0375,0.906,0.0337,0.367,NOMINAL,NORMAL,0,,0,14.0,4888,3053
1781437541.748931,7,10,2.0299,0.966,0.0353,0.478,NOMINAL,NORMAL,0,,0,14.0,4888,3053
1781437541.875042,7,10,2.8591,0.993,0.0342,0.374,NOMINAL,NORMAL,0,,0,14.0,4888,3053
1781437542.000131,7,10,2.9436,1.019,0.0327,0.342,NOMINAL,NORMAL,0,,0,14.0,4888,3053
1781437542.1239538,7,10,1.8721,0.839,0.0344,0.389,NOMINAL,NORMAL,0,,0,14.0,4888,3053
1781437542.2500443,7,10,2.97,0.924,0.0324,0.371,NOMINAL,NORMAL,0,,0,14.0,4888,3053
1781437542.3736722,7,10,1.9329,0.631,0.0195,0.285,NOMINAL,NORMAL,0,,0,14.0,4888,3053
1781437542.4984004,7,10,1.6345,0.901,0.0333,0.389,NOMINAL,NORMAL,0,,99,13.7,4848,3053
1781437542.6251135,7,10,2.9639,0.949,0.0342,0.383,NOMINAL,NORMAL,0,,99,13.7,4848,3053
1781437542.7486596,7,10,1.9746,0.882,0.0325,0.412,NOMINAL,NORMAL,0,,99,13.7,4848,3053
1781437542.8752658,7,10,2.868,1.07,0.0359,0.517,NOMINAL,NORMAL,0,,99,13.7,4848,3053
1781437542.9998918,7,10,2.8897,0.952,0.0251,0.267,NOMINAL,NORMAL,0,,99,13.7,4848,3053
1781437543.1235814,7,10,1.6163,1.017,0.0356,0.401,NOMINAL,NORMAL,0,,99,13.7,4848,3053
1781437543.2502022,7,10,3.0154,0.999,0.035,0.384,NOMINAL,NORMAL,0,,99,13.7,4848,3053
1781437543.373341,7,10,1.6205,0.773,0.0317,0.347,NOMINAL,NORMAL,0,,99,13.7,4848,3053
1781437543.5003693,7,10,2.9999,1.061,0.0346,0.395,NOMINAL,NORMAL,0,,99,14.0,4880,3053
1781437543.6251457,7,10,2.9563,0.964,0.0356,0.392,NOMINAL,NORMAL,0,,99,14.0,4880,3053
1781437543.7487693,7,10,2.0337,1.01,0.0299,0.357,NOMINAL,NORMAL,0,,99,14.0,4880,3053
1781437543.8749814,7,10,2.9352,0.996,0.0337,0.536,NOMINAL,NORMAL,0,,99,14.0,4880,3053
1781437544.000067,7,10,2.8502,0.996,0.0318,0.373,NOMINAL,NORMAL,0,,99,14.0,4880,3053
1781437544.1253276,7,10,3.0272,1.049,0.034,0.394,NOMINAL,NORMAL,0,,99,14.0,4880,3053
1781437544.2502668,7,10,2.943,0.911,0.0315,0.366,NOMINAL,NORMAL,0,,99,14.0,4880,3053
1781437544.3743107,7,10,2.9017,0.697,0.0189,0.227,NOMINAL,NORMAL,0,,99,14.0,4880,3053
1781437544.500425,7,10,3.0167,1.019,0.0326,0.379,NOMINAL,NORMAL,0,,82,12.8,4848,3053
1781437544.6247623,7,10,3.1194,0.619,0.0184,0.23,NOMINAL,NORMAL,0,,82,12.8,4848,3053
1781437544.7483485,7,10,1.7168,0.708,0.0302,0.338,NOMINAL,NORMAL,0,,82,12.8,4848,3053
1781437544.8751702,7,10,2.9692,0.937,0.0308,0.347,NOMINAL,NORMAL,0,,82,12.8,4848,3053
1781437544.998703,7,10,1.6532,0.855,0.0357,0.428,NOMINAL,NORMAL,0,,82,12.8,4848,3053
1781437545.1243627,7,10,2.5208,0.86,0.0265,0.324,NOMINAL,NORMAL,0,,82,12.8,4848,3053
1781437545.2502184,7,10,2.9997,1.027,0.0352,0.39,NOMINAL,NORMAL,0,,82,12.8,4848,3053
1781437545.373953,7,10,2.2528,0.623,0.0205,0.27,NOMINAL,NORMAL,0,,82,12.8,4848,3053
1781437545.5002246,7,10,2.9773,0.995,0.0347,0.388,NOMINAL,NORMAL,0,,99,13.3,4880,3053
1781437545.6252575,7,10,3.0411,0.966,0.0346,0.395,NOMINAL,NORMAL,0,,99,13.3,4880,3053
1781437545.7502725,7,10,3.0553,1.071,0.0343,0.387,NOMINAL,NORMAL,0,,99,13.3,4880,3053
1781437545.8755054,7,10,2.9901,1.053,0.0362,0.398,NOMINAL,NORMAL,0,,99,13.3,4880,3053
1781437545.9982815,7,10,1.6666,0.804,0.0328,0.369,NOMINAL,NORMAL,0,,99,13.3,4880,3053
1781437546.1251335,7,10,3.0674,0.892,0.0323,0.363,NOMINAL,NORMAL,0,,99,13.3,4880,3053
1781437546.2500634,7,10,3.0179,0.935,0.0239,0.279,NOMINAL,NORMAL,0,,99,13.3,4880,3053
1781437546.3752768,7,10,3.006,0.992,0.0353,0.489,NOMINAL,NORMAL,0,,99,13.3,4880,3053
1781437546.5002682,7,10,2.9791,1.02,0.0343,0.397,NOMINAL,NORMAL,0,,99,14.2,4888,3053
1781437546.6236548,7,10,1.7153,0.755,0.0341,0.39,NOMINAL,NORMAL,0,,99,14.2,4888,3053
1781437546.7498915,7,10,2.9636,0.876,0.0309,0.351,NOMINAL,NORMAL,0,,99,14.2,4888,3053
1781437546.8754058,7,10,3.0022,1.068,0.0341,0.402,NOMINAL,NORMAL,0,,99,14.2,4888,3053
1781437546.999266,7,10,2.4571,0.733,0.024,0.268,NOMINAL,NORMAL,0,,99,14.2,4888,3053
1781437547.1251075,7,10,3.0948,0.87,0.0319,0.356,NOMINAL,NORMAL,0,,99,14.2,4888,3053
1781437547.2494404,7,10,2.6523,0.741,0.026,0.267,NOMINAL,NORMAL,0,,99,14.2,4888,3053
1781437547.3732276,7,10,1.7057,0.75,0.0311,0.344,NOMINAL,NORMAL,0,,99,14.2,4888,3053
1781437547.5003743,7,10,3.0612,1.008,0.0357,0.397,NOMINAL,NORMAL,0,,99,13.7,4888,3053
1781437547.6231856,7,10,1.6463,0.767,0.0323,0.35,NOMINAL,NORMAL,0,,99,13.7,4888,3053
1781437547.7500186,7,10,3.1136,0.859,0.0305,0.344,NOMINAL,NORMAL,0,,99,13.7,4888,3053
1781437547.875155,7,10,2.9729,1.015,0.0246,0.304,NOMINAL,NORMAL,0,,99,13.7,4888,3053
1781437547.9986818,7,10,1.6768,0.856,0.0332,0.422,NOMINAL,NORMAL,0,,99,13.7,4888,3053
1781437548.1251507,7,10,3.0787,0.886,0.0308,0.348,NOMINAL,NORMAL,0,,99,13.7,4888,3053
1781437548.2487597,7,10,1.9814,0.737,0.0208,0.274,NOMINAL,NORMAL,0,,99,13.7,4888,3053
1781437548.3752837,7,10,3.0089,0.991,0.0336,0.383,NOMINAL,NORMAL,0,,99,13.7,4888,3053
1781437548.500399,7,10,3.0616,1.086,0.0341,0.383,NOMINAL,NORMAL,0,,99,13.5,4880,3053
1781437548.6245053,7,10,2.7361,0.667,0.0226,0.265,NOMINAL,NORMAL,0,,99,13.5,4880,3053
1781437548.7500355,7,10,3.0372,0.875,0.0297,0.354,NOMINAL,NORMAL,0,,99,13.5,4880,3053
1781437548.874823,7,10,2.6801,0.759,0.0232,0.28,NOMINAL,NORMAL,0,,99,13.5,4880,3053
1781437549.00026,7,10,3.1091,0.979,0.0346,0.383,NOMINAL,NORMAL,0,,99,13.5,4880,3053
1781437549.1252801,7,10,3.1325,0.946,0.0345,0.39,NOMINAL,NORMAL,0,,99,13.5,4880,3053
1781437549.2501416,7,10,3.0512,1.17,0.0346,0.389,NOMINAL,NORMAL,0,,99,13.5,4880,3053
1781437549.3751593,7,10,3.0402,0.935,0.031,0.355,NOMINAL,NORMAL,0,,99,13.5,4880,3053
