fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14402.0,3.0,16.0,31.0,0.8397669484191537,0.9076423424337765,0.8934958537316415,0.9005135434498036,10009.0,0.7656627830292372,0.7928522649669929,0.7790203533885037,4393.0
1,16117.0,4.0,7.0,22.0,0.8779549111009033,0.9315748642358418,0.964575467909069,0.9477879947906389,12449.0,0.8633405639913232,0.7595419847328244,0.8081218274111676,3668.0
2,15864.0,5.0,20.0,35.0,0.849413562807581,0.9061884789865616,0.9297444454202161,0.917815344603381,11387.0,0.8086582157378618,0.7551932097386643,0.781011781011781,4477.0
3,16098.0,5.0,17.0,32.0,0.8412783094584404,0.9305936856554564,0.9019624147680027,0.9160543872983701,12026.0,0.734579018460153,0.8013261296660118,0.7665022316185107,4072.0
4,15984.0,5.0,45.0,60.0,0.8072907048314879,0.9002082332212078,0.9237343852728468,0.911819583029123,12168.0,0.7347055460263008,0.6734800838574424,0.7027618266338529,3816.0
mean,15693.0,4.4,21.0,36.0,0.8431408873235131,0.9152415209065689,0.9227025134203553,0.9187981706342633,11607.8,0.7813892254489752,0.7564787345923871,0.7674836040127632,4085.2
std,728.7667665309664,0.8944271909999159,14.265342617687105,14.265342617687105,0.025255944617289777,0.014732378345726105,0.027781192134725675,0.01754944781792424,974.8393200933167,0.05494884465167277,0.050581949982666526,0.0392346942097025,351.7622776819595
