timestamp,window_d,k,wp_eval_ms,dds_transport_ms,fsm_infer_ms,node_latency_ms,ap_state,rpn_result,fail_count,trigger_channels,gpu_%,cpu_%,power_mW,ram_MB
1781423959.3975148,30,10,2.9877,254.096,0.3322,6.568,NOMINAL,STALE,0,,0,15.5,5268,3311
1781423959.4040813,30,10,1.7107,21.472,0.0309,0.392,NOMINAL,NORMAL,0,,0,15.5,5268,3311
1781423959.4559188,30,10,2.4835,1.172,0.0401,0.384,NOMINAL,NORMAL,0,,0,15.5,5268,3311
1781423959.5860283,30,10,1.7744,0.997,0.0249,6.584,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423959.7139978,30,10,2.605,1.446,0.0487,8.198,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423959.8297145,30,10,1.4707,1.289,0.0372,0.542,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423959.9563334,30,10,2.4963,1.419,0.0362,0.51,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423960.0804744,30,10,2.5775,0.871,0.0259,0.262,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423960.2050078,30,10,1.7444,1.119,0.0382,0.659,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423960.3311644,30,10,2.4951,1.36,0.0351,0.538,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423960.4555533,30,10,1.679,1.297,0.0334,0.425,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423960.581023,30,10,2.6312,1.193,0.0365,0.457,NOMINAL,NORMAL,0,,0,5.8,4848,3233
1781423960.7061489,30,10,2.5835,1.293,0.037,0.507,NOMINAL,NORMAL,0,,0,8.8,4769,3233
1781423960.8301966,30,10,1.6917,1.165,0.0251,0.319,NOMINAL,NORMAL,0,,0,8.8,4769,3233
1781423960.954279,30,10,1.4251,1.07,0.0376,0.387,NOMINAL,NORMAL,0,,0,8.8,4769,3233
1781423961.0811446,30,10,2.5643,1.285,0.0517,0.533,NOMINAL,NORMAL,0,,0,8.8,4769,3233
1781423961.2058015,30,10,1.8766,1.371,0.039,0.464,NOMINAL,NORMAL,0,,0,8.8,4769,3233
1781423961.3326101,30,10,2.9034,1.738,0.049,0.535,NOMINAL,NORMAL,0,,0,8.8,4769,3233
1781423961.4552617,30,10,1.9044,1.308,0.0372,0.472,NOMINAL,NORMAL,0,,0,8.8,4769,3233
1781423961.5811954,30,10,2.6205,1.268,0.0375,0.468,NOMINAL,NORMAL,0,,0,8.8,4769,3233
1781423961.7069,30,10,2.6055,1.967,0.0337,0.42,NOMINAL,NORMAL,0,,0,11.0,4769,3234
1781423961.8308318,30,10,2.3558,1.137,0.0367,0.538,NOMINAL,NORMAL,0,,0,11.0,4769,3234
1781423961.9561517,30,10,2.506,1.184,0.0364,0.515,NOMINAL,NORMAL,0,,0,11.0,4769,3234
1781423962.0814555,30,10,1.8745,1.948,0.0341,0.441,NOMINAL,NORMAL,0,,0,11.0,4769,3234
1781423962.2057767,30,10,2.5667,1.301,0.035,0.42,NOMINAL,NORMAL,0,,0,11.0,4769,3234
1781423962.3305848,30,10,2.3384,1.273,0.0367,0.433,NOMINAL,NORMAL,0,,0,11.0,4769,3234
1781423962.4554884,30,10,1.6968,1.285,0.0338,0.405,NOMINAL,NORMAL,0,,0,11.0,4769,3234
