timestamp,event,state,ap_state,nav_state,action_ms,passive
1781424319.7259688,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.87,1
1781424320.7169256,ALERT_TRIGGER,IDLE,ALERT,0,1.366,1
1781424320.7776074,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.366,1
1781424320.7794344,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.366,1
1781424320.7801318,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.366,1
1781424320.7814825,ARM_CMD,TRACKING,ALERT,0,1.366,1
1781424320.8695753,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.366,1
1781424320.8706677,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.366,1
1781424320.870742,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.366,1
1781424320.8718066,ARM_CMD,TRACKING,ALERT,0,1.366,1
1781424320.9699097,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.366,1
1781424320.9712462,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.366,1
1781424320.9713044,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.366,1
1781424320.9719543,ARM_CMD,TRACKING,ALERT,0,1.366,1
1781424321.069449,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.366,1
1781424321.070764,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.366,1
1781424321.0708249,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.366,1
1781424321.0717642,ARM_CMD,TRACKING,ALERT,0,1.366,1
1781424321.1696723,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.366,1
1781424321.1712356,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.366,1
1781424321.171315,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.366,1
1781424321.1725593,ARM_CMD,TRACKING,ALERT,0,1.366,1
1781424321.269723,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.818,1
1781424321.2713404,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.818,1
1781424321.2714186,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.818,1
1781424321.2725797,ARM_CMD,TRACKING,ALERT,0,0.818,1
1781424321.369576,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.818,1
1781424321.3706133,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.818,1
1781424321.370664,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.818,1
1781424321.3713634,ARM_CMD,TRACKING,ALERT,0,0.818,1
1781424321.4697962,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.818,1
1781424321.4715416,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.818,1
1781424321.4716203,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.818,1
1781424321.4728591,ARM_CMD,TRACKING,ALERT,0,0.818,1
1781424321.569786,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.818,1
1781424321.5715592,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.818,1
1781424321.5716407,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.818,1
1781424321.5729225,ARM_CMD,TRACKING,ALERT,0,0.818,1
1781424321.6697865,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.818,1
1781424321.6712258,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.818,1
1781424321.6712701,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.818,1
1781424321.6719031,ARM_CMD,TRACKING,ALERT,0,0.818,1
1781424321.7696805,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.987,1
1781424321.7711508,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.987,1
1781424321.771219,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.987,1
1781424321.7722208,ARM_CMD,TRACKING,ALERT,0,0.987,1
1781424321.8697731,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.987,1
1781424321.8714519,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.987,1
1781424321.8715343,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.987,1
1781424321.8727846,ARM_CMD,TRACKING,ALERT,0,0.987,1
1781424321.9698133,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.987,1
1781424321.9715238,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.987,1
1781424321.9716053,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.987,1
