phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1647561600.0,1787429471.8115153,1,1.2091,0.0524,0.031,0.771,0.0353,0.334,NOMINAL,NOMINAL,STALE,0,
1647562500.0,1787429471.9360132,1,1.0872,0.0555,,0.916,0.0323,0.316,NOMINAL,NOMINAL,STALE,0,
1647563400.0,1787429472.0605712,1,1.0312,0.0561,,0.584,0.026,0.28,NOMINAL,NOMINAL,STALE,0,
1647564300.0,1787429472.185353,1,0.9301,0.0526,,0.57,0.0242,0.231,NOMINAL,NOMINAL,STALE,0,
1647565200.0,1787429472.311097,1,1.2066,0.0578,,0.741,0.0283,0.277,NOMINAL,NOMINAL,STALE,0,
1647566100.0,1787429472.4361694,1,1.2111,0.0583,,0.671,0.0251,0.253,NOMINAL,NOMINAL,STALE,0,
1647567000.0,1787429472.560653,1,1.0832,0.0518,,0.589,0.0244,0.257,NOMINAL,NOMINAL,STALE,0,
1647567900.0,1787429472.6856666,1,1.0234,0.0529,,0.696,0.0236,0.242,NOMINAL,NOMINAL,STALE,0,
1647568800.0,1787429472.8104334,1,1.0187,0.0512,,0.538,0.0236,0.227,NOMINAL,NOMINAL,STALE,0,
1647569700.0,1787429472.9354477,1,0.9786,0.053,,0.604,0.0249,0.242,NOMINAL,NOMINAL,STALE,0,
1647570600.0,1787429473.0606205,1,0.9965,0.0538,,0.634,0.0253,0.278,NOMINAL,NOMINAL,STALE,0,
1647571500.0,1787429473.1853309,1,0.9052,0.0529,,0.548,0.0221,0.277,NOMINAL,NOMINAL,STALE,0,
1647572400.0,1787429473.310348,1,0.9182,0.0528,,0.549,0.0216,0.282,NOMINAL,NOMINAL,STALE,0,
1647573300.0,1787429473.4361727,1,1.1985,0.0574,,0.695,0.0277,0.261,NOMINAL,NOMINAL,STALE,0,
1647574200.0,1787429473.5606241,1,1.0596,0.0552,,0.607,0.0269,0.264,NOMINAL,NOMINAL,STALE,0,
1647575100.0,1787429473.6853902,1,0.933,0.0518,,0.594,0.0234,0.228,NOMINAL,NOMINAL,STALE,0,
1647576000.0,1787429473.8102906,1,0.9334,0.0527,,0.553,0.0245,0.228,NOMINAL,NOMINAL,STALE,0,
1647576900.0,1787429473.9351783,1,0.8258,0.049,,0.602,0.0255,0.233,NOMINAL,NOMINAL,STALE,0,
1647577800.0,1787429474.0606906,1,0.9815,0.0534,,0.685,0.027,0.312,NOMINAL,NOMINAL,STALE,0,
1647578700.0,1787429474.185242,1,0.8217,0.05,,0.607,0.0433,0.253,NOMINAL,NOMINAL,STALE,0,
1647579600.0,1787429474.310198,1,0.816,0.05,,0.584,0.0246,0.228,NOMINAL,NOMINAL,STALE,0,
