phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1647653400.0,1786287048.962752,PRE_ALERT,INSUFFICIENT_DATA,0.507,0.0071,0.0,0.067,[],1,,
1647658800.0,1786287049.7128823,PRE_ALERT,INSUFFICIENT_DATA,0.508,0.0047,0.0,0.0605,[],1,,
1647817200.0,1786287071.7170289,PRE_ALERT,OK,0.5,0.5194,3.8184,4.4272,[3.4518],1,0.1487255096435547,0
1647851400.0,1786287076.4662092,PRE_ALERT,OK,0.348,0.351,3.3328,3.7538,[3.0278],1,0.37105822563171387,0
1647857700.0,1786287077.341331,PRE_ALERT,OK,0.345,0.3551,3.2436,3.6687,[2.949],1,0.992211873177439,1
1647869400.0,1786287078.9664268,PRE_ALERT,OK,0.51,0.343,3.2101,3.6245,[2.9202],1,0.9903509542346001,1
1647875700.0,1786287079.8423495,PRE_ALERT,OK,0.785,0.3401,3.2143,3.6235,[2.9108],1,0.947789154946804,1
1647914400.0,1786287085.2163808,PRE_ALERT,OK,0.506,0.338,3.1935,3.6023,[2.8822],1,0.5591721832752228,1
1647920700.0,1786287086.0916822,PRE_ALERT,OK,0.541,0.3648,3.1858,3.6194,[2.8994],1,0.2051905393600464,0
1647939600.0,1786287088.716099,PRE_ALERT,OK,0.463,0.3394,3.169,3.5784,[2.8857],1,0.20260089635849,0
1647948600.0,1786287089.9665906,PRE_ALERT,OK,0.502,0.3378,3.2792,3.6901,[2.9809],1,0.18229758739471436,0
1647954900.0,1786287090.8411603,PRE_ALERT,OK,0.446,0.3342,3.1981,3.6027,[2.9133],1,0.12733274698257446,0
1647993600.0,1786287096.217697,PRE_ALERT,OK,0.661,0.343,3.3939,3.8097,[3.0957],1,0.1825675368309021,0
1647999900.0,1786287097.0914855,PRE_ALERT,OK,0.416,0.3641,3.1282,3.5603,[2.8384],1,0.132804274559021,0
1648027800.0,1786287100.966596,PRE_ALERT,OK,0.643,0.3391,3.2474,3.6577,[2.9511],1,0.1341652274131775,0
1648034100.0,1786287101.8421185,PRE_ALERT,OK,0.371,0.3391,3.2043,3.6134,[2.9055],1,0.1612589955329895,0
1648039500.0,1786287102.5911121,PRE_ALERT,OK,0.396,0.3363,3.1408,3.544,[2.851],1,0.15904676914215088,0
1648045800.0,1786287103.4664614,PRE_ALERT,OK,0.459,0.3369,3.2967,3.7063,[3.0063],1,0.15251821279525757,0
1648079100.0,1786287108.0916486,PRE_ALERT,OK,0.525,0.3749,3.1439,3.5887,[2.847],1,0.10563987493515015,0
1648084500.0,1786287108.8411005,PRE_ALERT,OK,0.312,0.3481,3.1913,3.609,[2.8996],1,0.1017601490020752,0
1648090800.0,1786287109.7159693,PRE_ALERT,OK,0.345,0.3421,3.1291,3.54,[2.8376],1,0.1448838710784912,0
1648118700.0,1786287113.5917563,PRE_ALERT,OK,0.476,0.6947,3.1379,3.9059,[2.8307],1,0.16318106651306152,0
1648125000.0,1786287114.466205,PRE_ALERT,OK,0.361,0.3385,3.2277,3.6381,[2.9226],1,0.13522064685821533,0
1648131300.0,1786287115.3416667,PRE_ALERT,OK,0.479,0.3316,3.4942,3.8993,[2.914],1,0.1268748641014099,0
1648163700.0,1786287119.8415895,PRE_ALERT,OK,0.524,0.3385,3.2619,3.6638,[2.9703],1,0.1340632438659668,0
1648170000.0,1786287120.7168677,PRE_ALERT,OK,0.589,0.3403,3.3005,3.7058,[3.0038],1,0.16390985250473022,0
1648176300.0,1786287121.5913677,PRE_ALERT,OK,0.577,0.3324,3.3061,3.703,[3.0161],1,0.11927473545074463,0
1648204200.0,1786287125.4663544,PRE_ALERT,OK,0.461,0.3448,3.2265,3.6381,[2.9391],1,0.19379961490631104,0
1648210500.0,1786287126.3416817,PRE_ALERT,OK,0.598,0.3394,3.2502,3.6566,[2.9512],1,0.1651219129562378,0
1648215900.0,1786287127.092028,PRE_ALERT,OK,0.631,0.3419,3.2353,3.6453,[2.9325],1,0.18067771196365356,0
1648222200.0,1786287127.9670155,PRE_ALERT,OK,0.595,0.3446,3.2907,3.7029,[2.991],1,0.1266465187072754,0
1648242900.0,1786287130.8415926,PRE_ALERT,OK,0.521,0.3402,3.5106,3.9176,[3.2105],1,0.12647277116775513,0
1648249200.0,1786287131.716642,PRE_ALERT,OK,0.614,0.3422,3.3937,3.8068,[3.0732],1,0.1618064045906067,0
1648260900.0,1786287133.3415976,PRE_ALERT,OK,0.494,0.3388,3.2841,3.6877,[2.9842],1,0.13552558422088623,0
1648267200.0,1786287134.2166488,PRE_ALERT,OK,0.758,0.3377,3.1548,3.5577,[2.8603],1,0.14486056566238403,0
1648295100.0,1786287138.0915487,PRE_ALERT,OK,0.502,0.3661,3.2392,3.6703,[2.9227],1,0.17805683612823486,0
1648301400.0,1786287138.9662712,PRE_ALERT,OK,0.504,0.3394,3.2751,3.6801,[2.9817],1,0.11697304248809814,0
1648340100.0,1786287144.3418698,PRE_ALERT,OK,0.6,0.3404,3.2267,3.6439,[2.9298],1,0.17407190799713135,0
1648346400.0,1786287145.216408,PRE_ALERT,OK,0.568,0.3415,3.1911,3.606,[2.872],1,0.16722029447555542,0
1648374300.0,1786287149.0913992,PRE_ALERT,OK,0.581,0.3328,3.2089,3.6145,[2.9221],1,0.1361624002456665,0
1648380600.0,1786287149.9663877,PRE_ALERT,OK,0.605,0.3353,3.2248,3.633,[2.9364],1,0.14990830421447754,0
1648386900.0,1786287150.8413546,PRE_ALERT,OK,0.555,0.3506,3.2051,3.625,[2.9153],1,0.17073363065719604,0
1648419300.0,1786287155.341608,PRE_ALERT,OK,0.577,0.3373,3.2761,3.6814,[2.9793],1,0.16055697202682495,0
1648425600.0,1786287156.2170265,PRE_ALERT,OK,0.484,0.3372,3.1736,3.5837,[2.8907],1,0.16661006212234497,0
1648437300.0,1786287157.8419251,PRE_ALERT,OK,0.404,0.3473,3.1891,3.607,[2.8967],1,0.16775530576705933,0
1648471500.0,1786287162.591802,PRE_ALERT,OK,0.319,0.3396,3.1342,3.5435,[2.8397],1,0.3321688175201416,0
1648472400.0,1786287162.7170558,PRE_ALERT,OK,0.412,0.3058,3.1273,3.4985,[2.8566],1,0.7571761310100555,1
1648476000.0,1786287163.2168875,PRE_ALERT,OK,0.379,0.3428,3.2329,3.646,[2.9356],1,0.9933564872480929,1
1648476900.0,1786287163.3420925,PRE_ALERT,OK,0.502,0.2996,3.0622,3.4266,[2.7978],1,0.9993429430178367,1
1648477800.0,1786287163.4668462,ALERT,OK,0.457,0.2681,3.0417,3.3726,[2.785],1,0.9989039984066039,1
1648478700.0,1786287163.5916905,ALERT,OK,0.472,0.2591,2.9427,3.2623,[2.6921],1,0.9999718926192145,1
1648497600.0,1786287166.216565,PRE_ALERT,OK,0.335,0.3503,3.1796,3.6004,[2.8789],1,0.9525024630129337,1
1648503900.0,1786287167.091983,PRE_ALERT,OK,0.417,0.3556,3.1831,3.6109,[2.8753],1,0.9974364126101136,1
1648516500.0,1786287168.8421164,PRE_ALERT,OK,0.529,0.3447,3.2203,3.6356,[2.9282],1,0.984392985701561,1
1648522800.0,1786287169.7167797,PRE_ALERT,OK,0.484,0.3359,3.1735,3.575,[2.8953],1,0.9973199677187949,1
1648541700.0,1786287172.3423128,PRE_ALERT,OK,0.664,0.3423,3.1887,3.6029,[2.8879],1,0.9956960962153971,1
1648550700.0,1786287173.5919578,PRE_ALERT,OK,0.524,0.3509,3.1597,3.5812,[2.8683],1,0.9010607153177261,1
1648557000.0,1786287174.467068,PRE_ALERT,OK,0.409,0.3402,3.2391,3.6525,[2.9409],1,0.9041488319635391,1
1648595700.0,1786287179.8418188,PRE_ALERT,OK,0.398,0.3438,3.1948,3.6099,[2.8983],1,0.8505744636058807,1
1648602000.0,1786287180.7169747,PRE_ALERT,OK,0.459,0.3406,3.2501,3.6634,[2.9473],1,0.3201020359992981,0
1648629900.0,1786287184.5917995,PRE_ALERT,OK,0.43,0.3764,3.1536,3.5986,[2.8652],1,0.12633484601974487,0
1648641600.0,1786287186.2166774,PRE_ALERT,OK,0.368,0.3416,3.1951,3.6086,[2.9087],1,0.18061208724975586,0
1648647900.0,1786287187.0917835,PRE_ALERT,OK,0.417,0.3622,3.1477,3.5801,[2.8549],1,0.14090275764465332,0
1648654200.0,1786287187.9669812,PRE_ALERT,OK,0.375,0.3379,3.2226,3.6334,[2.9255],1,0.09180653095245361,0
1648686600.0,1786287192.4673846,PRE_ALERT,OK,0.559,0.3919,3.309,3.777,[2.8888],1,0.9557180590927601,1
1648692900.0,1786287193.34178,PRE_ALERT,OK,0.425,0.3448,3.2084,3.6222,[2.9112],1,0.9613587111234665,1
1648699200.0,1786287194.2165813,PRE_ALERT,OK,0.341,0.3378,3.2237,3.632,[2.9241],1,0.9613712392747402,1
1648727100.0,1786287198.091805,PRE_ALERT,OK,0.349,0.372,3.1738,3.6161,[2.8818],1,0.9859290989115834,1
1648733400.0,1786287198.966781,PRE_ALERT,OK,0.402,0.3413,3.2064,3.619,[2.9169],1,0.9870433481410146,1
1648765800.0,1786287203.4666154,PRE_ALERT,OK,0.397,0.338,3.177,3.5886,[2.8864],1,0.9065401256084442,1
1648772100.0,1786287204.3418007,PRE_ALERT,OK,0.453,0.3362,3.1566,3.5643,[2.8675],1,0.8496671915054321,1
1648778400.0,1786287205.2166166,PRE_ALERT,OK,0.351,0.3391,3.1834,3.5916,[2.8938],1,0.561533510684967,1
1648806300.0,1786287209.0916114,PRE_ALERT,OK,0.339,0.3857,3.1604,3.6176,[2.8638],1,0.18231558799743652,0
1648818000.0,1786287210.7170866,PRE_ALERT,OK,0.496,0.339,3.1823,3.5926,[2.8913],1,0.20207595825195312,0
1648824300.0,1786287211.5917435,PRE_ALERT,OK,0.588,0.3636,3.155,3.5904,[2.8628],1,0.13676637411117554,0
1648863000.0,1786287216.967389,PRE_ALERT,OK,0.497,0.3438,3.2284,3.6415,[2.934],1,0.1517539620399475,0
1648869300.0,1786287217.842739,PRE_ALERT,OK,0.484,0.3486,3.2554,3.674,[2.957],1,0.17020094394683838,0
1648897200.0,1786287221.7171571,PRE_ALERT,OK,0.532,0.3413,3.3499,3.7698,[3.0432],1,0.20071834325790405,0
1648903500.0,1786287222.5917974,PRE_ALERT,OK,0.33,0.3679,3.2735,3.7095,[2.9812],1,0.2469090223312378,0
1648909800.0,1786287223.4667654,PRE_ALERT,OK,0.342,0.3567,3.2366,3.6663,[2.9396],1,0.23385506868362427,0
1648910700.0,1786287223.5916378,PRE_ALERT,OK,0.479,0.2618,2.9491,3.2722,[2.6956],1,0.4573667049407959,0
1648916100.0,1786287224.34205,PRE_ALERT,OK,0.394,0.3454,3.4985,3.9144,[3.2065],1,0.8895586878061295,1
1648917000.0,1786287224.4664397,PRE_ALERT,OK,0.36,0.2493,3.0129,3.324,[2.7608],1,0.992010879330337,1
1648942200.0,1786287227.9671915,PRE_ALERT,OK,0.336,0.3363,3.2915,3.7014,[2.9843],1,0.9897436276078224,1
