phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1647565200.0,1786287036.7128825,1,1.1488,0.0611,,0.891,0.0333,0.329,NOMINAL,NOMINAL,STALE,0,
1647566100.0,1786287036.8380246,1,1.2692,0.0586,,0.797,0.0307,0.271,NOMINAL,NOMINAL,STALE,0,
1647567000.0,1786287036.9626696,1,1.1808,0.0574,,0.7,0.0297,0.289,NOMINAL,NOMINAL,STALE,0,
1647567900.0,1786287037.0872557,1,1.0111,0.0526,,0.62,0.0255,0.234,NOMINAL,NOMINAL,STALE,0,
1647568800.0,1786287037.2120414,1,0.9564,0.0523,,0.564,0.0227,0.248,NOMINAL,NOMINAL,STALE,0,
1647569700.0,1786287037.3371515,1,0.9592,0.0532,,0.591,0.0214,0.241,NOMINAL,NOMINAL,STALE,0,
1647570600.0,1786287037.4619665,1,0.9262,0.0521,,0.566,0.0204,0.208,NOMINAL,NOMINAL,STALE,0,
1647571500.0,1786287037.5871348,1,0.9239,0.053,,0.632,0.0238,0.223,NOMINAL,NOMINAL,STALE,0,
1647572400.0,1786287037.7124636,1,1.0693,0.0556,,0.682,0.0263,0.246,NOMINAL,NOMINAL,STALE,0,
1647573300.0,1786287037.8381639,1,1.2527,0.0584,,0.93,0.0315,0.287,NOMINAL,NOMINAL,STALE,0,
1647574200.0,1786287037.96249,1,1.1074,0.0571,,0.669,0.0273,0.247,NOMINAL,NOMINAL,STALE,0,
1647575100.0,1786287038.0871518,1,0.9674,0.0557,,0.574,0.0224,0.243,NOMINAL,NOMINAL,STALE,0,
1647576000.0,1786287038.2120209,1,0.963,0.0525,,0.552,0.0236,0.219,NOMINAL,NOMINAL,STALE,0,
1647576900.0,1786287038.337073,1,0.9191,0.0521,,0.567,0.0243,0.217,NOMINAL,NOMINAL,STALE,0,
1647577800.0,1786287038.4619315,1,0.91,0.0518,,0.551,0.0204,0.207,NOMINAL,NOMINAL,STALE,0,
1647578700.0,1786287038.5870347,1,0.8836,0.0518,,0.588,0.0217,0.243,NOMINAL,NOMINAL,STALE,0,
1647579600.0,1786287038.712104,1,0.9169,0.052,,0.604,0.0234,0.224,NOMINAL,NOMINAL,STALE,0,
1647580500.0,1786287038.8375876,1,1.1351,0.0558,,0.735,0.0293,0.258,NOMINAL,NOMINAL,STALE,0,
1647581400.0,1786287038.9622736,1,1.0072,0.0526,,0.62,0.026,0.263,NOMINAL,NOMINAL,STALE,0,
1647582300.0,1786287039.0870812,1,0.9296,0.0528,,0.583,0.0243,0.221,NOMINAL,NOMINAL,STALE,0,
1647583200.0,1786287039.2121797,1,0.9794,0.0543,,0.582,0.0259,0.278,NOMINAL,NOMINAL,STALE,0,
1647584100.0,1786287039.3371162,1,0.9295,0.0499,,0.596,0.0244,0.221,NOMINAL,NOMINAL,STALE,0,
1647585000.0,1786287039.461928,1,0.8996,0.052,,0.558,0.0231,0.209,NOMINAL,NOMINAL,STALE,0,
1647585900.0,1786287039.587115,1,0.9308,0.0536,,0.594,0.0264,0.215,NOMINAL,NOMINAL,STALE,0,
1647586800.0,1786287039.712255,1,0.9705,0.0526,,0.601,0.0236,0.305,NOMINAL,NOMINAL,STALE,0,
1647587700.0,1786287039.8378656,1,1.1896,0.0572,,0.82,0.03,0.266,NOMINAL,NOMINAL,STALE,0,
1647588600.0,1786287039.9622648,1,1.0412,0.0561,,0.618,0.0253,0.233,NOMINAL,NOMINAL,STALE,0,
1647589500.0,1786287040.0870852,1,0.9608,0.0541,,0.562,0.0245,0.214,NOMINAL,NOMINAL,STALE,0,
1647590400.0,1786287040.211809,1,0.8512,0.0506,,0.521,0.0235,0.213,NOMINAL,NOMINAL,STALE,0,
1647591300.0,1786287040.336999,1,0.8973,0.0522,,0.555,0.0221,0.213,NOMINAL,NOMINAL,STALE,0,
1647592200.0,1786287040.4618104,1,0.841,0.0502,,0.538,0.022,0.205,NOMINAL,NOMINAL,STALE,0,
1647593100.0,1786287040.586915,1,0.8118,0.0491,,0.568,0.0225,0.239,NOMINAL,NOMINAL,STALE,0,
1647594000.0,1786287040.7123406,1,1.0161,0.054,,0.638,0.0258,0.262,NOMINAL,NOMINAL,STALE,0,
1647594900.0,1786287040.8374228,1,1.0722,0.0539,,0.686,0.0291,0.244,NOMINAL,NOMINAL,STALE,0,
1647595800.0,1786287040.9622421,1,0.9986,0.0526,,0.657,0.0262,0.229,NOMINAL,NOMINAL,STALE,0,
1647596700.0,1786287041.0870984,1,0.9643,0.0527,,0.574,0.0258,0.222,NOMINAL,NOMINAL,STALE,0,
1647597600.0,1786287041.211976,1,0.9304,0.0533,,0.531,0.0239,0.223,NOMINAL,NOMINAL,STALE,0,
1647598500.0,1786287041.3372085,1,0.9931,0.0539,,0.608,0.0261,0.226,NOMINAL,NOMINAL,STALE,0,
1647599400.0,1786287041.4619899,1,0.9365,0.052,,0.536,0.0232,0.238,NOMINAL,NOMINAL,STALE,0,
1647600300.0,1786287041.5870793,1,0.915,0.0518,,0.586,0.0249,0.221,NOMINAL,NOMINAL,STALE,0,
1647601200.0,1786287041.7124465,1,0.9809,0.0545,,0.759,0.0297,0.294,NOMINAL,NOMINAL,STALE,0,
1647602100.0,1786287041.8383114,1,1.2619,0.062,,0.984,0.0396,0.344,NOMINAL,NOMINAL,STALE,0,
1647603000.0,1786287041.9626625,1,1.1631,0.0545,,0.717,0.0289,0.256,NOMINAL,NOMINAL,STALE,0,
1647603900.0,1786287042.0873983,1,1.1001,0.0556,,0.626,0.0265,0.242,NOMINAL,NOMINAL,STALE,0,
1647604800.0,1786287042.2122219,1,1.0321,0.0543,,0.568,0.0244,0.268,NOMINAL,NOMINAL,STALE,0,
