forecast_min,exp_name,n_windows,fold,macro_f1,n_transition_windows,transition_macro_f1,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event,transition_precision_quiet,transition_recall_quiet,transition_f1_quiet,transition_support_quiet,transition_precision_event,transition_recall_event,transition_f1_event,transition_support_event
30,mix5_fc30_20260808_1932,78865,mean,0.8702749436197955,183,0.27807287298481037,15773.0,4.4,28.6,43.6,0.924705195529864,0.9430860326559932,0.933720521618588,11674.0,0.8322885411524936,0.7841323990479089,0.8068293656210027,4099.0,0.35384615384615387,0.5168539325842697,0.4200913242009132,89,0.18867924528301888,0.10638297872340426,0.1360544217687075,94
45,mix5_fc45_20260808_1932,78757,mean,0.8734705387676126,268,0.2732098551728117,15751.4,4.4,36.2,51.2,0.9246485312181798,0.947330985746748,0.9357084352074974,11658.2,0.8417632992227663,0.7846685908531987,0.8112326423277277,4093.2,0.3439153439153439,0.5038759689922481,0.4088050314465409,129,0.189873417721519,0.1079136690647482,0.13761467889908258,139
60,mix5_fc60_20260808_1932,78650,mean,0.8681692956402838,347,0.25642857142857145,15730.0,4.4,18.2,33.2,0.928353636997702,0.9346151640311556,0.93134973182648,11641.6,0.8148267974140012,0.7974084253368051,0.8049888594540876,4088.4,0.3135593220338983,0.45121951219512196,0.37,164,0.1891891891891892,0.11475409836065574,0.14285714285714285,183
90,mix5_fc90_20260808_1932,78481,mean,0.8674247482141452,503,0.2558209100022637,15696.2,4.4,26.4,41.4,0.9242421064799302,0.9401225452557412,0.9319105259667396,11614.8,0.8264156347584983,0.7839690788977546,0.8029389704615507,4081.4,0.3063583815028902,0.45689655172413796,0.36678200692041524,232,0.19745222929936307,0.11439114391143912,0.14485981308411214,271
120,mix5_fc120_20260808_1932,78465,mean,0.869126712319343,662,0.25203652730248477,15693.0,4.4,26.2,41.2,0.926022918821479,0.939308851663365,0.9325181239443768,11607.8,0.8248731797573841,0.7891140228485812,0.8057353006943091,4085.2,0.2962138084632517,0.4389438943894389,0.3537234042553192,303,0.20187793427230047,0.11977715877437325,0.15034965034965034,359
