fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14477.0,3.0,3.0,18.0,0.8477339629317641,0.8982215348927122,0.922565273503425,0.9102306675155493,10073.0,0.8111837327523602,0.760899182561308,0.7852372583479789,4404.0
1,16144.0,4.0,11.0,26.0,0.8919182061320299,0.9439546599496221,0.9610514505529733,0.9524263362719403,12478.0,0.8587209302325581,0.8057828696126569,0.8314100759921194,3666.0
2,15941.0,5.0,18.0,33.0,0.882155447905169,0.9209215967592201,0.9527634680869641,0.9365719680714102,11453.0,0.8677908113391984,0.7912210338680927,0.8277389277389278,4488.0
3,16246.0,5.0,42.0,57.0,0.8662627361264741,0.9383584589614741,0.9232036914963744,0.9307193886027579,12136.0,0.7835578262888993,0.8209245742092457,0.8018060836501901,4110.0
4,16057.0,5.0,69.0,84.0,0.8633043650035406,0.9220697270862912,0.955846279640229,0.9386542476312831,12230.0,0.8401894051494525,0.7418343349882415,0.7879544823757979,3827.0
mean,15773.0,4.4,28.6,43.6,0.8702749436197955,0.924705195529864,0.9430860326559932,0.9337205216185881,11674.0,0.8322885411524936,0.7841323990479089,0.8068293656210027,4099.0
std,733.1210677643904,0.8944271909999159,26.875639527274508,26.875639527274508,0.017192729421483144,0.017885742066647572,0.01867914576484712,0.015355454619189699,972.2445679971681,0.03479080892100464,0.03240973751783723,0.02173208909700274,355.64729719203547
