fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14500.0,3.0,22.0,37.0,0.8415819743288732,0.9242567496585776,0.872038854197641,0.8973888208894328,10089.0,0.7408150973700061,0.8365450011335298,0.7857751277683135,4411.0
1,16152.0,4.0,17.0,32.0,0.8933771166521942,0.9422896465436347,0.9651581898277933,0.9535868317967792,12485.0,0.8706896551724138,0.7987455685846742,0.8331674015076092,3667.0
2,15961.0,5.0,31.0,46.0,0.8361758441834679,0.9094574458760628,0.9048574169355542,0.9071515999300577,11467.0,0.7603251318101933,0.7701379617267468,0.7652000884368781,4494.0
3,16287.0,5.0,21.0,36.0,0.8627879700186316,0.931771305997855,0.9285538107374826,0.9301597759841871,12163.0,0.7914066250600096,0.799466537342386,0.795416164053076,4124.0
4,16081.0,5.0,50.0,65.0,0.8170086831790977,0.9084393622161379,0.9210483344219464,0.9147003973080353,12248.0,0.7360087360087361,0.7033655100443517,0.7193169690501601,3833.0
mean,15796.2,4.4,28.2,43.2,0.850186317672453,0.9232429020584536,0.9183313212240835,0.9205974851816985,11690.4,0.7798490490842718,0.7816521157663378,0.7797751501632073,4105.8
std,734.1462388380124,0.8944271909999159,13.21741275741966,13.21741275741966,0.02913473133863089,0.014540663930966972,0.03401902289884562,0.02198831490418477,972.1171740073313,0.0552548619119024,0.04970949855911517,0.041830006090762616,357.47125758583724
