phys_ts,n_channels,zbuf_update_ms
1647561600.0,1,0.00678
1647562500.0,1,0.00614
1647563400.0,1,0.00525
1647564300.0,1,0.00506
1647565200.0,1,0.00563
1647566100.0,1,0.00547
1647567000.0,1,0.00547
1647567900.0,1,0.00554
1647568800.0,1,0.00483
1647569700.0,1,0.00374
1647570600.0,1,0.00442
1647571500.0,1,0.00333
1647572400.0,1,0.00445
1647573300.0,1,0.0057
1647574200.0,1,0.00538
1647575100.0,1,0.00522
1647576000.0,1,0.00403
1647576900.0,1,0.00362
1647577800.0,1,0.00454
1647578700.0,1,0.00464
1647579600.0,1,0.00512
1647580500.0,1,0.00458
1647581400.0,1,0.00435
1647582300.0,1,0.00502
1647583200.0,1,0.00464
1647584100.0,1,0.00355
1647585000.0,1,0.00426
1647585900.0,1,0.00579
1647586800.0,1,0.00576
1647587700.0,1,0.00547
1647588600.0,1,0.00461
1647589500.0,1,0.0055
1647590400.0,1,0.0048
1647591300.0,1,0.00467
1647592200.0,1,0.00522
1647593100.0,1,0.00518
1647594000.0,1,0.00528
1647594900.0,1,0.00528
1647595800.0,1,0.00474
1647596700.0,1,0.00637
1647597600.0,1,0.00461
1647598500.0,1,0.0047
1647599400.0,1,0.00563
1647600300.0,1,0.00611
1647601200.0,1,0.00595
1647602100.0,1,0.0063
1647603000.0,1,0.00602
1647603900.0,1,0.00458
1647604800.0,1,0.00419
1647605700.0,1,0.00381
1647606600.0,1,0.00445
1647607500.0,1,0.00547
1647608400.0,1,0.00413
1647609300.0,1,0.00614
1647610200.0,1,0.00595
1647611100.0,1,0.00534
1647612000.0,1,0.0057
1647612900.0,1,0.00502
1647613800.0,1,0.00534
1647614700.0,1,0.0048
1647615600.0,1,0.00413
1647616500.0,1,0.00454
1647617400.0,1,0.00448
1647618300.0,1,0.00506
1647619200.0,1,0.00518
1647620100.0,1,0.00461
1647621000.0,1,0.00445
1647621900.0,1,0.00541
1647622800.0,1,0.00394
1647623700.0,1,0.00576
1647624600.0,1,0.00506
1647625500.0,1,0.00474
1647626400.0,1,0.00557
1647627300.0,1,0.00467
1647628200.0,1,0.00419
1647629100.0,1,0.00502
1647630000.0,1,0.00464
1647630900.0,1,0.0047
1647631800.0,1,0.00461
1647632700.0,1,0.00586
1647633600.0,1,0.00531
1647634500.0,1,0.00397
1647635400.0,1,0.00416
1647636300.0,1,0.00442
1647637200.0,1,0.0049
1647638100.0,1,0.0063
1647639000.0,1,0.00541
1647639900.0,1,0.00458
1647640800.0,1,0.00371
1647641700.0,1,0.00442
1647642600.0,1,0.00445
1647643500.0,1,0.00518
1647644400.0,1,0.00406
1647645300.0,1,0.00614
1647646200.0,1,0.00544
1647647100.0,1,0.004
1647648000.0,1,0.00736
1647648900.0,1,0.00701
1647649800.0,1,0.00602
1647650700.0,1,0.00669
1647651600.0,1,0.00739
1647652500.0,1,0.00726
1647653400.0,1,0.00771
1647654300.0,1,0.00554
1647655200.0,1,0.00659
1647656100.0,1,0.00656
1647657000.0,1,0.00694
1647657900.0,1,0.00678
1647658800.0,1,0.00643
1647659700.0,1,0.00694
1647660600.0,1,0.00742
1647661500.0,1,0.00582
1647662400.0,1,0.00554
1647663300.0,1,0.0063
1647664200.0,1,0.00701
1647665100.0,1,0.00781
1647666000.0,1,0.00743
1647666900.0,1,0.00736
1647667800.0,1,0.00755
1647668700.0,1,0.00678
1647669600.0,1,0.00768
1647670500.0,1,0.00826
1647671400.0,1,0.00723
1647672300.0,1,0.00832
1647673200.0,1,0.0089
1647674100.0,1,0.01018
1647675000.0,1,0.00899
1647675900.0,1,0.00701
1647676800.0,1,0.00848
1647677700.0,1,0.01184
1647678600.0,1,0.00902
1647679500.0,1,0.00531
1647680400.0,1,0.00598
1647681300.0,1,0.0065
1647682200.0,1,0.00566
1647683100.0,1,0.00416
1647684000.0,1,0.00442
1647684900.0,1,0.0048
1647685800.0,1,0.00477
1647686700.0,1,0.00397
1647687600.0,1,0.00477
1647688500.0,1,0.00496
1647689400.0,1,0.0039
1647690300.0,1,0.00442
1647691200.0,1,0.00493
1647692100.0,1,0.00496
1647693000.0,1,0.00496
1647693900.0,1,0.00499
1647694800.0,1,0.00502
1647695700.0,1,0.00592
1647696600.0,1,0.00515
1647697500.0,1,0.00432
1647698400.0,1,0.00432
1647699300.0,1,0.00406
1647700200.0,1,0.00502
1647701100.0,1,0.00541
1647702000.0,1,0.0049
1647702900.0,1,0.00419
1647703800.0,1,0.00342
1647704700.0,1,0.00464
1647705600.0,1,0.00374
1647706500.0,1,0.00467
1647707400.0,1,0.00522
1647708300.0,1,0.00499
1647709200.0,1,0.0055
1647710100.0,1,0.00627
1647711000.0,1,0.00352
1647711900.0,1,0.00413
1647712800.0,1,0.00467
1647713700.0,1,0.00435
1647714600.0,1,0.00454
1647715500.0,1,0.00515
1647716400.0,1,0.00534
1647717300.0,1,0.00624
1647718200.0,1,0.00474
1647719100.0,1,0.00563
1647720000.0,1,0.00461
1647720900.0,1,0.00506
1647721800.0,1,0.00432
1647722700.0,1,0.00586
1647723600.0,1,0.0049
1647724500.0,1,0.00576
1647725400.0,1,0.00486
1647726300.0,1,0.00416
1647727200.0,1,0.00397
1647728100.0,1,0.0041
1647729000.0,1,0.00432
1647729900.0,1,0.0056
1647730800.0,1,0.00464
1647731700.0,1,0.00429
1647732600.0,1,0.00291
1647733500.0,1,0.00323
1647734400.0,1,0.00355
1647735300.0,1,0.00381
1647736200.0,1,0.00307
1647737100.0,1,0.00544
1647738000.0,1,0.00419
1647738900.0,1,0.00432
1647739800.0,1,0.0039
1647740700.0,1,0.00394
