phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1647561600.0,1786287544.87651,1,1.2322,0.0535,0.0308,0.749,0.1632,0.507,NOMINAL,NOMINAL,STALE,0,
1647562500.0,1786287545.0006287,1,1.0833,0.0547,,0.767,0.0286,0.272,NOMINAL,NOMINAL,STALE,0,
1647563400.0,1786287545.1256092,1,1.1352,0.0546,,0.71,0.0288,0.284,NOMINAL,NOMINAL,STALE,0,
1647564300.0,1786287545.2505982,1,1.0929,0.0575,,0.704,0.0273,0.264,NOMINAL,NOMINAL,STALE,0,
1647565200.0,1786287545.3756018,1,1.0883,0.0601,,0.727,0.0297,0.273,NOMINAL,NOMINAL,STALE,0,
1647566100.0,1786287545.501428,1,1.2843,0.0609,,0.958,0.0316,0.337,NOMINAL,NOMINAL,STALE,0,
1647567000.0,1786287545.625599,1,1.1507,0.056,,0.669,0.0266,0.261,NOMINAL,NOMINAL,STALE,0,
1647567900.0,1786287545.7505364,1,1.0975,0.0553,,0.663,0.0259,0.252,NOMINAL,NOMINAL,STALE,0,
1647568800.0,1786287545.875193,1,1.0153,0.0564,,0.525,0.0248,0.241,NOMINAL,NOMINAL,STALE,0,
1647569700.0,1786287546.0001621,1,0.9509,0.0541,,0.539,0.0215,0.271,NOMINAL,NOMINAL,STALE,0,
1647570600.0,1786287546.125397,1,1.057,0.0536,,0.621,0.0254,0.268,NOMINAL,NOMINAL,STALE,0,
1647571500.0,1786287546.2504058,1,1.0076,0.056,,0.656,0.0291,0.252,NOMINAL,NOMINAL,STALE,0,
1647572400.0,1786287546.375262,1,1.0201,0.0552,,0.56,0.0243,0.234,NOMINAL,NOMINAL,STALE,0,
1647573300.0,1786287546.5014906,1,1.2744,0.0596,,1.103,0.0311,0.31,NOMINAL,NOMINAL,STALE,0,
1647574200.0,1786287546.6256564,1,1.1543,0.0555,,0.751,0.0269,0.252,NOMINAL,NOMINAL,STALE,0,
1647575100.0,1786287546.7505453,1,1.1077,0.0568,,0.653,0.0273,0.25,NOMINAL,NOMINAL,STALE,0,
1647576000.0,1786287546.8751452,1,1.0032,0.0533,,0.512,0.0242,0.234,NOMINAL,NOMINAL,STALE,0,
1647576900.0,1786287547.0001385,1,0.9561,0.053,,0.539,0.0226,0.241,NOMINAL,NOMINAL,STALE,0,
1647577800.0,1786287547.1254206,1,1.0342,0.0531,,0.659,0.0246,0.27,NOMINAL,NOMINAL,STALE,0,
1647578700.0,1786287547.2506306,1,1.0475,0.0556,,0.677,0.1347,0.364,NOMINAL,NOMINAL,STALE,0,
1647579600.0,1786287547.375305,1,1.0906,0.0545,,0.539,0.0227,0.228,NOMINAL,NOMINAL,STALE,0,
1647580500.0,1786287547.500341,1,1.0394,0.0557,,0.564,0.0272,0.281,NOMINAL,NOMINAL,STALE,0,
1647581400.0,1786287547.6252604,1,1.0179,0.0522,,0.607,0.0246,0.231,NOMINAL,NOMINAL,STALE,0,
1647582300.0,1786287547.7503757,1,1.04,0.0542,,0.62,0.0268,0.239,NOMINAL,NOMINAL,STALE,0,
1647583200.0,1786287547.8751569,1,1.0185,0.0555,,0.499,0.0232,0.23,NOMINAL,NOMINAL,STALE,0,
