fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14477.0,3.0,24.0,39.0,0.8323593670017856,0.9165968147527243,0.8684602402462027,0.8918794922771066,10073.0,0.7314007703223191,0.8192552225249773,0.7728392417264646,4404.0
1,16144.0,4.0,21.0,36.0,0.9147349539057252,0.9552238805970149,0.969386119570444,0.9622528936796468,12478.0,0.8902614191324332,0.8453355155482815,0.8672170141318035,3666.0
2,15941.0,5.0,31.0,46.0,0.8917500410261117,0.9389786119598429,0.9391425827294159,0.9390605901868343,11453.0,0.8446277307177886,0.8442513368983957,0.8444394918653889,4488.0
3,16246.0,5.0,28.0,43.0,0.8837323105053991,0.9595166163141994,0.9159525379037574,0.9372286159942667,12136.0,0.7811628405921476,0.8858880778588808,0.8302360050165317,4110.0
4,16057.0,5.0,32.0,47.0,0.8459506491183296,0.9254972285621128,0.9283728536385937,0.9269328108417013,12230.0,0.7688044338875692,0.7611706297360857,0.7649684873949579,3827.0
mean,15773.0,4.4,27.2,42.2,0.8737054643114703,0.9391626304371788,0.9242628668176828,0.9314708805959111,11674.0,0.8032514389304517,0.8311801565133241,0.8159400480270295,4099.0
std,733.1210677643904,0.8944271909999159,4.658325879540846,4.658325879540846,0.03387252920479834,0.018494875009652145,0.036937110658540925,0.025624010440326028,972.2445679971681,0.06348179874820625,0.045846822393210994,0.04500472040597355,355.64729719203547
