timestamp,window_d,k,wp_eval_ms,dds_transport_ms,fsm_infer_ms,node_latency_ms,ap_state,rpn_result,fail_count,trigger_channels,gpu_%,cpu_%,power_mW,ram_MB
1781440834.1602793,7,10,3.4268,12.205,0.181,1.95,NOMINAL,STALE,0,,99,15.2,5189,3043
1781440834.2619061,7,10,2.5983,1.131,0.0282,0.296,NOMINAL,NORMAL,0,,99,15.2,5189,3043
1781440834.3852012,7,10,1.6641,1.084,0.0219,0.304,NOMINAL,NORMAL,0,,99,15.2,5189,3043
1781440834.511306,7,10,2.4589,1.132,0.0354,0.448,NOMINAL,NORMAL,0,,99,15.2,5189,3043
1781440834.635409,7,10,1.909,0.9,0.0229,0.359,NOMINAL,NORMAL,0,,99,15.2,5189,3043
1781440834.761387,7,10,2.4946,1.325,0.0339,0.53,NOMINAL,NORMAL,0,,99,15.2,5189,3043
1781440834.8861923,7,10,2.5585,1.091,0.0314,0.512,NOMINAL,NORMAL,0,,99,15.2,5189,3043
1781440835.0108833,7,10,2.5006,1.014,0.0242,0.336,NOMINAL,NORMAL,0,,99,15.2,5189,3043
1781440835.1350613,7,10,1.518,1.071,0.036,0.39,NOMINAL,NORMAL,0,,99,11.7,4848,3046
1781440835.2614045,7,10,2.5672,1.348,0.0246,0.354,NOMINAL,NORMAL,0,,99,11.7,4848,3046
1781440835.384845,7,10,1.6186,0.672,0.021,0.404,NOMINAL,NORMAL,0,,99,11.7,4848,3046
1781440835.5112305,7,10,2.4818,1.142,0.0295,0.502,NOMINAL,NORMAL,0,,99,11.7,4848,3046
1781440835.637256,7,10,2.7419,1.37,0.031,0.439,NOMINAL,NORMAL,0,,99,11.7,4848,3046
1781440835.7614102,7,10,2.4689,1.285,0.0346,0.483,NOMINAL,NORMAL,0,,99,11.7,4848,3046
1781440835.8868403,7,10,2.7956,1.285,0.035,0.531,NOMINAL,NORMAL,0,,99,11.7,4848,3046
1781440836.0099807,7,10,1.549,1.144,0.032,0.391,NOMINAL,NORMAL,0,,99,11.7,4848,3046
1781440836.1370375,7,10,2.4582,1.689,0.0355,0.872,NOMINAL,NORMAL,0,,99,11.7,4769,3046
1781440836.261472,7,10,2.413,1.328,0.0373,0.55,NOMINAL,NORMAL,0,,99,11.7,4769,3046
1781440836.3862956,7,10,2.6077,1.258,0.0358,0.394,NOMINAL,NORMAL,0,,99,11.7,4769,3046
1781440836.5122602,7,10,2.5867,1.875,0.0473,0.58,NOMINAL,NORMAL,0,,99,11.7,4769,3046
1781440836.634438,7,10,1.3617,1.042,0.0344,0.379,NOMINAL,NORMAL,0,,99,11.7,4769,3046
1781440836.7614348,7,10,2.6282,1.269,0.0345,0.535,NOMINAL,NORMAL,0,,99,11.7,4769,3046
1781440836.8858485,7,10,2.4993,1.054,0.0236,0.304,NOMINAL,NORMAL,0,,99,11.7,4769,3046
1781440837.0116334,7,10,2.5034,1.364,0.0346,0.386,NOMINAL,NORMAL,0,,99,11.7,4769,3046
1781440837.1369696,7,10,2.4325,1.815,0.0424,0.548,NOMINAL,NORMAL,0,,99,11.5,4809,3047
1781440837.2594464,7,10,1.3652,0.77,0.0237,0.285,NOMINAL,NORMAL,0,,99,11.5,4809,3047
1781440837.3861394,7,10,2.5153,1.072,0.0354,0.386,NOMINAL,NORMAL,0,,99,11.5,4809,3047
1781440837.5113342,7,10,2.5631,1.175,0.0345,0.455,NOMINAL,NORMAL,0,,99,11.5,4809,3047
1781440837.635315,7,10,1.9831,0.868,0.0221,0.362,NOMINAL,NORMAL,0,,99,11.5,4809,3047
1781440837.7614956,7,10,2.532,1.038,0.0355,0.553,NOMINAL,NORMAL,0,,99,11.5,4809,3047
1781440837.885527,7,10,2.2257,0.906,0.0226,0.329,NOMINAL,NORMAL,0,,99,11.5,4809,3047
1781440838.0099447,7,10,1.3874,1.199,0.0342,0.386,NOMINAL,NORMAL,0,,99,11.5,4809,3047
1781440838.136578,7,10,2.5657,1.403,0.0339,0.45,NOMINAL,NORMAL,0,,99,11.3,4809,3047
1781440838.2596495,7,10,1.3818,1.001,0.0363,0.505,NOMINAL,NORMAL,0,,99,11.3,4809,3047
1781440838.3855755,7,10,1.6495,1.319,0.0255,0.283,NOMINAL,NORMAL,0,,99,11.3,4809,3047
1781440838.5111551,7,10,2.4829,1.128,0.0245,0.364,NOMINAL,NORMAL,0,,99,11.3,4809,3047
1781440838.636156,7,10,2.5459,1.014,0.0356,0.471,NOMINAL,NORMAL,0,,99,11.3,4809,3047
1781440838.7611537,7,10,2.5739,1.047,0.0339,0.392,NOMINAL,NORMAL,0,,99,11.3,4809,3047
1781440838.8847904,7,10,1.5534,0.822,0.0231,0.35,NOMINAL,NORMAL,0,,99,11.3,4809,3047
1781440839.0125802,7,10,2.9605,1.407,0.0425,0.624,NOMINAL,NORMAL,0,,99,11.3,4809,3047
1781440839.1360002,7,10,2.4587,0.982,0.0319,0.403,NOMINAL,NORMAL,0,,99,12.5,4809,3047
1781440839.260729,7,10,2.4316,0.924,0.0226,0.278,NOMINAL,NORMAL,0,,99,12.5,4809,3047
1781440839.386932,7,10,2.5845,1.651,0.0461,0.579,NOMINAL,NORMAL,0,,99,12.5,4809,3047
1781440839.5107238,7,10,2.4647,0.777,0.024,0.305,NOMINAL,NORMAL,0,,99,12.5,4809,3047
1781440839.6360936,7,10,2.5232,1.046,0.0351,0.4,NOMINAL,NORMAL,0,,99,12.5,4809,3047
1781440839.7618635,7,10,2.8015,1.229,0.034,0.448,NOMINAL,NORMAL,0,,99,12.5,4809,3047
1781440839.8847408,7,10,1.4145,1.127,0.0352,0.393,NOMINAL,NORMAL,0,,99,12.5,4809,3047
1781440840.0111687,7,10,2.4445,1.059,0.0379,0.487,NOMINAL,NORMAL,0,,99,12.5,4809,3047
1781440840.1364532,7,10,2.6003,1.287,0.0268,0.384,NOMINAL,NORMAL,0,,74,12.7,4848,3047
1781440840.259959,7,10,1.7021,0.855,0.0237,0.265,NOMINAL,NORMAL,0,,74,12.7,4848,3047
1781440840.3866909,7,10,2.7317,1.214,0.0365,0.569,NOMINAL,NORMAL,0,,74,12.7,4848,3047
1781440840.509817,7,10,1.6577,0.751,0.0243,0.261,NOMINAL,NORMAL,0,,74,12.7,4848,3047
1781440840.6354005,7,10,2.4134,0.956,0.0236,0.327,NOMINAL,NORMAL,0,,74,12.7,4848,3047
1781440840.7615871,7,10,2.6022,1.193,0.0346,0.388,NOMINAL,NORMAL,0,,74,12.7,4848,3047
1781440840.8853104,7,10,2.0045,1.09,0.0351,0.385,NOMINAL,NORMAL,0,,74,12.7,4848,3047
1781440841.0119941,7,10,2.8433,1.334,0.0361,0.376,NOMINAL,NORMAL,0,,74,12.7,4848,3047
1781440841.1358256,7,10,2.7138,0.744,0.0225,0.257,NOMINAL,NORMAL,0,,47,12.5,4848,3047
