timestamp,event,state,ap_state,nav_state,action_ms,passive
1781433160.2933934,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.899,1
1781433160.78827,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.966,1
1781433161.040085,ALERT_TRIGGER,IDLE,ALERT,0,0.864,1
1781433161.7957501,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.161,1
1781433161.797499,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.161,1
1781433161.797698,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.161,1
1781433161.798999,ARM_CMD,TRACKING,ALERT,0,1.161,1
1781433161.895208,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.161,1
1781433161.896268,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.161,1
1781433161.896323,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.161,1
1781433161.897013,ARM_CMD,TRACKING,ALERT,0,1.161,1
1781433161.995191,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.794,1
1781433161.9968307,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.794,1
1781433161.9969084,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.794,1
1781433161.998114,ARM_CMD,TRACKING,ALERT,0,0.794,1
1781433162.095018,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.651,1
1781433162.0964437,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.651,1
1781433162.0964966,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.651,1
1781433162.097134,ARM_CMD,TRACKING,ALERT,0,0.651,1
1781433162.1950836,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.074,1
1781433162.1967297,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.074,1
1781433162.1968162,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.074,1
1781433162.1980507,ARM_CMD,TRACKING,ALERT,0,1.074,1
1781433162.294934,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.932,1
1781433162.2964597,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.932,1
1781433162.2965207,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.932,1
1781433162.297201,ARM_CMD,TRACKING,ALERT,0,0.932,1
1781433162.395115,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.932,1
1781433162.3967578,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.932,1
1781433162.3968349,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.932,1
1781433162.398053,ARM_CMD,TRACKING,ALERT,0,0.932,1
1781433162.4950857,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.788,1
1781433162.4961596,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.788,1
1781433162.4962115,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.788,1
1781433162.496939,ARM_CMD,TRACKING,ALERT,0,0.788,1
1781433162.5949574,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.019,1
1781433162.5967584,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.019,1
1781433162.5968816,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.019,1
1781433162.598296,ARM_CMD,TRACKING,ALERT,0,1.019,1
1781433162.6950579,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.911,1
1781433162.6966476,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.911,1
1781433162.6967313,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.911,1
1781433162.6979842,ARM_CMD,TRACKING,ALERT,0,0.911,1
1781433162.7950754,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.837,1
1781433162.796584,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.837,1
1781433162.7966588,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.837,1
1781433162.7978835,ARM_CMD,TRACKING,ALERT,0,0.837,1
1781433162.895112,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.837,1
1781433162.8960397,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.837,1
1781433162.8960874,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.837,1
1781433162.896705,ARM_CMD,TRACKING,ALERT,0,0.837,1
1781433162.9949596,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.812,1
1781433162.995918,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.812,1
1781433162.9959657,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.812,1
1781433162.99699,ARM_CMD,TRACKING,ALERT,0,0.812,1
1781433163.0950801,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.165,1
1781433163.0967228,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.165,1
1781433163.0968058,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.165,1
1781433163.0980368,ARM_CMD,TRACKING,ALERT,0,1.165,1
1781433163.1639066,ALERT_CLEARED,TRACKING,NOMINAL,0,1.264,1
1781433163.2902637,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.918,1
1781433163.79074,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.906,1
1781433165.7908967,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.851,1
1781433166.7908912,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.92,1
1781433172.790411,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.588,1
1781433173.5406318,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.856,1
1781433174.539088,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.854,1
1781433230.4166152,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.883,1
1781433230.664484,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.92,1
1781433428.420185,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.973,1
1781433440.4168308,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.891,1
1781433457.4188993,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.779,1
1781433557.922605,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.131,1
1781433560.9219253,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.89,1
1781433561.9216282,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.121,1
1781433568.9178352,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.836,1
1781433899.4189253,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.173,1
1781433913.9204385,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.902,1
1781433916.9203837,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.671,1
1781434299.9203138,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.706,1
