phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641773700.0,1786271174.200347,1,1.767,0.0965,,1.623,0.0698,0.592,NOMINAL,NOMINAL,STALE,0,
1641774600.0,1786271174.2982755,1,1.9636,0.0661,,0.953,0.0364,0.37,NOMINAL,NOMINAL,STALE,0,
1641775500.0,1786271174.4243987,1,2.2656,0.098,,1.529,0.0492,0.546,NOMINAL,NOMINAL,STALE,0,
1641776400.0,1786271174.5474052,1,1.4533,0.1029,,1.126,0.0458,0.442,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1786271174.6736972,1,1.7297,0.1011,,1.594,0.0606,0.826,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1786271174.7975092,1,1.7579,0.061,,0.769,0.0314,0.328,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1786271174.9235892,1,1.8284,0.0793,,1.376,0.0459,0.618,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1786271175.0487988,1,1.7928,0.0732,,1.627,0.0495,0.439,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1786271175.173734,1,1.7457,0.0999,,1.803,0.0648,0.59,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1786271175.2983418,1,1.8236,0.076,,1.36,0.0489,0.465,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1786271175.4229925,1,1.8039,0.0994,,1.164,0.0455,0.456,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1786271175.5470603,1,1.2304,0.0609,,1.074,0.0455,0.526,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1786271175.6726558,1,1.4716,0.0597,,1.1,0.0457,0.473,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1786271175.7994657,1,2.2886,0.0781,,1.243,0.0493,0.462,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1786271175.9233053,1,1.7914,0.0811,,1.34,0.05,0.481,NOMINAL,NOMINAL,STALE,0,
1641787200.0,1786271176.0478256,1,1.5517,0.0993,,1.174,0.0441,0.432,NOMINAL,NOMINAL,STALE,0,
1641788100.0,1786271176.1733484,1,1.7456,0.101,,1.426,0.06,0.639,NOMINAL,NOMINAL,STALE,0,
1641789000.0,1786271176.2988534,1,2.0376,0.0774,,1.402,0.0473,0.44,NOMINAL,NOMINAL,STALE,0,
1641789900.0,1786271176.42307,1,1.7845,0.0774,,1.256,0.0319,0.308,NOMINAL,NOMINAL,STALE,0,
1641790800.0,1786271176.5469503,1,1.2221,0.0599,,1.07,0.0441,0.437,NOMINAL,NOMINAL,STALE,0,
1641791700.0,1786271176.6730092,1,1.7815,0.1032,,1.149,0.0441,0.539,NOMINAL,NOMINAL,STALE,0,
1641792600.0,1786271176.7990928,1,2.3691,0.0811,,1.248,0.0456,0.481,NOMINAL,NOMINAL,STALE,0,
1641793500.0,1786271176.9225612,1,1.6172,0.0995,,1.137,0.0435,0.428,NOMINAL,NOMINAL,STALE,0,
1641794400.0,1786271177.0484166,1,1.8019,0.0605,,1.215,0.0475,0.502,NOMINAL,NOMINAL,STALE,0,
1641795300.0,1786271177.1723902,1,1.3362,0.0602,,0.85,0.032,0.328,NOMINAL,NOMINAL,STALE,0,
1641796200.0,1786271177.2986794,1,2.1638,0.1079,,1.362,0.0461,0.472,NOMINAL,NOMINAL,STALE,0,
1641797100.0,1786271177.4233732,1,1.8682,0.0608,,1.239,0.0444,0.425,NOMINAL,NOMINAL,STALE,0,
1641798000.0,1786271177.548627,1,1.7778,0.0737,,1.342,0.049,0.538,NOMINAL,NOMINAL,STALE,0,
1641798900.0,1786271177.6730466,1,1.7488,0.1016,,1.193,0.0421,0.502,NOMINAL,NOMINAL,STALE,0,
1641799800.0,1786271177.7993684,1,2.45,0.0933,,1.305,0.0479,0.526,NOMINAL,NOMINAL,STALE,0,
1641800700.0,1786271177.9233775,1,1.7872,0.0819,,1.334,0.048,0.435,NOMINAL,NOMINAL,STALE,0,
1641801600.0,1786271178.0479891,1,1.3212,0.103,,1.14,0.0861,0.528,NOMINAL,NOMINAL,STALE,0,
1641802500.0,1786271178.1732986,1,1.4935,0.1045,,1.297,0.0461,0.917,NOMINAL,NOMINAL,STALE,0,
1641803400.0,1786271178.299964,1,2.3969,0.1173,,1.694,0.0636,0.757,NOMINAL,NOMINAL,STALE,0,
1641804300.0,1786271178.4229422,1,1.732,0.1008,,1.26,0.0451,0.471,NOMINAL,NOMINAL,STALE,0,
1641805200.0,1786271178.548544,1,1.7924,0.1046,,1.217,0.0649,0.862,NOMINAL,NOMINAL,STALE,0,
1641806100.0,1786271178.6728356,1,1.7516,0.075,,1.017,0.0332,0.318,NOMINAL,NOMINAL,STALE,0,
1641807000.0,1786271178.7980018,1,1.7596,0.1018,,1.071,0.0435,0.448,NOMINAL,NOMINAL,STALE,0,
1641807900.0,1786271178.923461,1,1.7871,0.0768,,1.375,0.0487,0.5,NOMINAL,NOMINAL,STALE,0,
1641808800.0,1786271179.0480678,1,1.3324,0.0982,,1.417,0.0452,0.441,NOMINAL,NOMINAL,STALE,0,
1641809700.0,1786271179.173249,1,1.7416,0.1029,,1.259,0.0464,0.623,NOMINAL,NOMINAL,STALE,0,
1641810600.0,1786271179.2999856,1,2.414,0.1169,,1.676,0.0636,0.762,NOMINAL,NOMINAL,STALE,0,
1641811500.0,1786271179.4230776,1,1.8798,0.078,,1.13,0.0334,0.319,NOMINAL,NOMINAL,STALE,0,
1641812400.0,1786271179.5492923,1,1.9076,0.0812,,1.46,0.0502,0.467,NOMINAL,NOMINAL,STALE,0,
1641813300.0,1786271179.672904,1,1.7646,0.0772,,1.151,0.0332,0.32,NOMINAL,NOMINAL,STALE,0,
1641814200.0,1786271179.7978842,1,1.7542,0.1028,,1.049,0.0453,0.427,NOMINAL,NOMINAL,STALE,0,
1641815100.0,1786271179.9242253,1,2.2668,0.1234,,1.629,0.0632,0.624,NOMINAL,NOMINAL,STALE,0,
1641816000.0,1786271180.0506058,1,2.3279,0.117,,1.707,0.0672,1.383,NOMINAL,NOMINAL,STALE,0,
1641816900.0,1786271180.1742976,1,2.3105,0.0838,,1.391,0.0503,0.494,NOMINAL,NOMINAL,STALE,0,
1641817800.0,1786271180.298374,1,1.8402,0.0804,,1.305,0.0495,0.499,NOMINAL,NOMINAL,STALE,0,
1641818700.0,1786271180.4252877,1,2.4122,0.1173,,2.03,0.063,0.735,NOMINAL,NOMINAL,STALE,0,
1641819600.0,1786271180.5494483,1,2.1182,0.0809,,1.759,0.0509,0.469,NOMINAL,NOMINAL,STALE,0,
1641820500.0,1786271180.6747992,1,2.3274,0.1141,,1.714,0.066,0.588,NOMINAL,NOMINAL,STALE,0,
1641821400.0,1786271180.7992606,1,2.2355,0.1209,,1.677,0.1084,0.664,NOMINAL,NOMINAL,STALE,0,
1641822300.0,1786271180.9238327,1,2.15,0.1001,,1.632,0.0487,0.471,NOMINAL,NOMINAL,STALE,0,
1641823200.0,1786271181.0486076,1,1.8141,0.0775,,1.614,0.0616,0.395,NOMINAL,NOMINAL,STALE,0,
1641824100.0,1786271181.1733155,1,1.326,0.1002,,1.343,0.2525,0.797,NOMINAL,NOMINAL,STALE,0,
1641825000.0,1786271181.2996583,1,2.4358,0.1179,,1.624,0.063,0.608,NOMINAL,NOMINAL,STALE,0,
1641825900.0,1786271181.4227462,1,1.3494,0.0986,,1.168,0.0449,0.435,NOMINAL,NOMINAL,STALE,0,
1641826800.0,1786271181.547409,1,1.2501,0.0654,,1.053,0.0335,0.323,NOMINAL,NOMINAL,STALE,0,
1641827700.0,1786271181.6730852,1,1.7593,0.0763,,1.292,0.0316,0.342,NOMINAL,NOMINAL,STALE,0,
1641828600.0,1786271181.797579,1,1.5043,0.1,,1.099,0.044,0.425,NOMINAL,NOMINAL,STALE,0,
1641829500.0,1786271181.9236083,1,1.9507,0.0837,,1.256,0.0457,0.438,NOMINAL,NOMINAL,STALE,0,
1641830400.0,1786271182.0483825,1,1.7822,0.0786,,1.361,0.0476,0.5,NOMINAL,NOMINAL,STALE,0,
1641831300.0,1786271182.174948,1,2.438,0.0944,,1.893,0.0492,0.497,NOMINAL,NOMINAL,STALE,0,
1641832200.0,1786271182.298804,1,2.1543,0.0875,,1.524,0.0548,0.5,NOMINAL,NOMINAL,STALE,0,
1641833100.0,1786271182.425563,1,2.4753,0.1176,,2.18,0.07,0.636,NOMINAL,NOMINAL,STALE,0,
