phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641772800.0,1787418260.546271,1,3.6048,0.1067,0.0594,1.77,0.0348,0.34,NOMINAL,NOMINAL,STALE,0,
1641773700.0,1787418260.6705544,1,3.426,0.1102,,2.794,0.0564,0.535,NOMINAL,NOMINAL,STALE,0,
1641774600.0,1787418260.795094,1,3.451,0.115,,1.886,0.0806,0.789,NOMINAL,NOMINAL,STALE,0,
1641775500.0,1787418260.9224665,1,4.2428,0.1598,,2.383,0.1135,0.921,NOMINAL,NOMINAL,STALE,0,
1641776400.0,1787418261.0482018,1,4.4907,0.1622,,2.737,0.1122,0.992,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1787418261.1672487,1,1.9885,0.084,,1.593,0.0541,0.46,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1787418261.2995987,1,4.557,0.2253,,3.484,0.125,1.083,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1787418261.421993,1,4.2813,0.1589,,2.453,0.1032,0.895,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1787418261.5471833,1,4.1983,0.1648,,2.429,0.1048,0.875,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1787418261.6709118,1,3.9532,0.1612,,2.133,0.0993,0.823,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1787418261.7954814,1,3.8145,0.1533,,2.066,0.1067,0.879,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1787418261.9203038,1,3.8158,0.149,,1.865,0.0994,0.751,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1787418262.0493875,1,4.5326,0.175,,3.484,0.1337,1.09,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1787418262.1718764,1,4.2236,0.1653,,2.476,0.1196,0.91,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1787418262.2998745,1,4.344,0.1912,,3.639,0.124,1.206,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1787418262.4231136,1,4.4071,0.1677,,2.917,0.1306,1.032,NOMINAL,NOMINAL,STALE,0,
1641787200.0,1787418262.5473967,1,4.2621,0.1588,,2.828,0.1631,0.975,NOMINAL,NOMINAL,STALE,0,
1641788100.0,1787418262.6715534,1,3.9901,0.1651,,2.523,0.1213,0.917,NOMINAL,NOMINAL,STALE,0,
1641789000.0,1787418262.7962313,1,3.9268,0.1572,,2.548,0.111,0.851,NOMINAL,NOMINAL,STALE,0,
1641789900.0,1787418262.9202569,1,3.8142,0.1515,,1.915,0.1173,0.891,NOMINAL,NOMINAL,STALE,0,
1641790800.0,1787418263.0457532,1,3.8561,0.153,,2.277,0.1078,0.797,NOMINAL,NOMINAL,STALE,0,
1641791700.0,1787418263.171313,1,3.9338,0.153,,2.461,0.1623,0.938,NOMINAL,NOMINAL,STALE,0,
1641792600.0,1787418263.299571,1,4.6609,0.2249,,3.484,0.1339,1.116,NOMINAL,NOMINAL,STALE,0,
1641793500.0,1787418263.4239357,1,4.4881,0.1829,,3.388,0.1349,0.989,NOMINAL,NOMINAL,STALE,0,
1641794400.0,1787418263.5493124,1,4.6993,0.1836,,3.152,0.133,0.93,NOMINAL,NOMINAL,STALE,0,
1641795300.0,1787418263.67491,1,4.5952,0.1802,,3.636,0.1292,1.104,NOMINAL,NOMINAL,STALE,0,
1641796200.0,1787418263.7983885,1,4.5342,0.1579,,3.133,0.1174,0.971,NOMINAL,NOMINAL,STALE,0,
1641797100.0,1787418263.9214787,1,4.31,0.1686,,2.088,0.1182,0.865,NOMINAL,NOMINAL,STALE,0,
1641798000.0,1787418264.046074,1,4.0255,0.1308,,2.275,0.1017,0.784,NOMINAL,NOMINAL,STALE,0,
