phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641772800.0,1786276682.4012072,3,2.9076,0.1265,0.0685,1.63,0.0631,0.493,NOMINAL,NOMINAL,STALE,0,
1641773700.0,1786276682.5255554,3,3.1249,0.1253,,1.327,0.0592,0.432,NOMINAL,NOMINAL,STALE,0,
1641774600.0,1786276682.6497889,3,2.9067,0.1503,,1.219,0.0499,0.416,NOMINAL,NOMINAL,STALE,0,
1641775500.0,1786276682.77979,3,4.6049,0.2651,,2.664,0.116,0.835,NOMINAL,NOMINAL,STALE,0,
1641776400.0,1786276682.9035327,3,4.5876,0.2402,,2.095,0.1008,0.752,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1786276683.0331144,3,6.305,0.2715,,2.783,0.1349,1.143,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1786276683.1549478,3,5.459,0.2432,,2.308,0.1301,0.857,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1786276683.2846098,3,6.8313,0.3029,,3.639,0.154,1.172,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1786276683.4015825,3,3.773,0.2049,,1.284,0.1425,0.916,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1786276683.5312362,3,5.7195,0.2665,,2.829,0.1372,0.907,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1786276683.6540747,3,4.72,0.2672,,2.147,0.1186,0.84,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1786276683.7784834,3,4.7628,0.241,,1.892,0.1113,0.735,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1786276683.9089155,3,6.1102,0.2913,,3.971,0.2097,1.11,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1786276684.0297997,3,5.1753,0.248,,2.512,0.1169,0.789,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1786276684.154979,3,5.1645,0.2491,,2.746,0.1241,0.816,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1786276684.278386,3,4.6884,0.244,,2.009,0.1003,0.68,NOMINAL,NOMINAL,STALE,0,
1641787200.0,1786276684.400479,3,3.2066,0.1467,,1.091,0.0358,0.262,NOMINAL,NOMINAL,STALE,0,
1641788100.0,1786276684.5296772,3,4.6769,0.2539,,2.743,0.1207,0.893,NOMINAL,NOMINAL,STALE,0,
1641789000.0,1786276684.6529787,3,4.5259,0.2432,,1.725,0.1118,0.726,NOMINAL,NOMINAL,STALE,0,
1641789900.0,1786276684.7771504,3,3.9344,0.2036,,1.811,0.1178,0.806,NOMINAL,NOMINAL,STALE,0,
1641790800.0,1786276684.9041002,3,4.9074,0.2476,,2.228,0.1173,0.783,NOMINAL,NOMINAL,STALE,0,
1641791700.0,1786276685.0295086,3,5.1725,0.2525,,2.068,0.1154,0.791,NOMINAL,NOMINAL,STALE,0,
1641792600.0,1786276685.1551218,3,5.0919,0.2234,,3.065,0.1344,0.953,NOMINAL,NOMINAL,STALE,0,
1641793500.0,1786276685.2799404,3,5.2145,0.3143,,2.574,0.139,0.931,NOMINAL,NOMINAL,STALE,0,
1641794400.0,1786276685.4042706,3,4.8148,0.172,,2.175,0.1115,0.777,NOMINAL,NOMINAL,STALE,0,
1641795300.0,1786276685.5298913,3,5.0633,0.2441,,2.384,0.1584,0.864,NOMINAL,NOMINAL,STALE,0,
1641796200.0,1786276685.653798,3,4.6568,0.248,,2.13,0.1143,0.741,NOMINAL,NOMINAL,STALE,0,
1641797100.0,1786276685.775656,3,3.3794,0.2451,,1.05,0.0564,0.442,NOMINAL,NOMINAL,STALE,0,
1641798000.0,1786276685.9048882,3,5.1983,0.2594,,2.635,0.1262,0.892,NOMINAL,NOMINAL,STALE,0,
1641798900.0,1786276686.029242,3,4.7425,0.2494,,2.564,0.1168,0.782,NOMINAL,NOMINAL,STALE,0,
1641799800.0,1786276686.1569247,3,5.8879,0.279,,2.747,0.1236,1.183,NOMINAL,NOMINAL,STALE,0,
1641800700.0,1786276686.2781317,3,4.3216,0.2548,,1.991,0.1139,0.758,NOMINAL,NOMINAL,STALE,0,
1641801600.0,1786276686.4047,3,5.1042,0.2611,,2.317,0.1409,0.769,NOMINAL,NOMINAL,STALE,0,
1641802500.0,1786276686.529307,3,4.7041,0.2538,,2.538,0.1262,0.805,NOMINAL,NOMINAL,STALE,0,
1641803400.0,1786276686.6525276,3,4.1937,0.2502,,1.759,0.1043,0.785,NOMINAL,NOMINAL,STALE,0,
1641804300.0,1786276686.777754,3,3.6966,0.1929,,2.171,0.1049,0.755,NOMINAL,NOMINAL,STALE,0,
1641805200.0,1786276686.9039335,3,4.4624,0.2987,,2.496,0.1243,0.963,NOMINAL,NOMINAL,STALE,0,
1641806100.0,1786276687.028512,3,4.449,0.2448,,2.334,0.1173,0.863,NOMINAL,NOMINAL,STALE,0,
1641807000.0,1786276687.1557624,3,4.5963,0.2207,,3.62,0.1413,1.158,NOMINAL,NOMINAL,STALE,0,
1641807900.0,1786276687.2864316,3,7.1777,0.3015,,3.94,0.1517,1.117,NOMINAL,NOMINAL,STALE,0,
1641808800.0,1786276687.4077172,3,6.4099,0.2933,,2.881,0.1347,0.838,NOMINAL,NOMINAL,STALE,0,
1641809700.0,1786276687.531371,3,6.0111,0.288,,2.348,0.1118,0.798,NOMINAL,NOMINAL,STALE,0,
1641810600.0,1786276687.655201,3,5.5774,0.2676,,1.913,0.1101,0.748,NOMINAL,NOMINAL,STALE,0,
1641811500.0,1786276687.780782,3,5.5615,0.2705,,2.379,0.0965,0.746,NOMINAL,NOMINAL,STALE,0,
1641812400.0,1786276687.9065378,3,5.8439,0.2857,,2.809,0.1207,0.829,NOMINAL,NOMINAL,STALE,0,
1641813300.0,1786276688.0305786,3,5.4786,0.2593,,2.135,0.1201,0.895,NOMINAL,NOMINAL,STALE,0,
1641814200.0,1786276688.1548262,3,5.2331,0.264,,1.868,0.1088,0.967,NOMINAL,NOMINAL,STALE,0,
1641815100.0,1786276688.2884448,3,7.3003,0.3149,,5.634,0.158,1.249,NOMINAL,NOMINAL,STALE,0,
1641816000.0,1786276688.4045584,3,5.6315,0.276,,2.143,0.1299,0.886,NOMINAL,NOMINAL,STALE,0,
1641816900.0,1786276688.5313058,3,5.8393,0.273,,2.435,0.1288,0.899,NOMINAL,NOMINAL,STALE,0,
1641817800.0,1786276688.655017,3,5.222,0.2641,,2.456,0.1074,0.72,NOMINAL,NOMINAL,STALE,0,
1641818700.0,1786276688.787102,3,7.0099,0.3043,,5.131,0.1458,1.097,NOMINAL,NOMINAL,STALE,0,
1641819600.0,1786276688.9069703,3,6.3168,0.2818,,2.661,0.1384,0.914,NOMINAL,NOMINAL,STALE,0,
1641820500.0,1786276689.0315294,3,5.6188,0.2711,,2.609,0.1263,0.826,NOMINAL,NOMINAL,STALE,0,
1641821400.0,1786276689.1537821,3,4.7921,0.2654,,1.895,0.1011,0.712,NOMINAL,NOMINAL,STALE,0,
1641822300.0,1786276689.28075,3,5.4073,0.256,,2.299,0.1242,0.839,NOMINAL,NOMINAL,STALE,0,
1641823200.0,1786276689.4010088,3,3.5296,0.1639,,1.176,0.0346,0.259,NOMINAL,NOMINAL,STALE,0,
1641824100.0,1786276689.527538,3,3.8637,0.263,,2.111,0.1093,0.753,NOMINAL,NOMINAL,STALE,0,
1641825000.0,1786276689.655555,3,5.1419,0.3755,,2.314,0.1078,0.87,NOMINAL,NOMINAL,STALE,0,
1641825900.0,1786276689.7803333,3,5.3849,0.2586,,2.053,0.1102,0.772,NOMINAL,NOMINAL,STALE,0,
1641826800.0,1786276689.9062278,3,5.6602,0.2691,,2.937,0.1238,0.819,NOMINAL,NOMINAL,STALE,0,
1641827700.0,1786276690.03055,3,5.4294,0.2573,,2.263,0.1163,0.763,NOMINAL,NOMINAL,STALE,0,
1641828600.0,1786276690.1583393,3,5.5479,0.2243,,4.974,0.1518,1.142,NOMINAL,NOMINAL,STALE,0,
1641829500.0,1786276690.2856498,3,7.0902,0.3033,,3.808,0.1497,1.058,NOMINAL,NOMINAL,STALE,0,
1641830400.0,1786276690.405032,3,5.202,0.1941,,2.305,0.1015,0.741,NOMINAL,NOMINAL,STALE,0,
1641831300.0,1786276690.525538,3,3.6404,0.2058,,1.069,0.0558,0.418,NOMINAL,NOMINAL,STALE,0,
1641832200.0,1786276690.653906,3,4.678,0.2561,,2.208,0.1147,0.824,NOMINAL,NOMINAL,STALE,0,
1641833100.0,1786276690.77742,3,3.8966,0.2581,,1.999,0.1164,0.758,NOMINAL,NOMINAL,STALE,0,
1641834000.0,1786276690.9046154,3,5.2562,0.2612,,2.14,0.1185,0.849,NOMINAL,NOMINAL,STALE,0,
1641834900.0,1786276691.0289316,3,4.7693,0.258,,1.981,0.1122,0.713,NOMINAL,NOMINAL,STALE,0,
1641835800.0,1786276691.1542556,3,4.9018,0.2589,,1.909,0.1094,0.816,NOMINAL,NOMINAL,STALE,0,
1641836700.0,1786276691.2797968,3,5.0189,0.2561,,2.286,0.1231,0.773,NOMINAL,NOMINAL,STALE,0,
1641837600.0,1786276691.4049284,3,5.0617,0.2618,,2.053,0.1147,0.741,NOMINAL,NOMINAL,STALE,0,
1641838500.0,1786276691.5260105,3,3.573,0.1631,,0.923,0.0363,0.294,NOMINAL,NOMINAL,STALE,0,
1641839400.0,1786276691.6548533,3,4.9731,0.2561,,2.519,0.1186,0.978,NOMINAL,NOMINAL,STALE,0,
1641840300.0,1786276691.775433,3,3.0285,0.2039,,1.003,0.053,0.402,NOMINAL,NOMINAL,STALE,0,
1641841200.0,1786276691.9052818,3,5.4648,0.2606,,2.523,0.122,0.826,NOMINAL,NOMINAL,STALE,0,
1641842100.0,1786276692.0291286,3,4.824,0.2582,,1.861,0.0915,0.682,NOMINAL,NOMINAL,STALE,0,
1641843000.0,1786276692.1612084,3,7.2072,0.3088,,3.767,0.1361,1.202,NOMINAL,NOMINAL,STALE,0,
1641843900.0,1786276692.285986,3,7.1968,0.3093,,3.86,0.1517,1.06,NOMINAL,NOMINAL,STALE,0,
1641844800.0,1786276692.4064376,3,5.936,0.2823,,2.473,0.128,0.823,NOMINAL,NOMINAL,STALE,0,
1641845700.0,1786276692.5290446,3,4.1911,0.1822,,2.413,0.1058,0.698,NOMINAL,NOMINAL,STALE,0,
1641846600.0,1786276692.6547863,3,5.3584,0.2739,,1.943,0.1146,0.74,NOMINAL,NOMINAL,STALE,0,
1641847500.0,1786276692.7767324,3,3.3385,0.16,,1.868,0.0869,0.563,NOMINAL,NOMINAL,STALE,0,
