phys_ts,n_channels,zbuf_update_ms
1648156500.0,1,0.00592
1648157400.0,1,0.00541
1648158300.0,1,0.00595
1648159200.0,1,0.00714
1648160100.0,1,0.00743
1648161000.0,1,0.00685
1648161900.0,1,0.0079
1648162800.0,1,0.00714
1648163700.0,1,0.00765
1648164600.0,1,0.00653
1648165500.0,1,0.00589
1648166400.0,1,0.0079
1648167300.0,1,0.0079
1648168200.0,1,0.00787
1648169100.0,1,0.00797
1648170000.0,1,0.00755
1648170900.0,1,0.00672
1648171800.0,1,0.00544
1648172700.0,1,0.00557
1648173600.0,1,0.00656
1648174500.0,1,0.00602
1648175400.0,1,0.00589
1648176300.0,1,0.00733
1648177200.0,1,0.00726
1648178100.0,1,0.00893
1648179000.0,1,0.00752
1648179900.0,1,0.00781
1648180800.0,1,0.00662
1648181700.0,1,0.0073
1648182600.0,1,0.0079
1648183500.0,1,0.00765
1648184400.0,1,0.00861
1648185300.0,1,0.00797
1648186200.0,1,0.00794
1648187100.0,1,0.00736
1648188000.0,1,0.00698
1648188900.0,1,0.00768
1648189800.0,1,0.00816
1648190700.0,1,0.00714
1648191600.0,1,0.00861
1648192500.0,1,0.0073
1648193400.0,1,0.00717
1648194300.0,1,0.00662
1648195200.0,1,0.00624
1648196100.0,1,0.00698
1648197000.0,1,0.0073
1648197900.0,1,0.00781
1648198800.0,1,0.00797
1648199700.0,1,0.0079
1648200600.0,1,0.00752
1648201500.0,1,0.00717
1648202400.0,1,0.00694
1648203300.0,1,0.00858
1648204200.0,1,0.0087
1648205100.0,1,0.00778
1648206000.0,1,0.00733
1648206900.0,1,0.00688
1648207800.0,1,0.00611
1648208700.0,1,0.00563
1648209600.0,1,0.0065
1648210500.0,1,0.00848
1648211400.0,1,0.0064
1648212300.0,1,0.00608
1648213200.0,1,0.00659
1648214100.0,1,0.0089
1648215000.0,1,0.00736
1648215900.0,1,0.00758
1648216800.0,1,0.00592
1648217700.0,1,0.00672
1648218600.0,1,0.00746
1648219500.0,1,0.00742
1648220400.0,1,0.00662
1648221300.0,1,0.00954
1648222200.0,1,0.00755
1648223100.0,1,0.00637
1648224000.0,1,0.00627
1648224900.0,1,0.00679
1648225800.0,1,0.00758
1648226700.0,1,0.00723
1648227600.0,1,0.00678
1648228500.0,1,0.00746
1648229400.0,1,0.00704
1648230300.0,1,0.00672
1648231200.0,1,0.00691
1648232100.0,1,0.00739
1648233000.0,1,0.0073
1648233900.0,1,0.00723
1648234800.0,1,0.0071
1648235700.0,1,0.00791
1648236600.0,1,0.00688
1648237500.0,1,0.00678
1648238400.0,1,0.00643
1648239300.0,1,0.00813
1648240200.0,1,0.00797
1648241100.0,1,0.00762
1648242000.0,1,0.00726
1648242900.0,1,0.00707
1648243800.0,1,0.00579
1648244700.0,1,0.00717
1648245600.0,1,0.00707
