phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641772800.0,1786283998.397957,1,1.2192,0.0554,0.0307,0.848,0.0337,0.278,NOMINAL,NOMINAL,STALE,0,
1641773700.0,1786283998.5223718,1,1.1373,0.0547,,0.779,0.0325,0.262,NOMINAL,NOMINAL,STALE,0,
1641774600.0,1786283998.6464944,1,0.8036,0.0491,,0.598,0.026,0.194,NOMINAL,NOMINAL,STALE,0,
1641775500.0,1786283998.771757,1,0.9176,0.0517,,0.61,0.0265,0.199,NOMINAL,NOMINAL,STALE,0,
1641776400.0,1786283998.8968334,1,0.9226,0.0517,,0.627,0.0254,0.221,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1786283999.0213616,1,0.7638,0.0464,,0.545,0.0231,0.182,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1786283999.1465318,1,0.7712,0.0489,,0.6,0.0236,0.211,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1786283999.2712562,1,0.6929,0.0463,,0.524,0.0246,0.172,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1786283999.3962467,1,0.6971,0.0471,,0.495,0.0466,0.2,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1786283999.5217333,1,0.9053,0.0512,,0.606,0.0243,0.182,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1786283999.6465793,1,0.792,0.0477,,0.652,0.0287,0.215,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1786283999.7717052,1,0.8562,0.0499,,0.643,0.0269,0.201,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1786283999.896682,1,0.837,0.0509,,0.628,0.0251,0.223,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1786284000.0219765,1,0.9752,0.0531,,0.778,0.0309,0.227,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1786284000.1466749,1,0.8396,0.0486,,0.682,0.0284,0.205,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1786284000.271302,1,0.7065,0.0454,,0.556,0.0247,0.18,NOMINAL,NOMINAL,STALE,0,
1641787200.0,1786284000.3962102,1,0.6835,0.0441,,0.489,0.0229,0.199,NOMINAL,NOMINAL,STALE,0,
1641788100.0,1786284000.5216954,1,0.886,0.0507,,0.598,0.0254,0.188,NOMINAL,NOMINAL,STALE,0,
1641789000.0,1786284000.646504,1,0.8021,0.0476,,0.613,0.0265,0.197,NOMINAL,NOMINAL,STALE,0,
1641789900.0,1786284000.7716775,1,0.8365,0.0521,,0.642,0.028,0.197,NOMINAL,NOMINAL,STALE,0,
1641790800.0,1786284000.8973715,1,1.0684,0.0834,,0.904,0.0329,0.246,NOMINAL,NOMINAL,STALE,0,
1641791700.0,1786284001.0219505,1,0.9195,0.0495,,0.824,0.0325,0.241,NOMINAL,NOMINAL,STALE,0,
1641792600.0,1786284001.1467462,1,0.8293,0.0492,,0.719,0.0305,0.242,NOMINAL,NOMINAL,STALE,0,
1641793500.0,1786284001.2713592,1,0.7138,0.0481,,0.581,0.0263,0.192,NOMINAL,NOMINAL,STALE,0,
1641794400.0,1786284001.3962474,1,0.7008,0.0445,,0.486,0.0435,0.207,NOMINAL,NOMINAL,STALE,0,
1641795300.0,1786284001.5217166,1,0.903,0.0503,,0.605,0.026,0.184,NOMINAL,NOMINAL,STALE,0,
1641796200.0,1786284001.6464262,1,0.7568,0.0488,,0.587,0.0248,0.192,NOMINAL,NOMINAL,STALE,0,
1641797100.0,1786284001.7720644,1,0.97,0.0539,,0.808,0.0335,0.237,NOMINAL,NOMINAL,STALE,0,
1641798000.0,1786284001.8969374,1,0.9337,0.0549,,0.768,0.0304,0.228,NOMINAL,NOMINAL,STALE,0,
1641798900.0,1786284002.0219324,1,0.9142,0.0498,,0.825,0.0324,0.239,NOMINAL,NOMINAL,STALE,0,
1641799800.0,1786284002.1467197,1,0.8235,0.0498,,0.72,0.0298,0.216,NOMINAL,NOMINAL,STALE,0,
1641800700.0,1786284002.2713277,1,0.7057,0.0459,,0.565,0.0268,0.187,NOMINAL,NOMINAL,STALE,0,
1641801600.0,1786284002.3962395,1,0.6755,0.0464,,0.488,0.0231,0.224,NOMINAL,NOMINAL,STALE,0,
1641802500.0,1786284002.5217478,1,0.9359,0.052,,0.596,0.0261,0.186,NOMINAL,NOMINAL,STALE,0,
1641803400.0,1786284002.6464217,1,0.7456,0.0467,,0.596,0.0273,0.2,NOMINAL,NOMINAL,STALE,0,
1641804300.0,1786284002.7716513,1,0.8464,0.0512,,0.618,0.0262,0.192,NOMINAL,NOMINAL,STALE,0,
1641805200.0,1786284002.8968945,1,0.9316,0.0535,,0.725,0.0287,0.215,NOMINAL,NOMINAL,STALE,0,
1641806100.0,1786284003.0214975,1,0.8055,0.0477,,0.582,0.0255,0.196,NOMINAL,NOMINAL,STALE,0,
1641807000.0,1786284003.146464,1,0.7641,0.0479,,0.589,0.0264,0.188,NOMINAL,NOMINAL,STALE,0,
1641807900.0,1786284003.2712994,1,0.707,0.046,,0.538,0.0237,0.175,NOMINAL,NOMINAL,STALE,0,
1641808800.0,1786284003.396235,1,0.6888,0.045,,0.489,0.0437,0.204,NOMINAL,NOMINAL,STALE,0,
1641809700.0,1786284003.5217328,1,0.9295,0.0504,,0.598,0.0238,0.184,NOMINAL,NOMINAL,STALE,0,
1641810600.0,1786284003.6464984,1,0.7714,0.0492,,0.612,0.0267,0.207,NOMINAL,NOMINAL,STALE,0,
1641811500.0,1786284003.7717195,1,0.8577,0.05,,0.629,0.027,0.225,NOMINAL,NOMINAL,STALE,0,
1641812400.0,1786284003.8966222,1,0.8424,0.0511,,0.613,0.0251,0.194,NOMINAL,NOMINAL,STALE,0,
1641813300.0,1786284004.021313,1,0.7353,0.0466,,0.528,0.0249,0.181,NOMINAL,NOMINAL,STALE,0,
1641814200.0,1786284004.1464548,1,0.7411,0.0471,,0.606,0.0245,0.185,NOMINAL,NOMINAL,STALE,0,
1641815100.0,1786284004.2712762,1,0.6937,0.0473,,0.54,0.0239,0.179,NOMINAL,NOMINAL,STALE,0,
1641816000.0,1786284004.396464,1,0.7623,0.0495,,0.594,0.0297,0.216,NOMINAL,NOMINAL,STALE,0,
1641816900.0,1786284004.5218787,1,0.9535,0.0517,,0.664,0.0285,0.229,NOMINAL,NOMINAL,STALE,0,
1641817800.0,1786284004.6463437,1,0.7192,0.0459,,0.556,0.0236,0.187,NOMINAL,NOMINAL,STALE,0,
1641818700.0,1786284004.771861,1,0.8955,0.0544,,0.729,0.0305,0.22,NOMINAL,NOMINAL,STALE,0,
1641819600.0,1786284004.8967466,1,0.8834,0.0519,,0.671,0.0262,0.201,NOMINAL,NOMINAL,STALE,0,
1641820500.0,1786284005.021427,1,0.7735,0.0476,,0.583,0.0253,0.192,NOMINAL,NOMINAL,STALE,0,
1641821400.0,1786284005.1465352,1,0.7795,0.0491,,0.613,0.0243,0.188,NOMINAL,NOMINAL,STALE,0,
1641822300.0,1786284005.2716248,1,0.8353,0.0503,,0.602,0.0285,0.22,NOMINAL,NOMINAL,STALE,0,
1641823200.0,1786284005.3964078,1,0.7808,0.0478,,0.538,0.0261,0.187,NOMINAL,NOMINAL,STALE,0,
1641824100.0,1786284005.5221798,1,1.0348,0.0545,,0.831,0.0312,0.232,NOMINAL,NOMINAL,STALE,0,
1641825000.0,1786284005.6465688,1,0.8206,0.0499,,0.601,0.0293,0.2,NOMINAL,NOMINAL,STALE,0,
1641825900.0,1786284005.7723393,1,0.9886,0.0559,,0.883,0.0314,0.259,NOMINAL,NOMINAL,STALE,0,
1641826800.0,1786284005.8972492,1,1.0233,0.0534,,0.908,0.0313,0.239,NOMINAL,NOMINAL,STALE,0,
1641827700.0,1786284006.0221806,1,0.9834,0.0524,,0.893,0.0323,0.243,NOMINAL,NOMINAL,STALE,0,
1641828600.0,1786284006.146847,1,0.9022,0.0506,,0.742,0.0284,0.218,NOMINAL,NOMINAL,STALE,0,
1641829500.0,1786284006.271526,1,0.7813,0.0492,,0.617,0.0294,0.198,NOMINAL,NOMINAL,STALE,0,
1641830400.0,1786284006.3964567,1,0.735,0.047,,0.656,0.0235,0.185,NOMINAL,NOMINAL,STALE,0,
1641831300.0,1786284006.5218647,1,0.9472,0.0508,,0.666,0.0266,0.216,NOMINAL,NOMINAL,STALE,0,
1641832200.0,1786284006.6463652,1,0.7264,0.0467,,0.556,0.0238,0.18,NOMINAL,NOMINAL,STALE,0,
1641833100.0,1786284006.7719965,1,0.9509,0.0516,,0.757,0.0296,0.227,NOMINAL,NOMINAL,STALE,0,
1641834000.0,1786284006.8970623,1,1.0527,0.0513,,0.746,0.0297,0.219,NOMINAL,NOMINAL,STALE,0,
1641834900.0,1786284007.0220573,1,1.001,0.0491,,0.81,0.0315,0.239,NOMINAL,NOMINAL,STALE,0,
1641835800.0,1786284007.1468127,1,0.8871,0.0508,,0.716,0.0278,0.213,NOMINAL,NOMINAL,STALE,0,
