fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14405.0,3.0,14.0,29.0,0.8327706260986507,0.9310911481156879,0.8483729287282891,0.8878094641178313,10018.0,0.7121470532499526,0.8566218372464098,0.7777317880794702,4387.0
1,16122.0,4.0,19.0,34.0,0.909290780238736,0.9527010994226054,0.9670038535645472,0.9597991951870593,12456.0,0.8818626041966082,0.8368794326241135,0.8587823652904129,3666.0
2,15866.0,5.0,41.0,56.0,0.9019715139005882,0.9390085647547366,0.95260663507109,0.9457587243497582,11394.0,0.8746227072208034,0.8423524150268337,0.8581843034514182,4472.0
3,16106.0,5.0,6.0,21.0,0.8872639251983501,0.9443147715905301,0.9411764705882353,0.9427430093209055,12036.0,0.8277372262773722,0.8358722358722359,0.8317848410757946,4070.0
4,15982.0,5.0,28.0,43.0,0.8466278086637471,0.917753420273622,0.9425636811832375,0.9299931087599822,12170.0,0.7993109388458226,0.7303252885624344,0.763262508567512,3812.0
mean,15696.2,4.4,21.6,36.6,0.8755849308200144,0.9369738008314364,0.93034471382708,0.9332207003471072,11614.8,0.8191361059581119,0.8204102418664053,0.8179491612929215,4081.4
std,729.2038123871816,0.8944271909999159,13.464768843169942,13.464768843169942,0.034059927237670096,0.013317344598741652,0.046972037782684314,0.027508591954902312,973.6268278966023,0.06878780855303297,0.0510351470008565,0.044960288985862164,350.4365848481006
