fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14405.0,3.0,11.0,26.0,0.8403046117398275,0.9038557836755132,0.9008784188460771,0.9023646453032045,10018.0,0.7753393665158371,0.7811716434921359,0.7782445781764505,4387.0
1,16122.0,4.0,7.0,22.0,0.8753996532991597,0.9403472443453329,0.9478965960179833,0.9441068287222133,12456.0,0.8180033651149747,0.7956901254773595,0.8066924778761062,3666.0
2,15866.0,5.0,18.0,33.0,0.8506277277815137,0.9081466220276418,0.9284711251535896,0.9181964153973007,11394.0,0.8067346454825706,0.7607334525939177,0.7830590401657268,4472.0
3,16106.0,5.0,23.0,38.0,0.8293922280442606,0.9144879267277269,0.9125124626121635,0.9134991266738751,12036.0,0.742919921875,0.7476658476658476,0.7452853294146461,4070.0
4,15982.0,5.0,42.0,57.0,0.8162293678801908,0.9077658109968418,0.9211175020542317,0.9143929197764998,12170.0,0.7357555739058629,0.7012067156348374,0.7180658159838818,3812.0
mean,15696.2,4.4,20.2,35.2,0.8423907177489905,0.9149206775546114,0.9221752209368091,0.9185119871746187,11614.8,0.7757505745788491,0.7572935569728196,0.7662694483233624,4081.4
std,729.2038123871816,0.8944271909999159,13.663820841916802,13.663820841916802,0.022445305524063885,0.014715717722378095,0.017672499773236653,0.015476010754839262,973.6268278966023,0.03682027935024582,0.03638240965220478,0.034724770929944526,350.4365848481006
