phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1705662900.0,1786286871.5128756,PRE_ALERT,OK,0.471,0.34,3.515,3.9279,[3.2178],1,0.13731974363327026,0
1705668300.0,1786286872.2625916,PRE_ALERT,OK,0.432,0.3355,3.3811,3.7861,[3.0902],1,0.18344169855117798,0
1705674600.0,1786286873.1378171,PRE_ALERT,OK,0.608,0.3409,3.2842,3.6913,[2.9895],1,0.13893520832061768,0
1705713300.0,1786286878.513387,PRE_ALERT,OK,0.365,0.3449,3.4169,3.8342,[3.1094],1,0.20577245950698853,0
1705719600.0,1786286879.3874485,PRE_ALERT,OK,0.422,0.3416,3.2719,3.6833,[2.9803],1,0.12583708763122559,0
1705747500.0,1786286883.2625916,PRE_ALERT,OK,0.377,0.3365,3.415,3.8206,[3.1183],1,0.12103742361068726,0
1705753800.0,1786286884.137585,PRE_ALERT,OK,0.39,0.3355,3.3981,3.8039,[3.1001],1,0.11758089065551758,0
1705760100.0,1786286885.012608,PRE_ALERT,OK,0.468,0.3378,3.3201,3.7317,[3.0233],1,0.12630051374435425,0
1705792500.0,1786286889.5124028,PRE_ALERT,OK,0.393,0.345,3.213,3.631,[2.891],1,0.2282726764678955,0
1705798800.0,1786286890.3879008,PRE_ALERT,OK,0.39,0.3769,3.3034,3.7545,[3.0055],1,0.15312623977661133,0
1705826700.0,1786286894.2626271,PRE_ALERT,OK,0.388,0.3447,3.4471,3.862,[3.1437],1,0.1800714135169983,0
1705833000.0,1786286895.1375208,PRE_ALERT,OK,0.34,0.3415,3.4037,3.8154,[3.1046],1,0.12500303983688354,0
1705844700.0,1786286896.762915,PRE_ALERT,OK,0.52,0.3341,3.3537,3.7574,[3.0548],1,0.1485511064529419,0
1705851000.0,1786286897.6378782,PRE_ALERT,OK,0.411,0.3394,3.3716,3.7812,[3.072],1,0.11436933279037476,0
1705878000.0,1786286901.387569,PRE_ALERT,OK,0.456,0.337,3.4013,3.8108,[3.1076],1,0.12073910236358643,0
1705883400.0,1786286902.1374106,PRE_ALERT,OK,0.426,0.3351,3.3395,3.7477,[3.0496],1,0.18285858631134033,0
1705889700.0,1786286903.0127227,PRE_ALERT,OK,0.489,0.3392,3.3318,3.7432,[3.0368],1,0.16348254680633545,0
1705896000.0,1786286903.88764,PRE_ALERT,OK,0.417,0.3389,3.3766,3.7862,[3.053],1,0.15169674158096313,0
1705923900.0,1786286907.764008,PRE_ALERT,OK,0.439,0.3713,3.7629,4.2404,[3.3917],1,0.9537111297249794,1
1705930200.0,1786286908.6385918,PRE_ALERT,OK,0.464,0.3446,3.4285,3.8417,[3.1318],1,0.9568514004349709,1
1705968900.0,1786286914.0135193,PRE_ALERT,OK,0.52,0.3463,3.3713,3.7893,[3.0712],1,0.5913848578929901,1
1705975200.0,1786286914.888672,PRE_ALERT,OK,0.648,0.3414,3.4473,3.8664,[3.1439],1,0.2633892297744751,0
1706003100.0,1786286918.7631383,PRE_ALERT,OK,0.533,0.3423,3.2703,3.6869,[2.9843],1,0.29569220542907715,0
1706009400.0,1786286919.638101,PRE_ALERT,OK,0.558,0.3343,3.2543,3.6632,[2.9746],1,0.14071667194366455,0
1706021100.0,1786286921.2630281,PRE_ALERT,OK,0.641,0.338,3.2162,3.6276,[2.9245],1,0.22055000066757202,0
1706041800.0,1786286924.1385317,PRE_ALERT,OK,0.559,0.3425,3.3336,3.7417,[3.035],1,0.1883055567741394,0
1706048100.0,1786286925.0131562,PRE_ALERT,OK,0.481,0.3407,3.2775,3.6915,[2.9894],1,0.1392296552658081,0
1706054400.0,1786286925.8887668,PRE_ALERT,OK,0.494,0.3362,3.1948,3.6045,[2.9098],1,0.11295962333679199,0
1706059800.0,1786286926.637833,PRE_ALERT,OK,0.341,0.3399,3.1961,3.6054,[2.9119],1,0.1395810842514038,0
1706066100.0,1786286927.514074,PRE_ALERT,OK,0.504,0.3481,3.2626,3.6852,[2.9685],1,0.13424253463745117,0
1706094000.0,1786286931.3888116,PRE_ALERT,OK,0.594,0.4878,3.7172,4.2796,[3.4148],1,0.1472756266593933,0
1706100300.0,1786286932.2632236,PRE_ALERT,OK,0.499,0.335,3.4425,3.8462,[3.1485],1,0.12903761863708496,0
1706106600.0,1786286933.138272,PRE_ALERT,OK,0.57,0.3387,3.2746,3.684,[2.9861],1,0.11403042078018188,0
1706139000.0,1786286937.638338,PRE_ALERT,OK,0.363,0.3386,3.2858,3.6978,[2.9823],1,0.1584605574607849,0
1706145300.0,1786286938.5139544,PRE_ALERT,OK,0.392,0.3444,3.3008,3.7132,[3.0079],1,0.11380541324615479,0
1706151600.0,1786286939.3880591,PRE_ALERT,OK,0.47,0.3394,3.3069,3.7157,[3.0116],1,0.1110224723815918,0
1706179500.0,1786286943.263712,PRE_ALERT,OK,0.45,0.7758,3.3535,4.204,[3.0457],1,0.11982613801956177,0
1706185800.0,1786286944.1382158,PRE_ALERT,OK,0.505,0.3366,3.2465,3.6621,[2.9585],1,0.1007988452911377,0
1706197500.0,1786286945.7631729,PRE_ALERT,OK,0.569,0.336,3.2763,3.6875,[2.9867],1,0.16641539335250854,0
1706218200.0,1786286948.638523,PRE_ALERT,OK,0.665,0.3428,3.4367,3.8555,[3.1443],1,0.12398350238800049,0
1706224500.0,1786286949.5131388,PRE_ALERT,OK,0.603,0.3409,3.2478,3.6628,[2.9588],1,0.11383360624313354,0
1706230800.0,1786286950.3886547,PRE_ALERT,OK,0.6,0.3416,3.3865,3.8024,[3.0989],1,0.11801129579544067,0
1706236200.0,1786286951.138236,PRE_ALERT,OK,0.526,0.3278,3.2479,3.648,[2.9707],1,0.156335711479187,0
1706270400.0,1786286955.8884032,PRE_ALERT,OK,0.728,0.3411,3.2267,3.6403,[2.9092],1,0.1441270112991333,0
