Time,voted_state_val,low_confidence,voted_state,PD1_state,PD1_o_total,PD1_o_ratio,PD1_trash_ratio,PD2_state,PD2_o_total,PD2_o_ratio,PD2_trash_ratio,PD3_state,PD3_o_total,PD3_o_ratio,PD3_trash_ratio
2024-05-10 00:00:00,0,True,QUIET,QUIET,428.775,1.603,0.9737,QUIET,2063.2250000000004,2.115,0.934,QUIET,933.1749999999997,3.601,0.9224
2024-05-10 00:01:00,0,True,QUIET,QUIET,433.45000000000005,1.612,0.973,QUIET,2056.725,2.112,0.9342,QUIET,934.2249999999998,3.604,0.9215
2024-05-10 00:02:00,1,True,ELEVATED,QUIET,430.45000000000005,1.611,0.973,ELEVATED,2064.2750000000005,2.113,0.9339,ELEVATED,930.7499999999999,3.6,0.9223
2024-05-10 00:03:00,1,True,ELEVATED,QUIET,428.775,1.609,0.9728,ELEVATED,2048.15,2.11,0.9342,ELEVATED,940.1999999999999,3.607,0.9208
2024-05-10 00:04:00,1,True,ELEVATED,QUIET,428.77500000000003,1.608,0.9729,ELEVATED,2051.8250000000003,2.109,0.9342,ELEVATED,941.8,3.613,0.9206
2024-05-10 00:05:00,1,True,ELEVATED,QUIET,426.95000000000005,1.606,0.9729,ELEVATED,2066.7,2.109,0.9336,ELEVATED,934.8499999999999,3.614,0.9211
2024-05-10 00:06:00,1,True,ELEVATED,QUIET,431.70000000000005,1.605,0.9726,ELEVATED,2066.3,2.111,0.9334,ELEVATED,946.6249999999999,3.623,0.9202
2024-05-10 00:07:00,1,True,ELEVATED,QUIET,430.525,1.605,0.9727,ELEVATED,2052.8499999999995,2.109,0.934,ELEVATED,942.25,3.632,0.9201
2024-05-10 00:08:00,1,True,ELEVATED,QUIET,424.05000000000007,1.602,0.9731,ELEVATED,2051.325,2.11,0.9337,ELEVATED,942.6499999999999,3.634,0.9195
2024-05-10 00:09:00,1,True,ELEVATED,QUIET,428.025,1.601,0.9728,ELEVATED,2033.275,2.106,0.9344,ELEVATED,954.1000000000001,3.644,0.9185
2024-05-10 00:10:00,1,True,ELEVATED,QUIET,423.6,1.599,0.9728,ELEVATED,2057.675,2.104,0.9337,ELEVATED,951.7249999999999,3.657,0.9183
2024-05-10 00:11:00,1,True,ELEVATED,QUIET,426.1000000000001,1.594,0.9726,ELEVATED,2047.0749999999998,2.1,0.9338,ELEVATED,954.6500000000001,3.663,0.9178
2024-05-10 00:12:00,1,True,ELEVATED,QUIET,431.5,1.595,0.9716,ELEVATED,2035.1750000000002,2.096,0.9339,ELEVATED,956.525,3.674,0.9175
2024-05-10 00:13:00,1,True,ELEVATED,QUIET,424.925,1.596,0.9718,ELEVATED,2041.7750000000005,2.094,0.9339,ELEVATED,947.2999999999997,3.677,0.9178
2024-05-10 00:14:00,1,True,ELEVATED,QUIET,425.125,1.594,0.9717,ELEVATED,2021.9000000000005,2.092,0.9343,ELEVATED,955.7249999999999,3.679,0.917
2024-05-10 00:15:00,1,True,ELEVATED,QUIET,428.0000000000001,1.597,0.9715,ELEVATED,2054.8500000000004,2.092,0.9331,ELEVATED,976.25,3.698,0.9154
2024-05-10 00:16:00,1,True,ELEVATED,QUIET,435.94999999999993,1.604,0.971,ELEVATED,2059.55,2.094,0.9326,ELEVATED,973.2,3.712,0.9153
2024-05-10 00:17:00,1,True,ELEVATED,QUIET,438.57500000000005,1.61,0.9708,ELEVATED,2061.175,2.099,0.933,ELEVATED,996.8,3.743,0.9133
2024-05-10 00:18:00,1,True,ELEVATED,QUIET,435.50000000000006,1.617,0.9709,ELEVATED,2083.225,2.108,0.932,ELEVATED,995.125,3.78,0.9135
2024-05-10 00:19:00,1,True,ELEVATED,QUIET,439.67500000000007,1.628,0.9706,ELEVATED,2072.4000000000005,2.118,0.9323,ELEVATED,1003.4000000000001,3.817,0.9121
2024-05-10 00:20:00,1,True,ELEVATED,QUIET,430.1,1.63,0.9711,ELEVATED,2046.0,2.116,0.9324,ELEVATED,996.925,3.833,0.9123
2024-05-10 00:21:00,1,True,ELEVATED,QUIET,437.17500000000007,1.631,0.9704,ELEVATED,2052.9249999999997,2.115,0.9323,ELEVATED,993.8499999999999,3.849,0.9121
2024-05-10 00:22:00,1,True,ELEVATED,QUIET,436.35000000000014,1.629,0.9703,ELEVATED,2045.125,2.112,0.9325,ELEVATED,995.9249999999997,3.848,0.9115
2024-05-10 00:23:00,1,True,ELEVATED,QUIET,427.275,1.623,0.9709,ELEVATED,2048.625,2.105,0.9324,ELEVATED,995.6999999999998,3.848,0.9115
2024-05-10 00:24:00,1,True,ELEVATED,QUIET,430.52500000000003,1.616,0.9702,ELEVATED,2042.5249999999996,2.099,0.9324,ELEVATED,979.1249999999998,3.83,0.9124
2024-05-10 00:25:00,1,True,ELEVATED,QUIET,423.6,1.611,0.9703,ELEVATED,2015.2749999999999,2.092,0.9333,ELEVATED,968.125,3.807,0.9129
2024-05-10 00:26:00,1,True,ELEVATED,QUIET,422.92499999999995,1.601,0.9703,ELEVATED,2016.875,2.085,0.9332,ELEVATED,974.05,3.792,0.9122
2024-05-10 00:27:00,1,True,ELEVATED,QUIET,425.79999999999995,1.593,0.97,ELEVATED,2010.2750000000005,2.078,0.9334,ELEVATED,990.15,3.788,0.9108
2024-05-10 00:28:00,1,True,ELEVATED,QUIET,424.125,1.59,0.9699,ELEVATED,2017.1000000000004,2.071,0.9332,ELEVATED,985.6499999999999,3.78,0.9111
2024-05-10 00:29:00,1,True,ELEVATED,QUIET,422.85,1.585,0.9699,ELEVATED,2017.0749999999998,2.066,0.9331,ELEVATED,994.425,3.792,0.9099
2024-05-10 00:30:00,1,True,ELEVATED,QUIET,426.45000000000005,1.587,0.9696,ELEVATED,2010.7000000000005,2.065,0.9334,ELEVATED,1008.3499999999999,3.823,0.9087
2024-05-10 00:31:00,1,True,ELEVATED,QUIET,430.0999999999999,1.592,0.9692,ELEVATED,2010.4249999999997,2.064,0.9334,ELEVATED,999.825,3.843,0.9089
2024-05-10 00:32:00,1,True,ELEVATED,QUIET,431.15000000000003,1.596,0.9692,ELEVATED,2003.8000000000002,2.063,0.9336,ELEVATED,1007.95,3.856,0.9071
2024-05-10 00:33:00,1,True,ELEVATED,QUIET,425.72499999999997,1.597,0.9696,ELEVATED,2000.6,2.059,0.9337,ELEVATED,1017.8500000000001,3.881,0.9068
2024-05-10 00:34:00,1,True,ELEVATED,QUIET,431.07499999999993,1.604,0.9692,ELEVATED,2005.0499999999997,2.057,0.9335,ELEVATED,1030.1749999999997,3.909,0.9048
2024-05-10 00:35:00,1,True,ELEVATED,QUIET,438.92499999999995,1.613,0.9685,ELEVATED,2026.3000000000002,2.06,0.9329,ELEVATED,1062.9999999999998,3.951,0.9017
2024-05-10 00:36:00,1,True,ELEVATED,QUIET,447.1999999999998,1.626,0.9679,ELEVATED,2055.0750000000003,2.069,0.932,ELEVATED,1078.875,4.012,0.9003
2024-05-10 00:37:00,1,True,ELEVATED,QUIET,450.35,1.64,0.9673,ELEVATED,2038.975,2.076,0.9325,ELEVATED,1098.75,4.082,0.8986
2024-05-10 00:38:00,1,True,ELEVATED,QUIET,446.5749999999999,1.656,0.9669,ELEVATED,2057.025,2.088,0.9319,ELEVATED,1076.35,4.127,0.9004
2024-05-10 00:39:00,1,True,ELEVATED,QUIET,446.625,1.667,0.9665,ELEVATED,2024.9249999999997,2.092,0.9329,ELEVATED,1064.5,4.154,0.9012
2024-05-10 00:40:00,1,True,ELEVATED,QUIET,446.0250000000001,1.673,0.9664,ELEVATED,2019.1750000000002,2.09,0.9331,ELEVATED,1068.425,4.158,0.9007
2024-05-10 00:41:00,1,True,ELEVATED,QUIET,451.1,1.675,0.966,ELEVATED,2032.1499999999999,2.086,0.9327,ELEVATED,1078.8999999999999,4.158,0.8993
2024-05-10 00:42:00,1,True,ELEVATED,QUIET,449.67499999999995,1.675,0.966,ELEVATED,2029.075,2.084,0.9328,ELEVATED,1097.8999999999999,4.157,0.8973
2024-05-10 00:43:00,1,True,ELEVATED,QUIET,459.95000000000005,1.685,0.9653,ELEVATED,2033.9999999999995,2.079,0.9326,ELEVATED,1110.675,4.184,0.8948
2024-05-10 00:44:00,1,True,ELEVATED,QUIET,466.17500000000007,1.7,0.9648,ELEVATED,2046.1999999999998,2.083,0.9323,ELEVATED,1127.2499999999998,4.232,0.8932
2024-05-10 00:45:00,1,True,ELEVATED,QUIET,463.5,1.713,0.965,ELEVATED,2044.9500000000003,2.089,0.9323,ELEVATED,1131.875,4.281,0.8924
2024-05-10 00:46:00,1,True,ELEVATED,QUIET,458.4,1.718,0.9654,ELEVATED,2020.0249999999999,2.086,0.9331,ELEVATED,1113.05,4.308,0.8939
2024-05-10 00:47:00,1,True,ELEVATED,QUIET,456.42499999999995,1.723,0.9655,ELEVATED,2015.6,2.083,0.9332,ELEVATED,1111.0749999999998,4.318,0.8937
2024-05-10 00:48:00,1,True,ELEVATED,QUIET,451.25,1.717,0.9658,ELEVATED,2003.9250000000002,2.077,0.9336,ELEVATED,1103.025,4.312,0.8943
2024-05-10 00:49:00,1,True,ELEVATED,QUIET,448.425,1.703,0.9659,ELEVATED,1997.4999999999995,2.067,0.9338,ELEVATED,1090.225,4.283,0.8954
2024-05-10 00:50:00,1,True,ELEVATED,QUIET,442.675,1.688,0.9661,ELEVATED,1977.7500000000005,2.053,0.9344,ELEVATED,1099.975,4.259,0.8943
2024-05-10 00:51:00,1,True,ELEVATED,QUIET,447.625,1.68,0.9655,ELEVATED,1967.3250000000003,2.043,0.9347,ELEVATED,1104.7499999999995,4.252,0.8936
2024-05-10 00:52:00,1,True,ELEVATED,QUIET,442.95000000000005,1.67,0.9657,ELEVATED,1974.2250000000001,2.034,0.9344,ELEVATED,1105.175,4.248,0.8933
2024-05-10 00:53:00,1,True,ELEVATED,QUIET,448.275,1.667,0.965,ELEVATED,1974.35,2.028,0.9345,ELEVATED,1115.375,4.257,0.8917
2024-05-10 00:54:00,1,True,ELEVATED,QUIET,452.1,1.67,0.9645,ELEVATED,1963.35,2.021,0.9348,ELEVATED,1128.1499999999996,4.287,0.891
2024-05-10 00:55:00,1,True,ELEVATED,QUIET,459.8999999999999,1.683,0.9639,ELEVATED,1977.2500000000005,2.021,0.9344,ELEVATED,1136.75,4.315,0.8883
2024-05-10 00:56:00,1,True,ELEVATED,QUIET,451.275,1.686,0.9645,ELEVATED,1970.3500000000001,2.022,0.9345,ELEVATED,1125.025,4.331,0.889
2024-05-10 00:57:00,1,True,ELEVATED,QUIET,453.39999999999986,1.694,0.9644,ELEVATED,1967.4,2.02,0.9346,ELEVATED,1128.575,4.349,0.8882
2024-05-10 00:58:00,1,True,ELEVATED,QUIET,446.00000000000006,1.692,0.9649,ELEVATED,1964.2,2.018,0.9346,ELEVATED,1139.2999999999997,4.367,0.8872
2024-05-10 00:59:00,1,True,ELEVATED,QUIET,446.775,1.688,0.9649,ELEVATED,1949.625,2.015,0.9352,ELEVATED,1138.8500000000001,4.375,0.8869
2024-05-10 01:00:00,1,True,ELEVATED,QUIET,447.77499999999986,1.679,0.9643,ELEVATED,1937.4750000000001,2.007,0.9356,ELEVATED,1135.2,4.374,0.8874
2024-05-10 01:01:00,1,True,ELEVATED,QUIET,443.85,1.673,0.9643,ELEVATED,1933.7500000000005,2.0,0.9357,ELEVATED,1134.5749999999998,4.382,0.8868
2024-05-10 01:02:00,1,True,ELEVATED,QUIET,440.725,1.664,0.9642,ELEVATED,1930.6499999999999,1.992,0.9358,ELEVATED,1132.275,4.384,0.887
2024-05-10 01:03:00,1,True,ELEVATED,QUIET,448.8,1.666,0.9634,ELEVATED,1916.2750000000005,1.982,0.9363,ELEVATED,1127.6,4.375,0.8871
2024-05-10 01:04:00,1,True,ELEVATED,QUIET,443.9,1.664,0.9637,ELEVATED,1919.1749999999997,1.976,0.9362,ELEVATED,1141.575,4.378,0.8848
2024-05-10 01:05:00,1,True,ELEVATED,QUIET,447.8499999999999,1.664,0.9635,ELEVATED,1923.6250000000002,1.973,0.9361,ELEVATED,1158.6749999999997,4.396,0.8831
2024-05-10 01:06:00,1,True,ELEVATED,QUIET,454.17499999999995,1.672,0.9628,ELEVATED,1927.0499999999997,1.972,0.9359,ELEVATED,1159.725,4.415,0.8819
2024-05-10 01:07:00,1,True,ELEVATED,QUIET,443.95,1.674,0.9636,ELEVATED,1906.35,1.967,0.9366,ELEVATED,1166.9749999999997,4.442,0.881
2024-05-10 01:08:00,1,True,ELEVATED,QUIET,452.87500000000006,1.677,0.9628,ELEVATED,1917.0500000000002,1.967,0.9363,ELEVATED,1173.7,4.477,0.8797
2024-05-10 01:09:00,1,True,ELEVATED,QUIET,448.17499999999995,1.68,0.9629,ELEVATED,1897.7749999999999,1.963,0.9369,ELEVATED,1182.8249999999998,4.509,0.8788
2024-05-10 01:10:00,0,True,QUIET,QUIET,449.75,1.682,0.9628,QUIET,1884.8000000000006,1.955,0.9373,ELEVATED,1177.5,4.524,0.8792
2024-05-10 01:11:00,0,True,QUIET,QUIET,444.25,1.674,0.9629,QUIET,1888.6750000000002,1.947,0.9371,ELEVATED,1181.5,4.541,0.8783
2024-05-10 01:12:00,0,True,QUIET,QUIET,447.6500000000001,1.677,0.9625,QUIET,1873.6000000000004,1.94,0.9376,ELEVATED,1190.0,4.558,0.8778
2024-05-10 01:13:00,0,True,QUIET,QUIET,454.375,1.678,0.962,QUIET,1895.4,1.936,0.9369,ELEVATED,1192.0499999999997,4.573,0.8769
2024-05-10 01:14:00,0,True,QUIET,QUIET,452.82500000000005,1.682,0.9621,QUIET,1867.0749999999998,1.929,0.9378,ELEVATED,1216.1,4.598,0.875
2024-05-10 01:15:00,0,True,QUIET,QUIET,448.82499999999993,1.681,0.9622,QUIET,1864.2749999999999,1.925,0.9378,ELEVATED,1221.6249999999998,4.632,0.875
2024-05-10 01:16:00,0,True,QUIET,QUIET,448.4499999999999,1.684,0.9622,QUIET,1864.8500000000004,1.92,0.9379,ELEVATED,1192.8,4.641,0.8763
2024-05-10 01:17:00,0,True,QUIET,QUIET,453.19999999999993,1.688,0.9617,QUIET,1867.9999999999995,1.919,0.9378,ELEVATED,1197.6,4.647,0.8751
2024-05-10 01:18:00,0,True,QUIET,QUIET,457.67499999999995,1.691,0.9612,QUIET,1859.975,1.912,0.938,ELEVATED,1206.5,4.658,0.8737
2024-05-10 01:19:00,0,True,QUIET,QUIET,455.2249999999999,1.692,0.9613,QUIET,1860.25,1.91,0.938,ELEVATED,1228.0,4.667,0.8714
2024-05-10 01:20:00,0,True,QUIET,QUIET,455.725,1.698,0.961,QUIET,1857.4500000000003,1.909,0.9381,ELEVATED,1228.2999999999997,4.672,0.8705
2024-05-10 01:21:00,0,True,QUIET,QUIET,450.79999999999995,1.699,0.9611,QUIET,1839.3000000000002,1.904,0.9387,ELEVATED,1224.65,4.697,0.8707
2024-05-10 01:22:00,0,True,QUIET,QUIET,449.3999999999999,1.696,0.961,QUIET,1843.35,1.899,0.9386,ELEVATED,1218.4499999999998,4.713,0.8707
2024-05-10 01:23:00,0,True,QUIET,QUIET,448.925,1.69,0.961,QUIET,1837.9,1.894,0.9387,ELEVATED,1220.975,4.724,0.8696
2024-05-10 01:24:00,0,True,QUIET,QUIET,455.24999999999994,1.69,0.9603,QUIET,1839.45,1.89,0.9387,ELEVATED,1236.725,4.731,0.8684
2024-05-10 01:25:00,0,True,QUIET,QUIET,454.05000000000007,1.689,0.9603,QUIET,1828.625,1.884,0.939,ELEVATED,1243.5,4.743,0.8677
2024-05-10 01:26:00,0,True,QUIET,QUIET,467.82500000000005,1.701,0.9592,QUIET,1831.2749999999996,1.882,0.9389,ELEVATED,1252.1999999999998,4.764,0.8665
2024-05-10 01:27:00,0,True,QUIET,QUIET,463.425,1.712,0.9595,QUIET,1826.2,1.879,0.9391,ELEVATED,1264.1,4.799,0.8654
2024-05-10 01:28:00,0,True,QUIET,QUIET,475.4999999999999,1.732,0.9584,QUIET,1815.7250000000006,1.874,0.9393,ELEVATED,1282.2249999999997,4.846,0.8635
2024-05-10 01:29:00,0,True,QUIET,QUIET,472.52499999999986,1.745,0.9586,QUIET,1820.2499999999995,1.87,0.9393,ELEVATED,1273.1999999999998,4.875,0.864
2024-05-10 01:30:00,0,True,QUIET,QUIET,474.55000000000007,1.76,0.9582,QUIET,1797.5250000000005,1.864,0.94,ELEVATED,1271.0749999999998,4.896,0.8641
2024-05-10 01:31:00,0,True,QUIET,QUIET,475.07499999999993,1.765,0.9576,QUIET,1802.2999999999997,1.858,0.9398,ELEVATED,1264.4999999999998,4.905,0.864
2024-05-10 01:32:00,0,True,QUIET,QUIET,488.07499999999993,1.784,0.9564,QUIET,1799.225,1.853,0.9399,ELEVATED,1289.4999999999998,4.925,0.8617
2024-05-10 01:33:00,0,True,QUIET,QUIET,481.94999999999993,1.789,0.9569,QUIET,1772.4750000000004,1.844,0.9408,ELEVATED,1284.3,4.927,0.861
2024-05-10 01:34:00,0,True,QUIET,QUIET,485.35,1.798,0.9563,QUIET,1770.8250000000003,1.834,0.9408,ELEVATED,1277.1499999999999,4.93,0.8615
2024-05-10 01:35:00,0,True,QUIET,QUIET,496.725,1.815,0.9552,QUIET,1789.4999999999998,1.832,0.9402,ELEVATED,1301.825,4.953,0.8592
2024-05-10 01:36:00,0,True,QUIET,QUIET,503.35,1.836,0.9546,QUIET,1776.4500000000003,1.827,0.9407,ELEVATED,1306.1499999999996,4.986,0.8576
2024-05-10 01:37:00,0,True,QUIET,QUIET,511.32499999999993,1.853,0.9539,QUIET,1793.0,1.825,0.9401,ELEVATED,1329.4749999999995,5.016,0.8547
2024-05-10 01:38:00,0,True,QUIET,QUIET,515.1249999999999,1.878,0.9537,QUIET,1795.7749999999996,1.83,0.94,ELEVATED,1346.6249999999998,5.064,0.8529
2024-05-10 01:39:00,0,True,QUIET,QUIET,522.8000000000001,1.906,0.9529,QUIET,1790.025,1.834,0.9402,ACTIVE,1359.125,5.128,0.8514
2024-05-10 01:40:00,0,True,QUIET,QUIET,518.9499999999999,1.923,0.9531,QUIET,1778.825,1.832,0.9405,ACTIVE,1343.8250000000003,5.16,0.853
2024-05-10 01:41:00,0,True,QUIET,QUIET,514.25,1.931,0.9532,QUIET,1778.5500000000006,1.832,0.9404,ACTIVE,1348.3749999999998,5.193,0.8521
2024-05-10 01:42:00,0,True,QUIET,QUIET,523.9249999999998,1.94,0.9521,QUIET,1780.2,1.83,0.9405,ACTIVE,1338.7999999999997,5.2,0.8528
2024-05-10 01:43:00,0,True,QUIET,QUIET,526.3,1.949,0.9519,QUIET,1758.5749999999994,1.822,0.9412,ACTIVE,1348.3000000000002,5.201,0.8517
2024-05-10 01:44:00,0,True,QUIET,QUIET,535.05,1.958,0.9507,QUIET,1776.1,1.819,0.9407,ACTIVE,1368.225,5.208,0.8502
2024-05-10 01:45:00,0,True,QUIET,QUIET,545.675,1.978,0.9496,QUIET,1800.9,1.824,0.9398,ACTIVE,1392.65,5.246,0.8471
2024-05-10 01:46:00,0,True,QUIET,QUIET,573.6499999999999,2.022,0.9471,QUIET,1818.5249999999999,1.832,0.9393,ACTIVE,1431.8249999999998,5.31,0.8441
2024-05-10 01:47:00,0,True,QUIET,QUIET,568.8249999999999,2.056,0.9474,QUIET,1827.4250000000002,1.842,0.9391,ACTIVE,1465.2,5.408,0.8405
2024-05-10 01:48:00,2,True,ACTIVE,ELEVATED,581.7249999999999,2.097,0.9462,QUIET,1827.1499999999999,1.856,0.9391,ACTIVE,1448.875,5.486,0.8419
2024-05-10 01:49:00,2,True,ACTIVE,ELEVATED,587.65,2.137,0.9455,QUIET,1838.6250000000002,1.868,0.9387,ACTIVE,1477.3249999999998,5.57,0.8397
2024-05-10 01:50:00,2,True,ACTIVE,ELEVATED,592.375,2.172,0.9451,QUIET,1845.5500000000002,1.878,0.9385,ACTIVE,1493.4,5.648,0.8375
2024-05-10 01:51:00,2,True,ACTIVE,ELEVATED,593.5250000000001,2.186,0.9449,QUIET,1845.4249999999997,1.883,0.9384,ACTIVE,1499.2,5.7,0.8364
2024-05-10 01:52:00,2,True,ACTIVE,ELEVATED,604.0249999999999,2.213,0.9439,QUIET,1856.1499999999999,1.889,0.938,ACTIVE,1510.6000000000001,5.735,0.835
2024-05-10 01:53:00,2,True,ACTIVE,ELEVATED,614.1499999999999,2.237,0.9429,QUIET,1865.15,1.897,0.9378,ACTIVE,1525.1999999999998,5.794,0.8318
2024-05-10 01:54:00,2,True,ACTIVE,ELEVATED,622.5,2.263,0.9422,QUIET,1884.475,1.906,0.9373,ACTIVE,1527.5000000000002,5.832,0.8327
2024-05-10 01:55:00,2,True,ACTIVE,ELEVATED,626.925,2.289,0.9416,QUIET,1877.6750000000002,1.913,0.9372,ACTIVE,1539.4500000000003,5.868,0.8311
2024-05-10 01:56:00,2,True,ACTIVE,ELEVATED,637.125,2.322,0.9407,QUIET,1872.9499999999998,1.918,0.9374,ACTIVE,1553.1499999999999,5.909,0.8285
2024-05-10 01:57:00,2,True,ACTIVE,ELEVATED,649.55,2.356,0.9394,QUIET,1900.425,1.928,0.9363,ACTIVE,1581.625,5.964,0.8262
2024-05-10 01:58:00,2,True,ACTIVE,ELEVATED,655.7249999999999,2.387,0.9386,QUIET,1898.9500000000003,1.934,0.9361,ACTIVE,1583.025,6.009,0.825
2024-05-10 01:59:00,2,True,ACTIVE,ELEVATED,671.425,2.423,0.9371,QUIET,1917.125,1.941,0.9356,ACTIVE,1585.6999999999998,6.054,0.825
2024-05-10 02:00:00,2,True,ACTIVE,ELEVATED,674.8,2.459,0.937,QUIET,1943.4750000000006,1.955,0.9348,ACTIVE,1602.5249999999996,6.103,0.8229
2024-05-10 02:01:00,2,True,ACTIVE,ELEVATED,681.0,2.492,0.9362,QUIET,1932.6500000000003,1.967,0.9351,ACTIVE,1587.4250000000006,6.129,0.824
2024-05-10 02:02:00,2,True,ACTIVE,ELEVATED,681.0500000000001,2.515,0.9358,QUIET,1941.1250000000005,1.975,0.9347,ACTIVE,1592.6,6.137,0.8232
2024-05-10 02:03:00,2,True,ACTIVE,ELEVATED,687.125,2.539,0.9348,QUIET,1922.4250000000002,1.98,0.9355,ACTIVE,1564.475,6.123,0.8257
2024-05-10 02:04:00,2,True,ACTIVE,ELEVATED,679.275,2.545,0.9353,QUIET,1931.0749999999998,1.983,0.9349,ACTIVE,1565.5500000000004,6.108,0.8257
2024-05-10 02:05:00,2,True,ACTIVE,ELEVATED,680.375,2.549,0.9348,QUIET,1931.1,1.98,0.9349,ACTIVE,1554.625,6.071,0.8265
2024-05-10 02:06:00,2,True,ACTIVE,ELEVATED,690.175,2.556,0.9338,QUIET,1911.0249999999996,1.976,0.9354,ACTIVE,1551.6000000000001,6.043,0.8267
2024-05-10 02:07:00,2,True,ACTIVE,ELEVATED,688.4749999999999,2.561,0.934,QUIET,1895.1,1.966,0.9358,ACTIVE,1559.1249999999998,6.017,0.8258
2024-05-10 02:08:00,2,True,ACTIVE,ELEVATED,718.5249999999999,2.585,0.9313,QUIET,1920.625,1.966,0.935,ACTIVE,1586.4750000000004,6.034,0.8234
2024-05-10 02:09:00,2,True,ACTIVE,ELEVATED,712.9749999999999,2.61,0.9317,QUIET,1936.2499999999998,1.967,0.9345,ACTIVE,1578.95,6.044,0.8236
2024-05-10 02:10:00,2,True,ACTIVE,ELEVATED,722.8,2.642,0.9308,QUIET,1968.725,1.975,0.9335,ACTIVE,1604.7,6.083,0.8218
2024-05-10 02:11:00,2,True,ACTIVE,ELEVATED,738.9499999999999,2.678,0.9292,QUIET,1996.1999999999998,1.992,0.9326,ACTIVE,1624.9000000000003,6.14,0.8197
2024-05-10 02:12:00,2,True,ACTIVE,ELEVATED,782.7750000000001,2.749,0.9254,QUIET,2022.6749999999997,2.018,0.9315,ACTIVE,1660.3500000000006,6.218,0.8162
2024-05-10 02:13:00,2,True,ACTIVE,ELEVATED,788.25,2.801,0.9249,QUIET,2041.5749999999998,2.043,0.9304,ACTIVE,1654.575,6.27,0.8168
2024-05-10 02:14:00,1,True,ELEVATED,ELEVATED,797.3499999999999,2.864,0.9241,ELEVATED,2060.000000000001,2.069,0.9298,ACTIVE,1683.3999999999999,6.351,0.8146
2024-05-10 02:15:00,1,True,ELEVATED,ELEVATED,805.4749999999999,2.926,0.9231,ELEVATED,2049.9750000000004,2.085,0.9305,ACTIVE,1702.8999999999996,6.427,0.813
2024-05-10 02:16:00,1,True,ELEVATED,ELEVATED,811.075,2.98,0.9228,ELEVATED,2039.6999999999998,2.094,0.9306,ACTIVE,1677.6749999999997,6.468,0.8142
2024-05-10 02:17:00,1,True,ELEVATED,ELEVATED,795.1750000000001,2.989,0.9236,ELEVATED,2028.5249999999994,2.095,0.9309,ACTIVE,1662.1249999999995,6.469,0.8153
2024-05-10 02:18:00,1,True,ELEVATED,ELEVATED,800.7749999999999,2.998,0.9227,ELEVATED,2005.25,2.088,0.9314,ACTIVE,1652.2000000000003,6.467,0.8151
2024-05-10 02:19:00,1,True,ELEVATED,ELEVATED,802.3499999999999,3.002,0.9225,ELEVATED,2033.0499999999995,2.082,0.9304,ACTIVE,1685.2999999999993,6.469,0.812
2024-05-10 02:20:00,1,True,ELEVATED,ELEVATED,821.2499999999998,3.014,0.9204,ELEVATED,2098.475,2.092,0.9283,ACTIVE,1702.4,6.468,0.809
2024-05-10 02:21:00,1,True,ELEVATED,ELEVATED,815.2499999999999,3.017,0.9206,ELEVATED,2096.775000000001,2.104,0.9283,ACTIVE,1696.4250000000002,6.483,0.8095
2024-05-10 02:22:00,1,True,ELEVATED,ELEVATED,815.5249999999999,3.032,0.9207,ELEVATED,2060.275,2.111,0.9294,ACTIVE,1699.0000000000002,6.511,0.8086
2024-05-10 02:23:00,1,True,ELEVATED,ELEVATED,801.3249999999997,3.033,0.9214,ELEVATED,1998.875,2.109,0.9314,ACTIVE,1682.9750000000001,6.535,0.8088
2024-05-10 02:24:00,1,True,ELEVATED,ELEVATED,784.35,3.019,0.923,ELEVATED,1980.0,2.098,0.9319,ACTIVE,1647.6750000000002,6.506,0.8121
2024-05-10 02:25:00,1,True,ELEVATED,ELEVATED,792.7750000000001,2.998,0.9218,ELEVATED,1964.925,2.071,0.9325,ACTIVE,1656.6500000000005,6.47,0.8108
2024-05-10 02:26:00,1,True,ELEVATED,ELEVATED,800.2999999999997,2.987,0.9212,ELEVATED,1968.0249999999996,2.045,0.9322,ACTIVE,1675.1499999999996,6.454,0.8087
2024-05-10 02:27:00,1,True,ELEVATED,ELEVATED,807.7749999999999,2.981,0.9201,ELEVATED,1974.7000000000003,2.027,0.9316,ACTIVE,1684.1750000000002,6.443,0.8075
2024-05-10 02:28:00,1,True,ELEVATED,ELEVATED,805.45,2.984,0.9204,ELEVATED,1973.875,2.022,0.9317,ACTIVE,1702.8249999999996,6.458,0.8058
2024-05-10 02:29:00,1,True,ELEVATED,ELEVATED,802.2999999999997,2.997,0.9204,ELEVATED,1972.25,2.02,0.9314,ACTIVE,1658.475,6.466,0.8099
2024-05-10 02:30:00,1,True,ELEVATED,ELEVATED,811.4999999999998,3.011,0.9198,ELEVATED,1999.0500000000002,2.027,0.9308,ACTIVE,1696.8499999999997,6.497,0.8065
2024-05-10 02:31:00,1,True,ELEVATED,ELEVATED,829.175,3.033,0.9177,ELEVATED,1970.1499999999996,2.028,0.9316,ACTIVE,1699.1499999999996,6.516,0.8059
2024-05-10 02:32:00,1,True,ELEVATED,ELEVATED,839.8249999999998,3.057,0.9167,ELEVATED,2023.9000000000005,2.038,0.9295,ACTIVE,1724.4999999999995,6.547,0.804
2024-05-10 02:33:00,1,True,ELEVATED,ELEVATED,827.3499999999999,3.073,0.9178,ELEVATED,1962.6499999999999,2.036,0.9318,ACTIVE,1712.175,6.554,0.8043
