fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14377.0,3.0,9.0,24.0,0.7895541385429474,0.846096376540904,0.9175612720275471,0.8803809153629385,9874.0,0.7781411828836196,0.6340217632689318,0.6987273617229565,4503.0
1,16015.0,4.0,19.0,34.0,0.7665155108236967,0.8756226415094339,0.9392050514045172,0.9063000429637151,12353.0,0.7283905967450272,0.5499726925177498,0.6267309786836782,3662.0
2,15832.0,5.0,25.0,40.0,0.7852430996015292,0.8534737177953259,0.9404939790806012,0.8948732959772518,11377.0,0.7945371775417299,0.5876543209876544,0.6756129032258065,4455.0
3,16044.0,5.0,5.0,20.0,0.8028039139716523,0.8787925105082155,0.9535616551952898,0.9146516067451479,12059.0,0.8107468739439,0.6020075282308658,0.6909562211981567,3985.0
4,15995.0,5.0,27.0,42.0,0.7484837965538186,0.864374182629433,0.9231022017745646,0.8927734297405745,12172.0,0.6875834445927904,0.5388438399162961,0.6041941633670627,3823.0
mean,15652.6,4.4,17.0,32.0,0.7785200918987287,0.8636718857966624,0.9347848318965039,0.8977958581579255,11567.0,0.7598798551414134,0.5825000289842995,0.6592443256395321,4085.6
std,717.8274862388595,0.8944271909999159,9.695359714832659,9.695359714832659,0.021230532478142213,0.014007571441884789,0.014472704104521361,0.01316704037651079,1015.9028004686276,0.05084388867231169,0.03881201108599074,0.04159363799603534,377.2251317184474
