fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14385.0,3.0,24.0,39.0,0.828886052587525,0.9104133961276818,0.8709451341609932,0.8902420303945147,9988.0,0.7331262939958593,0.8053218103252218,0.7675300747805354,4397.0
1,16078.0,4.0,21.0,36.0,0.8484329097618505,0.9349421164193706,0.9240934730056406,0.929486140379316,12410.0,0.7528856243441763,0.7824427480916031,0.767379679144385,3668.0
2,15844.0,5.0,27.0,42.0,0.8214138413576466,0.8913230240549829,0.9131314909346946,0.902095469959134,11362.0,0.7652235965746907,0.7177599286033021,0.7407322127561593,4482.0
3,16062.0,5.0,12.0,27.0,0.8306085424366128,0.9196231539636734,0.9041976132854878,0.9118451504313065,11983.0,0.7317757009345794,0.7678352537386615,0.7493719344419189,4079.0
4,15992.0,5.0,29.0,44.0,0.8064069618632113,0.9054649265905383,0.9117864476386037,0.9086146920401064,12175.0,0.7122186495176849,0.6963583966465811,0.704199231686316,3817.0
mean,15672.2,4.4,22.6,37.6,0.8271496616013693,0.9123533234312493,0.904830831805084,0.9084566966408755,11583.6,0.7390459730733981,0.7539436274810738,0.7458426265618628,4088.6
std,725.4806682469216,0.8944271909999159,6.6558245169174945,6.6558245169174945,0.015257086786519271,0.01625262152288056,0.020229757476000428,0.014369963091002658,973.0438325173229,0.020520774022856937,0.04547035765957798,0.02601410542531875,353.77860308390615
