timestamp,window_d,k,wp_eval_ms,dds_transport_ms,fsm_infer_ms,node_latency_ms,ap_state,rpn_result,fail_count,trigger_channels,gpu_%,cpu_%,power_mW,ram_MB
1781443821.7520988,7,10,2.2487,43.956,0.1927,2.397,NOMINAL,STALE,0,,0,16.8,5467,3672
1781443821.8105772,7,10,1.8751,1.343,0.0345,0.448,NOMINAL,NORMAL,0,,0,16.8,5467,3672
1781443821.9335806,7,10,1.6222,1.082,0.026,0.387,NOMINAL,NORMAL,0,,0,16.8,5467,3672
1781443822.0597522,7,10,2.507,1.26,0.0342,0.482,NOMINAL,NORMAL,0,,0,16.8,5467,3672
1781443822.1852465,7,10,2.6009,1.369,0.0241,0.712,NOMINAL,NORMAL,0,,0,16.8,5467,3672
1781443822.3088093,7,10,1.6999,1.162,0.0234,0.391,NOMINAL,NORMAL,0,,0,16.8,5467,3672
1781443822.4351218,7,10,2.4651,1.38,0.035,0.475,NOMINAL,NORMAL,0,,0,11.8,4888,3042
1781443822.5583885,7,10,1.5868,0.739,0.0202,0.333,NOMINAL,NORMAL,0,,0,11.8,4888,3042
1781443822.6831696,7,10,1.3798,1.013,0.0323,0.381,NOMINAL,NORMAL,0,,0,11.8,4888,3042
1781443822.8096304,7,10,2.6515,1.048,0.0322,0.52,NOMINAL,NORMAL,0,,0,11.8,4888,3042
1781443822.9338841,7,10,1.6041,1.086,0.0276,0.426,NOMINAL,NORMAL,0,,0,11.8,4888,3042
1781443823.059656,7,10,2.4989,1.118,0.0322,0.572,NOMINAL,NORMAL,0,,0,11.8,4888,3042
1781443823.1848998,7,10,2.7417,1.12,0.0294,0.416,NOMINAL,NORMAL,0,,0,11.8,4888,3042
1781443823.3095808,7,10,2.5907,1.021,0.0309,0.468,NOMINAL,NORMAL,0,,0,11.8,4888,3042
1781443823.4349883,7,10,2.6374,1.246,0.036,0.594,NOMINAL,NORMAL,0,,0,12.2,4920,3042
1781443823.5590057,7,10,1.6901,1.123,0.0286,0.408,NOMINAL,NORMAL,0,,0,12.2,4920,3042
1781443823.6836116,7,10,1.9227,1.029,0.0281,0.391,NOMINAL,NORMAL,0,,0,12.2,4920,3042
1781443823.809515,7,10,2.6778,0.905,0.0344,0.6,NOMINAL,NORMAL,0,,0,12.2,4920,3042
1781443823.933143,7,10,1.9223,0.672,0.0202,0.242,NOMINAL,NORMAL,0,,0,12.2,4920,3042
1781443824.059529,7,10,2.5492,0.974,0.0328,0.531,NOMINAL,NORMAL,0,,0,12.2,4920,3042
1781443824.1843529,7,10,1.9795,1.011,0.0253,0.376,NOMINAL,NORMAL,0,,0,12.2,4920,3042
1781443824.3096497,7,10,2.6367,1.052,0.0332,0.517,NOMINAL,NORMAL,0,,0,12.2,4920,3042
1781443824.4360628,7,10,2.8188,1.482,0.0406,1.192,NOMINAL,NORMAL,0,,0,11.8,4809,3042
1781443824.5592623,7,10,2.6128,0.789,0.0219,0.269,NOMINAL,NORMAL,0,,0,11.8,4809,3042
1781443824.6846776,7,10,2.5816,1.178,0.0408,0.517,NOMINAL,NORMAL,0,,0,11.8,4809,3042
1781443824.809389,7,10,2.6334,1.08,0.0214,0.259,NOMINAL,NORMAL,0,,0,11.8,4809,3042
1781443824.934471,7,10,2.5565,1.104,0.0318,0.465,NOMINAL,NORMAL,0,,0,11.8,4809,3042
1781443825.0597496,7,10,2.5845,1.135,0.0331,0.517,NOMINAL,NORMAL,0,,0,11.8,4809,3042
1781443825.1832068,7,10,1.4265,0.942,0.0332,0.48,NOMINAL,NORMAL,0,,0,11.8,4809,3042
1781443825.3093607,7,10,2.646,0.865,0.0297,0.503,NOMINAL,NORMAL,0,,0,11.8,4809,3042
1781443825.4345112,7,10,2.5926,1.015,0.0351,0.418,NOMINAL,NORMAL,0,,0,10.7,4809,3043
1781443825.5591795,7,10,2.3654,1.018,0.0255,0.341,NOMINAL,NORMAL,0,,0,10.7,4809,3043
