phys_ts,n_channels,zbuf_update_ms
1642358700.0,1,0.02381
1642359600.0,1,0.02307
1642360500.0,1,0.04288
1642361400.0,1,0.02685
1642362300.0,1,0.03203
1642363200.0,1,0.02909
1642364100.0,1,0.02998
1642365000.0,1,0.03485
1642365900.0,1,0.02512
1642366800.0,1,0.02227
1642367700.0,1,0.03424
1642368600.0,1,0.02694
1642369500.0,1,0.00922
1642370400.0,1,0.00826
1642371300.0,1,0.00755
1642372200.0,1,0.01078
1642373100.0,1,0.0128
1642374000.0,1,0.01197
1642374900.0,1,0.03453
1642375800.0,1,0.05511
1642376700.0,1,0.02131
1642377600.0,1,0.01664
1642378500.0,1,0.01571
1642379400.0,1,0.01523
1642380300.0,1,0.01078
1642381200.0,1,0.01872
1642382100.0,1,0.02288
1642383000.0,1,0.01475
1642383900.0,1,0.01226
1642384800.0,1,0.01869
1642385700.0,1,0.02195
1642386600.0,1,0.02682
1642387500.0,1,0.02602
1642388400.0,1,0.0361
1642389300.0,1,0.04259
1642390200.0,1,0.03527
1642391100.0,1,0.02726
1642392000.0,1,0.03174
1642392900.0,1,0.02362
1642393800.0,1,0.02758
1642394700.0,1,0.02451
1642395600.0,1,0.02768
1642396500.0,1,0.04263
1642397400.0,1,0.02807
1642398300.0,1,0.02589
1642399200.0,1,0.03421
1642400100.0,1,0.028
1642401000.0,1,0.02323
1642401900.0,1,0.06304
1642402800.0,1,0.028
1642403700.0,1,0.03565
1642404600.0,1,0.02362
1642405500.0,1,0.02678
1642406400.0,1,0.02883
1642407300.0,1,0.01981
1642408200.0,1,0.0263
1642409100.0,1,0.02227
1642410000.0,1,0.02045
1642410900.0,1,0.036
1642411800.0,1,0.02298
1642412700.0,1,0.02813
1642413600.0,1,0.03184
1642414500.0,1,0.02397
1642415400.0,1,0.01613
1642416300.0,1,0.01411
1642417200.0,1,0.01776
1642418100.0,1,0.00947
1642419000.0,1,0.02765
1642419900.0,1,0.02592
1642420800.0,1,0.02631
1642421700.0,1,0.02064
1642422600.0,1,0.01853
1642423500.0,1,0.02013
1642424400.0,1,0.01482
1642425300.0,1,0.03677
1642426200.0,1,0.01981
1642427100.0,1,0.02237
1642428000.0,1,0.01927
1642428900.0,1,0.0224
1642429800.0,1,0.0232
1642430700.0,1,0.01898
1642431600.0,1,0.01629
1642432500.0,1,0.01226
1642433400.0,1,0.02157
1642434300.0,1,0.05475
1642435200.0,1,0.02147
1642436100.0,1,0.02429
1642437000.0,1,0.02387
1642437900.0,1,0.01613
1642438800.0,1,0.02147
1642439700.0,1,0.01834
1642440600.0,1,0.01834
1642441500.0,1,0.02531
1642442400.0,1,0.02362
1642443300.0,1,0.02375
1642444200.0,1,0.02106
1642445100.0,1,0.02173
1642446000.0,1,0.02122
1642446900.0,1,0.0248
1642447800.0,1,0.02723
1642448700.0,1,0.02826
1642449600.0,1,0.00726
1642450500.0,1,0.02573
1642451400.0,1,0.02099
1642452300.0,1,0.01744
1642453200.0,1,0.01507
1642454100.0,1,0.01779
1642455000.0,1,0.02134
1642455900.0,1,0.02314
1642456800.0,1,0.0183
1642457700.0,1,0.0224
1642458600.0,1,0.02438
1642459500.0,1,0.01898
1642460400.0,1,0.01738
1642461300.0,1,0.03757
1642462200.0,1,0.03079
1642463100.0,1,0.02819
1642464000.0,1,0.02378
1642464900.0,1,0.0241
1642465800.0,1,0.03651
1642466700.0,1,0.01933
1642467600.0,1,0.02237
1642468500.0,1,0.03735
1642469400.0,1,0.03459
1642470300.0,1,0.03069
1642471200.0,1,0.01546
1642472100.0,1,0.0193
1642473000.0,1,0.02582
1642473900.0,1,0.01779
1642474800.0,1,0.01952
1642475700.0,1,0.0201
1642476600.0,1,0.03171
1642477500.0,1,0.02224
1642478400.0,1,0.02054
1642479300.0,1,0.02442
1642480200.0,1,0.02746
1642481100.0,1,0.01767
1642482000.0,1,0.01917
1642482900.0,1,0.02666
1642483800.0,1,0.02503
1642484700.0,1,0.02333
1642485600.0,1,0.02291
1642486500.0,1,0.01645
1642487400.0,1,0.03773
1642488300.0,1,0.02054
1642489200.0,1,0.02186
1642490100.0,1,0.01917
1642491000.0,1,0.0097
1642491900.0,1,0.02247
1642492800.0,1,0.01885
1642493700.0,1,0.01885
1642494600.0,1,0.01827
1642495500.0,1,0.02419
1642496400.0,1,0.01274
1642497300.0,1,0.03066
1642498200.0,1,0.02279
1642499100.0,1,0.01914
1642500000.0,1,0.01821
1642500900.0,1,0.01328
1642501800.0,1,0.01303
1642502700.0,1,0.0145
1642503600.0,1,0.01133
1642504500.0,1,0.02746
1642505400.0,1,0.00922
1642506300.0,1,0.01872
1642507200.0,1,0.01891
1642508100.0,1,0.01533
1642509000.0,1,0.01082
1642509900.0,1,0.01734
1642510800.0,1,0.01453
1642511700.0,1,0.01286
1642512600.0,1,0.01827
1642513500.0,1,0.02371
1642514400.0,1,0.01622
1642515300.0,1,0.01094
1642516200.0,1,0.01402
1642517100.0,1,0.01965
1642518000.0,1,0.01469
1642518900.0,1,0.02458
1642519800.0,1,0.01991
1642520700.0,1,0.01891
1642521600.0,1,0.01962
1642522500.0,1,0.01533
1642523400.0,1,0.01632
1642524300.0,1,0.016
1642525200.0,1,0.0128
1642526100.0,1,0.0095
1642527000.0,1,0.01075
1642527900.0,1,0.01946
1642528800.0,1,0.01955
1642529700.0,1,0.01443
1642530600.0,1,0.0184
1642531500.0,1,0.01987
1642532400.0,1,0.01699
1642533300.0,1,0.03802
1642534200.0,1,0.0193
1642535100.0,1,0.03178
1642536000.0,1,0.02746
1642536900.0,1,0.01971
1642537800.0,1,0.02746
1642538700.0,1,0.0192
1642539600.0,1,0.02829
1642540500.0,1,0.04038
1642541400.0,1,0.02061
1642542300.0,1,0.02531
1642543200.0,1,0.02752
1642544100.0,1,0.01648
1642545000.0,1,0.03782
1642545900.0,1,0.04102
1642546800.0,1,0.03949
1642547700.0,1,0.02842
1642548600.0,1,0.01936
1642549500.0,1,0.02592
1642550400.0,1,0.02167
1642551300.0,1,0.02029
1642552200.0,1,0.02355
1642553100.0,1,0.02589
1642554000.0,1,0.03117
1642554900.0,1,0.02199
1642555800.0,1,0.02086
1642556700.0,1,0.02154
1642557600.0,1,0.02122
1642558500.0,1,0.01386
1642559400.0,1,0.03744
1642560300.0,1,0.01264
1642561200.0,1,0.03351
1642562100.0,1,0.03533
1642563000.0,1,0.01901
1642563900.0,1,0.01021
1642564800.0,1,0.02493
1642565700.0,1,0.02135
1642566600.0,1,0.02493
1642567500.0,1,0.02243
1642568400.0,1,0.01632
1642569300.0,1,0.03562
1642570200.0,1,0.0239
1642571100.0,1,0.02109
1642572000.0,1,0.02861
1642572900.0,1,0.02176
1642573800.0,1,0.02951
1642574700.0,1,0.02224
1642575600.0,1,0.01872
1642576500.0,1,0.05786
1642577400.0,1,0.024
1642578300.0,1,0.00928
1642579200.0,1,0.02653
1642580100.0,1,0.0248
1642581000.0,1,0.02758
1642581900.0,1,0.02106
1642582800.0,1,0.03843
1642583700.0,1,0.02423
1642584600.0,1,0.00867
1642585500.0,1,0.012
1642586400.0,1,0.02448
1642587300.0,1,0.01859
1642588200.0,1,0.01949
1642589100.0,1,0.01888
1642590000.0,1,0.01725
1642590900.0,1,0.02758
1642591800.0,1,0.02666
1642592700.0,1,0.01891
1642593600.0,1,0.03034
1642594500.0,1,0.01638
1642595400.0,1,0.01869
1642596300.0,1,0.01411
1642597200.0,1,0.01536
1642598100.0,1,0.02144
1642599000.0,1,0.00842
1642599900.0,1,0.0161
1642600800.0,1,0.03107
1642601700.0,1,0.02019
1642602600.0,1,0.00877
1642603500.0,1,0.01933
1642604400.0,1,0.0128
1642605300.0,1,0.03741
1642606200.0,1,0.02672
1642607100.0,1,0.0225
1642608000.0,1,0.03299
1642608900.0,1,0.0232
1642609800.0,1,0.01946
1642610700.0,1,0.02294
1642611600.0,1,0.01821
1642612500.0,1,0.03632
1642613400.0,1,0.0369
1642614300.0,1,0.02506
1642615200.0,1,0.02384
1642616100.0,1,0.02374
1642617000.0,1,0.02122
1642617900.0,1,0.01984
1642618800.0,1,0.01882
1642619700.0,1,0.0145
1642620600.0,1,0.02199
1642621500.0,1,0.0087
1642622400.0,1,0.03159
1642623300.0,1,0.02208
1642624200.0,1,0.01549
1642625100.0,1,0.00931
