timestamp,event,state,ap_state,nav_state,action_ms,passive
1781430390.7817597,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.73,1
1781430391.6558988,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.928,1
1781430395.6540112,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.918,1
1781430484.780232,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.817,1
1781430485.7818696,ALERT_TRIGGER,IDLE,ALERT,0,0.761,1
1781430485.8747892,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.761,1
1781430485.8760986,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.761,1
1781430485.8762817,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.761,1
1781430485.8771892,ARM_CMD,TRACKING,ALERT,0,0.761,1
1781430485.9745436,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.761,1
1781430485.9762185,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.761,1
1781430485.9762988,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.761,1
1781430485.977192,ARM_CMD,TRACKING,ALERT,0,0.761,1
1781430486.0745854,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.761,1
1781430486.075796,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.761,1
1781430486.0758412,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.761,1
1781430486.0764916,ARM_CMD,TRACKING,ALERT,0,0.761,1
1781430486.1743958,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.761,1
1781430486.17595,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.761,1
1781430486.1760073,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.761,1
1781430486.1766624,ARM_CMD,TRACKING,ALERT,0,0.761,1
1781430486.2743816,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.761,1
1781430486.276026,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.761,1
1781430486.2761064,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.761,1
1781430486.2773318,ARM_CMD,TRACKING,ALERT,0,0.761,1
1781430486.3745377,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.805,1
1781430486.376166,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.805,1
1781430486.3762438,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.805,1
1781430486.3771267,ARM_CMD,TRACKING,ALERT,0,0.805,1
1781430486.4744275,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.805,1
1781430486.476088,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.805,1
1781430486.4761665,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.805,1
1781430486.477418,ARM_CMD,TRACKING,ALERT,0,0.805,1
1781430486.5745435,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.805,1
1781430486.5762453,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.805,1
1781430486.5763264,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.805,1
1781430486.5775893,ARM_CMD,TRACKING,ALERT,0,0.805,1
1781430486.6741734,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.805,1
1781430486.6751437,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.805,1
1781430486.6752048,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.805,1
1781430486.6764352,ARM_CMD,TRACKING,ALERT,0,0.805,1
1781430486.774195,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.805,1
1781430486.7757387,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.805,1
1781430486.7758236,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.805,1
1781430486.7770672,ARM_CMD,TRACKING,ALERT,0,0.805,1
1781430486.8745239,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.853,1
1781430486.8761487,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.853,1
1781430486.8762274,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.853,1
1781430486.877498,ARM_CMD,TRACKING,ALERT,0,0.853,1
1781430486.97446,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.853,1
1781430486.9762545,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.853,1
1781430486.9763322,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.853,1
1781430486.9775665,ARM_CMD,TRACKING,ALERT,0,0.853,1
1781430487.0742042,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.853,1
1781430487.0782743,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.853,1
1781430487.078364,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.853,1
1781430487.079675,ARM_CMD,TRACKING,ALERT,0,0.853,1
1781430487.1744351,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.853,1
1781430487.1761594,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.853,1
1781430487.1762369,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.853,1
1781430487.177493,ARM_CMD,TRACKING,ALERT,0,0.853,1
1781430487.2744215,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.853,1
1781430487.2760198,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.853,1
1781430487.2761009,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.853,1
1781430487.27735,ARM_CMD,TRACKING,ALERT,0,0.853,1
1781430487.3745298,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.822,1
1781430487.375748,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.822,1
1781430487.375795,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.822,1
1781430487.3764281,ARM_CMD,TRACKING,ALERT,0,0.822,1
1781430487.4744382,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.822,1
1781430487.4760032,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.822,1
1781430487.4760754,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.822,1
1781430487.4773066,ARM_CMD,TRACKING,ALERT,0,0.822,1
1781430487.5744038,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.822,1
1781430487.5760093,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.822,1
1781430487.5760853,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.822,1
1781430487.5773246,ARM_CMD,TRACKING,ALERT,0,0.822,1
1781430487.6743915,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.822,1
1781430487.6760066,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.822,1
1781430487.676088,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.822,1
1781430487.677294,ARM_CMD,TRACKING,ALERT,0,0.822,1
1781430487.774462,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.822,1
1781430487.7762196,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.822,1
1781430487.776296,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.822,1
1781430487.7775311,ARM_CMD,TRACKING,ALERT,0,0.822,1
1781430487.8745353,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.821,1
1781430487.8761532,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.821,1
1781430487.8762314,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.821,1
1781430487.8774788,ARM_CMD,TRACKING,ALERT,0,0.821,1
1781430487.974183,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.821,1
1781430487.9751172,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.821,1
1781430487.9751654,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.821,1
1781430487.975807,ARM_CMD,TRACKING,ALERT,0,0.821,1
