fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14457.0,3.0,18.0,33.0,0.8404382169234892,0.9190877850671665,0.8775976931490505,0.8978636826042726,10057.0,0.7463947259991759,0.8234090909090909,0.7830127512427059,4400.0
1,16138.0,4.0,20.0,35.0,0.9140493599674775,0.958476129752132,0.9642398973701091,0.9613493744753987,12472.0,0.8758006126427179,0.8578832515002728,0.8667493454595563,3666.0
2,15921.0,5.0,76.0,91.0,0.9043377416878029,0.9414967162115451,0.952443395401696,0.946938420755291,11439.0,0.8749137732812141,0.8489513609995538,0.8617370626203148,4482.0
3,16207.0,5.0,11.0,26.0,0.8953442646359913,0.9550968828980624,0.936168455821635,0.9455379482902418,12110.0,0.8217661978326032,0.8699048083963876,0.8451505809817406,4097.0
4,16034.0,5.0,61.0,76.0,0.8565218751940331,0.9246267458661102,0.9431753050028658,0.9338089254590409,12213.0,0.8059284116331096,0.7542528133996336,0.7792348249290253,3821.0
mean,15751.4,4.4,37.2,52.2,0.8821382916817587,0.9397568519590032,0.9347249493490712,0.937099670316849,11658.2,0.8249607442777641,0.8308802650409877,0.8271769130466685,4093.2
std,731.6298927736619,0.8944271909999159,29.25235033292197,29.25235033292197,0.03193989124078411,0.0176414673035317,0.03362324757425695,0.024012212677219102,972.8934679603927,0.053909765727147896,0.046114600613359744,0.04281457428724497,354.22408162066
