phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641772800.0,1786276096.4696653,1,3.2309,0.0998,0.0625,3.869,0.1209,0.91,NOMINAL,NOMINAL,STALE,0,
1641773700.0,1786276096.5937042,1,3.4159,0.1041,,2.782,0.091,0.66,NOMINAL,NOMINAL,STALE,0,
1641774600.0,1786276096.7169862,1,2.7328,0.11,,2.422,0.0849,0.59,NOMINAL,NOMINAL,STALE,0,
1641775500.0,1786276096.841977,1,2.4962,0.1134,,2.53,0.069,0.561,NOMINAL,NOMINAL,STALE,0,
1641776400.0,1786276096.9674888,1,2.6645,0.1952,,2.53,0.0735,0.638,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1786276097.0914354,1,2.3015,0.1326,,2.369,0.0678,0.576,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1786276097.2163672,1,2.5013,0.1291,,2.361,0.068,0.612,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1786276097.338822,1,1.8068,0.1009,,1.088,0.0456,0.355,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1786276097.4627447,1,0.868,0.0494,,0.752,0.0684,0.339,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1786276097.5911765,1,2.179,0.129,,2.192,0.0633,0.484,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1786276097.7155774,1,1.9297,0.1106,,2.283,0.0565,0.548,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1786276097.8409858,1,2.1642,0.104,,2.025,0.0688,0.52,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1786276097.9667604,1,2.4278,0.1205,,2.734,0.058,0.516,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1786276098.0909512,1,2.2278,0.1236,,1.993,0.0572,0.506,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1786276098.2158859,1,2.1589,0.1126,,2.318,0.0623,0.5,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1786276098.3410373,1,2.5143,0.1242,,2.127,0.0627,0.497,NOMINAL,NOMINAL,STALE,0,
