08-09-2026 20:19:09 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [4%@729,2%@729,3%@729,6%@729,4%@1190,2%@1190] GR3D_FREQ 0% cpu@45.125C soc2@44.593C soc0@43.125C gpu@44.5C tj@45.125C soc1@43.031C VDD_IN 3280mW/3280mW VDD_CPU_GPU_CV 599mW/599mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:20 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,2%@729,1%@729,1%@729,1%@729] GR3D_FREQ 0% cpu@45.125C soc2@44.531C soc0@42.937C gpu@44.406C tj@45.125C soc1@43.093C VDD_IN 3160mW/3186mW VDD_CPU_GPU_CV 519mW/539mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:21 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,1%@729,3%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.25C soc2@44.468C soc0@43.093C gpu@44.5C tj@45.25C soc1@42.906C VDD_IN 3160mW/3184mW VDD_CPU_GPU_CV 519mW/537mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:22 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,2%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.062C soc2@44.5C soc0@42.875C gpu@44.562C tj@45.062C soc1@42.968C VDD_IN 3160mW/3182mW VDD_CPU_GPU_CV 519mW/536mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:23 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,2%@729,2%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.062C soc2@44.437C soc0@42.937C gpu@44.312C tj@45.062C soc1@42.968C VDD_IN 3160mW/3181mW VDD_CPU_GPU_CV 519mW/535mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:24 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,1%@729,1%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.531C soc0@43.031C gpu@44.281C tj@45.156C soc1@43.031C VDD_IN 3160mW/3180mW VDD_CPU_GPU_CV 519mW/534mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:25 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,0%@729,2%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.437C soc2@44.468C soc0@43.062C gpu@44.593C tj@45.437C soc1@42.937C VDD_IN 3160mW/3178mW VDD_CPU_GPU_CV 519mW/533mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:26 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,2%@729,1%@729,2%@729,1%@729,1%@729] GR3D_FREQ 0% cpu@45.031C soc2@44.468C soc0@42.968C gpu@44.593C tj@45.031C soc1@42.937C VDD_IN 3160mW/3177mW VDD_CPU_GPU_CV 519mW/532mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:27 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,0%@729,1%@729,2%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.468C soc0@43.031C gpu@44.343C tj@45.156C soc1@43.062C VDD_IN 3160mW/3176mW VDD_CPU_GPU_CV 519mW/531mW VDD_SOC 1080mW/1080mW
08-09-2026 20:19:28 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,2%@729,1%@729,1%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.281C soc2@44.562C soc0@43.125C gpu@44.406C tj@45.281C soc1@42.906C VDD_IN 3120mW/3174mW VDD_CPU_GPU_CV 519mW/531mW VDD_SOC 1040mW/1078mW
08-09-2026 20:19:29 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,2%@729,1%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.062C soc2@44.437C soc0@42.968C gpu@44.5C tj@45.062C soc1@43C VDD_IN 3120mW/3171mW VDD_CPU_GPU_CV 519mW/530mW VDD_SOC 1040mW/1076mW
08-09-2026 20:19:30 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,4%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.125C soc2@44.437C soc0@43.031C gpu@44.25C tj@45.125C soc1@43.093C VDD_IN 3120mW/3169mW VDD_CPU_GPU_CV 519mW/529mW VDD_SOC 1040mW/1074mW
08-09-2026 20:19:31 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,0%@729,1%@729,5%@729,0%@729] GR3D_FREQ 0% cpu@45.187C soc2@44.437C soc0@43.125C gpu@44.437C tj@45.187C soc1@42.906C VDD_IN 3160mW/3168mW VDD_CPU_GPU_CV 519mW/529mW VDD_SOC 1040mW/1073mW
08-09-2026 20:19:32 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,2%@729,2%@729,0%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.5C soc2@44.531C soc0@42.937C gpu@44.687C tj@45.5C soc1@42.906C VDD_IN 3120mW/3166mW VDD_CPU_GPU_CV 519mW/529mW VDD_SOC 1040mW/1071mW
08-09-2026 20:19:34 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,0%@729,1%@729,3%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.562C soc0@43C gpu@44.687C tj@45.156C soc1@43.031C VDD_IN 3120mW/3164mW VDD_CPU_GPU_CV 519mW/528mW VDD_SOC 1040mW/1070mW
08-09-2026 20:19:35 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,1%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.187C soc2@44.5C soc0@43.062C gpu@44.406C tj@45.187C soc1@42.906C VDD_IN 3160mW/3164mW VDD_CPU_GPU_CV 519mW/528mW VDD_SOC 1080mW/1070mW
08-09-2026 20:19:36 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,1%@729,0%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.406C soc2@44.437C soc0@43.125C gpu@44.406C tj@45.406C soc1@42.906C VDD_IN 3120mW/3162mW VDD_CPU_GPU_CV 519mW/527mW VDD_SOC 1040mW/1069mW
08-09-2026 20:19:37 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,2%@729,1%@729,0%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.468C soc0@43C gpu@44.656C tj@45.093C soc1@43.062C VDD_IN 3160mW/3162mW VDD_CPU_GPU_CV 519mW/527mW VDD_SOC 1040mW/1068mW
08-09-2026 20:19:38 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,1%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.5C soc0@43.031C gpu@44.687C tj@45.156C soc1@43.125C VDD_IN 3120mW/3161mW VDD_CPU_GPU_CV 519mW/527mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:39 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,2%@729,1%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.187C soc2@44.468C soc0@43.062C gpu@44.406C tj@45.187C soc1@42.906C VDD_IN 3160mW/3161mW VDD_CPU_GPU_CV 519mW/527mW VDD_SOC 1040mW/1068mW
08-09-2026 20:19:40 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [4%@729,2%@729,2%@729,0%@729,6%@729,4%@729] GR3D_FREQ 0% cpu@45.031C soc2@44.5C soc0@43C gpu@44.406C tj@45.031C soc1@42.937C VDD_IN 3240mW/3163mW VDD_CPU_GPU_CV 559mW/528mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:41 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,2%@729,1%@729,2%@729,3%@729] GR3D_FREQ 0% cpu@45.093C soc2@44.562C soc0@43.093C gpu@44.75C tj@45.093C soc1@43.156C VDD_IN 3160mW/3163mW VDD_CPU_GPU_CV 519mW/527mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:42 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,1%@729,1%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.218C soc2@44.437C soc0@43C gpu@44.406C tj@45.062C soc1@42.968C VDD_IN 3120mW/3162mW VDD_CPU_GPU_CV 519mW/527mW VDD_SOC 1040mW/1067mW
08-09-2026 20:19:43 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,1%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.437C soc2@44.5C soc0@42.937C gpu@44.531C tj@45.156C soc1@42.906C VDD_IN 3120mW/3161mW VDD_CPU_GPU_CV 519mW/527mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:44 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,1%@729,1%@729,2%@729,0%@729] GR3D_FREQ 0% cpu@45.062C soc2@44.5C soc0@43C gpu@44.687C tj@45.187C soc1@43.031C VDD_IN 3120mW/3160mW VDD_CPU_GPU_CV 519mW/527mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:45 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,1%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.5C soc0@43.062C gpu@44.718C tj@45.156C soc1@42.906C VDD_IN 3120mW/3158mW VDD_CPU_GPU_CV 519mW/526mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:46 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,0%@729,1%@729,1%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.218C soc2@44.437C soc0@42.875C gpu@44.437C tj@45.218C soc1@43C VDD_IN 3120mW/3157mW VDD_CPU_GPU_CV 519mW/526mW VDD_SOC 1040mW/1068mW
08-09-2026 20:19:47 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,1%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.125C soc2@44.437C soc0@42.968C gpu@44.5C tj@45.125C soc1@43.031C VDD_IN 3120mW/3156mW VDD_CPU_GPU_CV 519mW/526mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:48 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,2%@729,2%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.125C soc2@44.562C soc0@43C gpu@44.5C tj@45.125C soc1@43C VDD_IN 3120mW/3155mW VDD_CPU_GPU_CV 519mW/526mW VDD_SOC 1040mW/1067mW
08-09-2026 20:19:49 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,1%@729,1%@729,2%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.5C soc0@43.093C gpu@44.812C tj@45.156C soc1@42.968C VDD_IN 3120mW/3155mW VDD_CPU_GPU_CV 519mW/526mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:50 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [2%@729,0%@729,1%@729,1%@729,0%@729,2%@729] GR3D_FREQ 0% cpu@45.375C soc2@44.437C soc0@43C gpu@44.843C tj@45.375C soc1@42.968C VDD_IN 3120mW/3154mW VDD_CPU_GPU_CV 519mW/525mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:51 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,1%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.031C soc2@44.531C soc0@42.937C gpu@44.437C tj@45.031C soc1@43.062C VDD_IN 3120mW/3153mW VDD_CPU_GPU_CV 519mW/525mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:52 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,2%@729,1%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.531C soc0@43.031C gpu@44.5C tj@45.156C soc1@42.906C VDD_IN 3120mW/3152mW VDD_CPU_GPU_CV 519mW/525mW VDD_SOC 1080mW/1068mW
08-09-2026 20:19:53 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,1%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.343C soc2@44.468C soc0@43.156C gpu@44.406C tj@45.343C soc1@42.937C VDD_IN 3120mW/3151mW VDD_CPU_GPU_CV 519mW/525mW VDD_SOC 1080mW/1069mW
08-09-2026 20:19:54 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,1%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.093C soc2@44.437C soc0@42.937C gpu@44.343C tj@44.968C soc1@43C VDD_IN 3160mW/3152mW VDD_CPU_GPU_CV 519mW/525mW VDD_SOC 1080mW/1069mW
08-09-2026 20:19:55 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,2%@729,1%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.125C soc2@44.531C soc0@42.968C gpu@44.312C tj@45.125C soc1@43.093C VDD_IN 3160mW/3152mW VDD_CPU_GPU_CV 519mW/525mW VDD_SOC 1080mW/1069mW
08-09-2026 20:19:56 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,1%@729,1%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.187C soc2@44.406C soc0@43.125C gpu@44.5C tj@45.187C soc1@42.906C VDD_IN 3160mW/3152mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1069mW
08-09-2026 20:19:57 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,1%@729,0%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.062C soc2@44.468C soc0@43.125C gpu@44.531C tj@45.062C soc1@42.937C VDD_IN 3160mW/3152mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1070mW
08-09-2026 20:19:58 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,1%@729,1%@729,2%@729,1%@729] GR3D_FREQ 0% cpu@45.187C soc2@44.562C soc0@42.937C gpu@44.468C tj@45.062C soc1@42.968C VDD_IN 3120mW/3151mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1070mW
08-09-2026 20:19:59 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,2%@729,0%@729,0%@729,1%@729,1%@729] GR3D_FREQ 0% cpu@45.187C soc2@44.593C soc0@42.968C gpu@44.343C tj@45.187C soc1@43C VDD_IN 3160mW/3152mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1070mW
08-09-2026 20:20:00 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,0%@729,2%@729,2%@729,1%@729,1%@729] GR3D_FREQ 0% cpu@45.375C soc2@44.437C soc0@42.968C gpu@44.406C tj@45.375C soc1@42.875C VDD_IN 3160mW/3152mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1070mW
08-09-2026 20:20:01 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,3%@729,0%@729,3%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.25C soc2@44.468C soc0@43.125C gpu@44.375C tj@45.093C soc1@42.875C VDD_IN 3120mW/3151mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1070mW
08-09-2026 20:20:02 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,1%@729,2%@729,1%@729,1%@729] GR3D_FREQ 0% cpu@45.468C soc2@44.437C soc0@42.937C gpu@44.593C tj@45.468C soc1@43C VDD_IN 3120mW/3150mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1070mW
08-09-2026 20:20:03 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,1%@729,1%@729,0%@729,0%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.437C soc0@42.968C gpu@44.593C tj@45.156C soc1@43.031C VDD_IN 3120mW/3150mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1071mW
08-09-2026 20:20:04 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,2%@729] GR3D_FREQ 0% cpu@45.187C soc2@44.531C soc0@43.031C gpu@44.625C tj@45.187C soc1@42.843C VDD_IN 3160mW/3150mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1071mW
08-09-2026 20:20:05 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,2%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.312C soc2@44.468C soc0@42.937C gpu@44.375C tj@45.312C soc1@42.937C VDD_IN 3160mW/3150mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1071mW
08-09-2026 20:20:06 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,1%@729,4%@729,1%@729,1%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.562C soc0@42.937C gpu@44.406C tj@45.156C soc1@43.031C VDD_IN 3120mW/3150mW VDD_CPU_GPU_CV 519mW/523mW VDD_SOC 1080mW/1071mW
08-09-2026 20:20:07 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,3%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.156C soc2@44.531C soc0@42.968C gpu@44.437C tj@45.156C soc1@43.062C VDD_IN 3120mW/3149mW VDD_CPU_GPU_CV 519mW/523mW VDD_SOC 1080mW/1071mW
08-09-2026 20:20:08 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,2%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.312C soc2@44.531C soc0@43.031C gpu@44.375C tj@45.312C soc1@43.093C VDD_IN 3120mW/3149mW VDD_CPU_GPU_CV 519mW/523mW VDD_SOC 1080mW/1071mW
08-09-2026 20:20:09 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,1%@729,1%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@45.093C soc2@44.437C soc0@43.125C gpu@44.656C tj@45.093C soc1@42.968C VDD_IN 3160mW/3149mW VDD_CPU_GPU_CV 519mW/523mW VDD_SOC 1080mW/1072mW
08-09-2026 20:20:10 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [0%@729,1%@729,4%@729,0%@729,9%@729,2%@729] GR3D_FREQ 0% cpu@45.281C soc2@44.531C soc0@42.937C gpu@44.656C tj@45.281C soc1@42.968C VDD_IN 3200mW/3150mW VDD_CPU_GPU_CV 559mW/524mW VDD_SOC 1080mW/1072mW
08-09-2026 20:20:11 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,2%@729,0%@729,3%@729,0%@729] GR3D_FREQ 0% cpu@45.031C soc2@44.468C soc0@43C gpu@44.5C tj@45.281C soc1@43C VDD_IN 3160mW/3150mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1072mW
08-09-2026 20:20:12 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,1%@729,1%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.031C soc2@44.375C soc0@43.031C gpu@44.437C tj@45.031C soc1@42.906C VDD_IN 3160mW/3150mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1072mW
08-09-2026 20:20:13 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,0%@729,1%@729,0%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.218C soc2@44.531C soc0@43C gpu@44.468C tj@45.218C soc1@42.937C VDD_IN 3160mW/3150mW VDD_CPU_GPU_CV 519mW/524mW VDD_SOC 1080mW/1072mW
08-09-2026 20:20:14 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,0%@729,2%@729,1%@729,1%@729] GR3D_FREQ 0% cpu@45.062C soc2@44.468C soc0@42.937C gpu@44.718C tj@45.062C soc1@43C VDD_IN 3160mW/3150mW VDD_CPU_GPU_CV 519mW/523mW VDD_SOC 1080mW/1072mW
08-09-2026 20:20:15 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,1%@729,0%@729,2%@729,1%@729] GR3D_FREQ 0% cpu@45.062C soc2@44.562C soc0@42.906C gpu@44.718C tj@45.062C soc1@43C VDD_IN 3160mW/3150mW VDD_CPU_GPU_CV 519mW/523mW VDD_SOC 1080mW/1072mW
08-09-2026 20:20:16 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,1%@729,1%@729,0%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@45.187C soc2@44.531C soc0@42.968C gpu@44.75C tj@45.187C soc1@43.031C VDD_IN 3120mW/3150mW VDD_CPU_GPU_CV 519mW/523mW VDD_SOC 1080mW/1072mW
08-09-2026 20:20:17 RAM 2978/7620MB (lfb 18x4MB) SWAP 2/12002MB (cached 0MB) CPU [1%@729,0%@729,1%@729,0%@729,2%@729,0%@729] GR3D_FREQ 0% cpu@45.437C soc2@44.468C soc0@43.125C gpu@44.812C tj@45.437C soc1@42.937C VDD_IN 3160mW/3150mW VDD_CPU_GPU_CV 519mW/523mW VDD_SOC 1080mW/1072mW
