phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1641772800.0,1787425494.7697623,1,3.6898,0.1169,0.0644,1.224,0.0396,0.327,NOMINAL,NOMINAL,STALE,0,
1641773700.0,1787425494.892627,1,3.3693,0.1183,,1.522,0.095,0.69,NOMINAL,NOMINAL,STALE,0,
1641774600.0,1787425495.0198224,1,4.112,0.1568,,2.017,0.0538,0.452,NOMINAL,NOMINAL,STALE,0,
1641775500.0,1787425495.1459155,1,4.1854,0.1573,,3.129,0.1149,0.953,NOMINAL,NOMINAL,STALE,0,
1641776400.0,1787425495.2666068,1,2.0702,0.1073,,2.237,0.0536,0.75,NOMINAL,NOMINAL,STALE,0,
1641777300.0,1787425495.398299,1,4.6842,0.1833,,3.591,0.1241,1.127,NOMINAL,NOMINAL,STALE,0,
1641778200.0,1787425495.5202303,1,4.2535,0.1693,,2.537,0.1185,0.924,NOMINAL,NOMINAL,STALE,0,
1641779100.0,1787425495.6444693,1,4.1352,0.1595,,2.022,0.1017,0.921,NOMINAL,NOMINAL,STALE,0,
1641780000.0,1787425495.7704334,1,4.2349,0.1605,,2.493,0.1056,0.871,NOMINAL,NOMINAL,STALE,0,
1641780900.0,1787425495.8950784,1,4.4067,0.1769,,2.187,0.1201,0.914,NOMINAL,NOMINAL,STALE,0,
1641781800.0,1787425496.017941,1,3.6197,0.1639,,1.708,0.0854,0.704,NOMINAL,NOMINAL,STALE,0,
1641782700.0,1787425496.142594,1,3.5396,0.15,,1.677,0.091,0.66,NOMINAL,NOMINAL,STALE,0,
1641783600.0,1787425496.2700922,1,4.0312,0.1626,,2.491,0.1125,0.899,NOMINAL,NOMINAL,STALE,0,
1641784500.0,1787425496.39811,1,4.5855,0.1807,,3.506,0.1338,1.138,NOMINAL,NOMINAL,STALE,0,
1641785400.0,1787425496.5191627,1,4.027,0.1645,,2.123,0.1031,0.83,NOMINAL,NOMINAL,STALE,0,
1641786300.0,1787425496.6431227,1,3.6724,0.135,,1.836,0.0978,0.755,NOMINAL,NOMINAL,STALE,0,
1641787200.0,1787425496.7699628,1,3.996,0.1513,,2.426,0.1052,1.053,NOMINAL,NOMINAL,STALE,0,
1641788100.0,1787425496.8933635,1,3.7639,0.1541,,1.693,0.0999,0.852,NOMINAL,NOMINAL,STALE,0,
1641789000.0,1787425497.018062,1,3.6525,0.156,,1.805,0.0926,0.788,NOMINAL,NOMINAL,STALE,0,
1641789900.0,1787425497.1430924,1,3.6945,0.1506,,1.859,0.0937,0.745,NOMINAL,NOMINAL,STALE,0,
1641790800.0,1787425497.27064,1,4.2717,0.1719,,2.684,0.1134,0.86,NOMINAL,NOMINAL,STALE,0,
1641791700.0,1787425497.3933606,1,3.7095,0.1431,,1.993,0.1008,0.773,NOMINAL,NOMINAL,STALE,0,
1641792600.0,1787425497.5174696,1,3.4359,0.143,,1.743,0.0887,0.722,NOMINAL,NOMINAL,STALE,0,
1641793500.0,1787425497.643025,1,3.621,0.1472,,1.859,0.0988,0.774,NOMINAL,NOMINAL,STALE,0,
