fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14437.0,3.0,3.0,18.0,0.8449612844087452,0.8977228493577267,0.9187331939049895,0.9081065117881577,10041.0,0.8038932948810382,0.760919017288444,0.7818160570293327,4396.0
1,16132.0,4.0,12.0,27.0,0.9014675389867111,0.955959173832677,0.9541954115193326,0.9550764783813079,12466.0,0.8452155055570615,0.8505182760501909,0.8478585995921142,3666.0
2,15900.0,5.0,18.0,33.0,0.881207177670641,0.9335553997194951,0.932411136403432,0.9329829172141918,11422.0,0.8281389136242209,0.8307280035730237,0.8294314381270903,4478.0
3,16168.0,5.0,7.0,22.0,0.8532160475734214,0.9354756439683755,0.9107009848547546,0.9229220833682797,12083.0,0.7550510783200908,0.8141982864137087,0.783510011778563,4085.0
4,16013.0,5.0,51.0,66.0,0.8599944295619004,0.9190551181102362,0.9570350934732699,0.9376606683804627,12196.0,0.8418351946875944,0.7306785433586587,0.782328190743338,3817.0
mean,15730.0,4.4,18.2,33.2,0.8681692956402838,0.9283536369977021,0.9346151640311557,0.93134973182648,11641.6,0.8148267974140012,0.7974084253368051,0.8049888594540876,4088.4
std,730.4597867097134,0.8944271909999159,19.175505208468433,19.175505208468433,0.02295538731032026,0.021590244252886193,0.020706412089259073,0.017440801680692185,973.6494749138418,0.03715783098728693,0.04999275952614662,0.031412894835526194,353.0216707229175
