phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1647561600.0,1786285007.6667235,1,1.2299,0.0535,0.0315,0.777,0.0317,0.263,NOMINAL,NOMINAL,STALE,0,
1647562500.0,1786285007.7905123,1,0.9867,0.0523,,0.517,0.0256,0.213,NOMINAL,NOMINAL,STALE,0,
1647563400.0,1786285007.915523,1,1.0342,0.0521,,0.518,0.0236,0.176,NOMINAL,NOMINAL,STALE,0,
1647564300.0,1786285008.040394,1,0.9478,0.0507,,0.51,0.0228,0.17,NOMINAL,NOMINAL,STALE,0,
1647565200.0,1786285008.1657043,1,1.0782,0.0554,,0.539,0.0256,0.206,NOMINAL,NOMINAL,STALE,0,
1647566100.0,1786285008.2906818,1,1.0431,0.0547,,0.566,0.0252,0.184,NOMINAL,NOMINAL,STALE,0,
1647567000.0,1786285008.415367,1,0.9335,0.0512,,0.479,0.0226,0.193,NOMINAL,NOMINAL,STALE,0,
1647567900.0,1786285008.540396,1,0.9409,0.0508,,0.506,0.0234,0.163,NOMINAL,NOMINAL,STALE,0,
1647568800.0,1786285008.6655073,1,0.9973,0.0504,,0.528,0.0213,0.167,NOMINAL,NOMINAL,STALE,0,
1647569700.0,1786285008.7902107,1,0.8636,0.049,,0.464,0.0208,0.155,NOMINAL,NOMINAL,STALE,0,
1647570600.0,1786285008.9153075,1,0.9048,0.0498,,0.473,0.0206,0.157,NOMINAL,NOMINAL,STALE,0,
1647571500.0,1786285009.040228,1,0.8586,0.0514,,0.457,0.0408,0.176,NOMINAL,NOMINAL,STALE,0,
1647572400.0,1786285009.1652517,1,0.8732,0.0506,,0.462,0.0198,0.179,NOMINAL,NOMINAL,STALE,0,
1647573300.0,1786285009.2907128,1,1.0317,0.0533,,0.601,0.0234,0.189,NOMINAL,NOMINAL,STALE,0,
1647574200.0,1786285009.415475,1,0.9554,0.052,,0.529,0.0232,0.18,NOMINAL,NOMINAL,STALE,0,
1647575100.0,1786285009.5404365,1,0.9365,0.0499,,0.531,0.0224,0.17,NOMINAL,NOMINAL,STALE,0,
1647576000.0,1786285009.6655743,1,1.031,0.0523,,0.516,0.0234,0.179,NOMINAL,NOMINAL,STALE,0,
1647576900.0,1786285009.790443,1,0.9383,0.0513,,0.518,0.023,0.172,NOMINAL,NOMINAL,STALE,0,
1647577800.0,1786285009.915618,1,1.0408,0.0521,,0.542,0.0229,0.176,NOMINAL,NOMINAL,STALE,0,
1647578700.0,1786285010.0404158,1,0.9144,0.0507,,0.556,0.0228,0.168,NOMINAL,NOMINAL,STALE,0,
1647579600.0,1786285010.1654372,1,0.968,0.0524,,0.488,0.0207,0.162,NOMINAL,NOMINAL,STALE,0,
1647580500.0,1786285010.291756,1,1.2892,0.0612,,0.924,0.0316,0.236,NOMINAL,NOMINAL,STALE,0,
1647581400.0,1786285010.4158442,1,1.1089,0.055,,0.618,0.0264,0.224,NOMINAL,NOMINAL,STALE,0,
1647582300.0,1786285010.540632,1,1.0121,0.0548,,0.582,0.0267,0.182,NOMINAL,NOMINAL,STALE,0,
1647583200.0,1786285010.665829,1,1.1453,0.0556,,0.565,0.0254,0.193,NOMINAL,NOMINAL,STALE,0,
1647584100.0,1786285010.79052,1,0.999,0.0556,,0.507,0.0231,0.177,NOMINAL,NOMINAL,STALE,0,
1647585000.0,1786285010.9155598,1,0.9876,0.0528,,0.541,0.0248,0.181,NOMINAL,NOMINAL,STALE,0,
1647585900.0,1786285011.0405452,1,0.9842,0.0528,,0.548,0.0245,0.182,NOMINAL,NOMINAL,STALE,0,
1647586800.0,1786285011.1654842,1,0.9706,0.0531,,0.521,0.024,0.173,NOMINAL,NOMINAL,STALE,0,
1647587700.0,1786285011.2917383,1,1.2861,0.061,,0.949,0.032,0.248,NOMINAL,NOMINAL,STALE,0,
1647588600.0,1786285011.415803,1,1.1001,0.0554,,0.61,0.0271,0.192,NOMINAL,NOMINAL,STALE,0,
1647589500.0,1786285011.540573,1,1.0049,0.0531,,0.553,0.0232,0.175,NOMINAL,NOMINAL,STALE,0,
1647590400.0,1786285011.665637,1,1.0342,0.0527,,0.541,0.0229,0.208,NOMINAL,NOMINAL,STALE,0,
1647591300.0,1786285011.790399,1,0.9506,0.0523,,0.482,0.023,0.156,NOMINAL,NOMINAL,STALE,0,
1647592200.0,1786285011.9156487,1,1.0117,0.0524,,0.564,0.0241,0.182,NOMINAL,NOMINAL,STALE,0,
1647593100.0,1786285012.0404584,1,0.9473,0.0525,,0.534,0.0227,0.17,NOMINAL,NOMINAL,STALE,0,
1647594000.0,1786285012.16558,1,1.0042,0.0519,,0.542,0.023,0.175,NOMINAL,NOMINAL,STALE,0,
1647594900.0,1786285012.2907422,1,1.0275,0.0566,,0.621,0.0253,0.19,NOMINAL,NOMINAL,STALE,0,
1647595800.0,1786285012.4156344,1,1.0159,0.0527,,0.574,0.0231,0.185,NOMINAL,NOMINAL,STALE,0,
1647596700.0,1786285012.540506,1,0.9498,0.052,,0.553,0.0228,0.178,NOMINAL,NOMINAL,STALE,0,
1647597600.0,1786285012.6656218,1,1.037,0.0548,,0.524,0.0239,0.181,NOMINAL,NOMINAL,STALE,0,
1647598500.0,1786285012.790452,1,0.9495,0.0521,,0.514,0.0232,0.171,NOMINAL,NOMINAL,STALE,0,
1647599400.0,1786285012.9154217,1,0.9619,0.052,,0.475,0.0192,0.151,NOMINAL,NOMINAL,STALE,0,
1647600300.0,1786285013.0404403,1,0.92,0.0512,,0.511,0.0224,0.197,NOMINAL,NOMINAL,STALE,0,
1647601200.0,1786285013.1656857,1,1.1223,0.0529,,0.551,0.0221,0.172,NOMINAL,NOMINAL,STALE,0,
1647602100.0,1786285013.2903757,1,0.9317,0.0508,,0.48,0.0219,0.17,NOMINAL,NOMINAL,STALE,0,
1647603000.0,1786285013.415905,1,1.0783,0.054,,0.681,0.0253,0.204,NOMINAL,NOMINAL,STALE,0,
1647603900.0,1786285013.5404372,1,0.9041,0.0504,,0.576,0.0245,0.186,NOMINAL,NOMINAL,STALE,0,
1647604800.0,1786285013.6656551,1,1.0508,0.0558,,0.545,0.0255,0.193,NOMINAL,NOMINAL,STALE,0,
1647605700.0,1786285013.790645,1,1.0204,0.0536,,0.544,0.0261,0.214,NOMINAL,NOMINAL,STALE,0,
1647606600.0,1786285013.915671,1,1.0264,0.054,,0.58,0.0246,0.194,NOMINAL,NOMINAL,STALE,0,
1647607500.0,1786285014.0405917,1,1.0142,0.0524,,0.554,0.0251,0.185,NOMINAL,NOMINAL,STALE,0,
1647608400.0,1786285014.165651,1,1.0617,0.0528,,0.56,0.0242,0.183,NOMINAL,NOMINAL,STALE,0,
1647609300.0,1786285014.2907348,1,1.0461,0.0541,,0.604,0.0256,0.19,NOMINAL,NOMINAL,STALE,0,
1647610200.0,1786285014.4159722,1,1.1197,0.0558,,0.691,0.0279,0.208,NOMINAL,NOMINAL,STALE,0,
1647611100.0,1786285014.5407817,1,1.0548,0.0528,,0.628,0.027,0.222,NOMINAL,NOMINAL,STALE,0,
1647612000.0,1786285014.665597,1,1.0244,0.0538,,0.552,0.0252,0.19,NOMINAL,NOMINAL,STALE,0,
1647612900.0,1786285014.7906432,1,1.0091,0.0549,,0.574,0.0234,0.181,NOMINAL,NOMINAL,STALE,0,
1647613800.0,1786285014.91568,1,1.0233,0.0534,,0.599,0.025,0.186,NOMINAL,NOMINAL,STALE,0,
1647614700.0,1786285015.0405495,1,0.9741,0.0535,,0.571,0.0228,0.178,NOMINAL,NOMINAL,STALE,0,
1647615600.0,1786285015.1656191,1,1.0168,0.0528,,0.564,0.023,0.185,NOMINAL,NOMINAL,STALE,0,
1647616500.0,1786285015.291698,1,1.2729,0.062,,0.908,0.0319,0.233,NOMINAL,NOMINAL,STALE,0,
1647617400.0,1786285015.416193,1,1.176,0.055,,0.751,0.0286,0.244,NOMINAL,NOMINAL,STALE,0,
1647618300.0,1786285015.5408325,1,1.0645,0.0564,,0.675,0.0284,0.201,NOMINAL,NOMINAL,STALE,0,
1647619200.0,1786285015.665657,1,1.0594,0.0568,,0.55,0.0268,0.192,NOMINAL,NOMINAL,STALE,0,
1647620100.0,1786285015.790788,1,1.0563,0.0547,,0.599,0.0268,0.221,NOMINAL,NOMINAL,STALE,0,
1647621000.0,1786285015.9157028,1,1.0388,0.0554,,0.6,0.0266,0.187,NOMINAL,NOMINAL,STALE,0,
1647621900.0,1786285016.040609,1,0.989,0.0523,,0.592,0.0238,0.18,NOMINAL,NOMINAL,STALE,0,
1647622800.0,1786285016.165612,1,1.0227,0.0542,,0.566,0.0243,0.179,NOMINAL,NOMINAL,STALE,0,
1647623700.0,1786285016.2916412,1,1.2531,0.0604,,0.896,0.0319,0.241,NOMINAL,NOMINAL,STALE,0,
1647624600.0,1786285016.4161537,1,1.1698,0.0564,,0.733,0.0295,0.239,NOMINAL,NOMINAL,STALE,0,
1647625500.0,1786285016.540796,1,1.0852,0.0539,,0.625,0.0265,0.192,NOMINAL,NOMINAL,STALE,0,
1647626400.0,1786285016.6656232,1,1.0698,0.0535,,0.52,0.0258,0.187,NOMINAL,NOMINAL,STALE,0,
1647627300.0,1786285016.7906826,1,1.0434,0.0547,,0.556,0.0248,0.181,NOMINAL,NOMINAL,STALE,0,
1647628200.0,1786285016.9157205,1,1.0373,0.054,,0.591,0.0253,0.189,NOMINAL,NOMINAL,STALE,0,
1647629100.0,1786285017.0405731,1,0.991,0.054,,0.559,0.0252,0.18,NOMINAL,NOMINAL,STALE,0,
1647630000.0,1786285017.1656241,1,1.0141,0.054,,0.553,0.0241,0.203,NOMINAL,NOMINAL,STALE,0,
1647630900.0,1786285017.2904782,1,0.9573,0.0519,,0.524,0.0226,0.168,NOMINAL,NOMINAL,STALE,0,
1647631800.0,1786285017.4158516,1,1.0539,0.0561,,0.662,0.0274,0.195,NOMINAL,NOMINAL,STALE,0,
1647632700.0,1786285017.5407085,1,1.0336,0.055,,0.605,0.0262,0.192,NOMINAL,NOMINAL,STALE,0,
1647633600.0,1786285017.6655788,1,1.0045,0.0527,,0.546,0.026,0.189,NOMINAL,NOMINAL,STALE,0,
1647634500.0,1786285017.790742,1,1.037,0.0548,,0.589,0.0254,0.189,NOMINAL,NOMINAL,STALE,0,
1647635400.0,1786285017.9157777,1,1.0407,0.054,,0.64,0.0258,0.197,NOMINAL,NOMINAL,STALE,0,
1647636300.0,1786285018.0406177,1,1.0062,0.0521,,0.582,0.0242,0.181,NOMINAL,NOMINAL,STALE,0,
1647637200.0,1786285018.165589,1,1.0013,0.0534,,0.554,0.025,0.18,NOMINAL,NOMINAL,STALE,0,
1647638100.0,1786285018.2905378,1,0.9604,0.0522,,0.555,0.0236,0.177,NOMINAL,NOMINAL,STALE,0,
1647639000.0,1786285018.4158328,1,1.0307,0.0546,,0.726,0.0273,0.2,NOMINAL,NOMINAL,STALE,0,
1647639900.0,1786285018.5407326,1,1.0495,0.054,,0.607,0.0248,0.185,NOMINAL,NOMINAL,STALE,0,
1647640800.0,1786285018.6656036,1,1.0607,0.0536,,0.527,0.0242,0.18,NOMINAL,NOMINAL,STALE,0,
1647641700.0,1786285018.790656,1,1.0064,0.0523,,0.578,0.0238,0.184,NOMINAL,NOMINAL,STALE,0,
1647642600.0,1786285018.9156542,1,1.0008,0.0538,,0.594,0.0249,0.186,NOMINAL,NOMINAL,STALE,0,
1647643500.0,1786285019.0405848,1,0.9907,0.0525,,0.57,0.0235,0.181,NOMINAL,NOMINAL,STALE,0,
1647644400.0,1786285019.1655984,1,1.0128,0.0534,,0.561,0.0214,0.178,NOMINAL,NOMINAL,STALE,0,
1647645300.0,1786285019.2905033,1,0.9492,0.0522,,0.543,0.0227,0.176,NOMINAL,NOMINAL,STALE,0,
1647646200.0,1786285019.4155047,1,0.956,0.0507,,0.551,0.0225,0.172,NOMINAL,NOMINAL,STALE,0,
1647647100.0,1786285019.5409997,1,1.1185,0.0569,,0.715,0.0279,0.199,NOMINAL,NOMINAL,STALE,0,
1647648000.0,1786285019.667351,1,1.0695,0.1816,0.5577,0.542,0.031,0.219,NOMINAL,NOMINAL,NORMAL,0,
1647648900.0,1786285019.7909682,1,1.1407,0.1411,,0.612,0.0304,0.203,NOMINAL,NOMINAL,NORMAL,0,
1647649800.0,1786285019.915871,1,1.0724,0.1443,,0.621,0.0301,0.204,NOMINAL,NOMINAL,NORMAL,0,
1647650700.0,1786285020.0413826,1,1.217,0.1471,,0.758,0.0326,0.22,NOMINAL,NOMINAL,NORMAL,0,
1647651600.0,1786285020.166,1,1.1262,0.1404,,0.668,0.0307,0.208,NOMINAL,NOMINAL,NORMAL,0,
1647652500.0,1786285020.2918034,1,1.2852,0.1589,,0.91,0.0327,0.237,NOMINAL,NOMINAL,TRIGGERED,1,omni_p6
1647653400.0,1786285020.4172423,1,1.1781,0.1447,,0.75,0.0472,1.2,NOMINAL,PRE_ALERT,TRIGGERED,2,omni_p6
1647654300.0,1786285020.542465,1,1.1845,0.147,,0.731,0.046,1.424,PRE_ALERT,NOMINAL,NORMAL,0,
1647655200.0,1786285020.6659195,1,1.1286,0.1387,,0.582,0.0309,0.226,NOMINAL,NOMINAL,NORMAL,0,
1647656100.0,1786285020.7908406,1,1.0821,0.138,,0.594,0.0274,0.192,NOMINAL,NOMINAL,NORMAL,0,
1647657000.0,1786285020.9158442,1,1.0643,0.1385,,0.618,0.0297,0.193,NOMINAL,NOMINAL,NORMAL,0,
1647657900.0,1786285021.040708,1,1.0223,0.1364,,0.59,0.0262,0.186,NOMINAL,NOMINAL,TRIGGERED,1,omni_p6
1647658800.0,1786285021.1665585,1,1.0003,0.1371,,0.551,0.0395,1.09,NOMINAL,PRE_ALERT,TRIGGERED,2,omni_p6
1647659700.0,1786285021.2925472,1,1.2395,0.1496,,0.848,0.052,1.188,PRE_ALERT,NOMINAL,NORMAL,0,
1647660600.0,1786285021.4165578,1,1.2416,0.147,,0.864,0.0358,0.23,NOMINAL,NOMINAL,NORMAL,0,
1647661500.0,1786285021.541208,1,1.1868,0.1754,,0.716,0.03,0.219,NOMINAL,NOMINAL,NORMAL,0,
1647662400.0,1786285021.6656923,1,1.0692,0.1369,,0.533,0.0279,0.192,NOMINAL,NOMINAL,NORMAL,0,
1647663300.0,1786285021.7907882,1,1.0595,0.1382,,0.577,0.0282,0.2,NOMINAL,NOMINAL,NORMAL,0,
1647664200.0,1786285021.9155421,1,0.9531,0.13,,0.543,0.0252,0.178,NOMINAL,NOMINAL,NORMAL,0,
1647665100.0,1786285022.0406625,1,0.9966,0.133,,0.58,0.0264,0.179,NOMINAL,NOMINAL,NORMAL,0,
1647666000.0,1786285022.1655385,1,0.9818,0.1314,,0.532,0.0262,0.175,NOMINAL,NOMINAL,NORMAL,0,
1647666900.0,1786285022.2904847,1,0.9326,0.129,,0.506,0.024,0.171,NOMINAL,NOMINAL,NORMAL,0,
1647667800.0,1786285022.4154608,1,0.9211,0.1305,,0.517,0.0237,0.164,NOMINAL,NOMINAL,NORMAL,0,
1647668700.0,1786285022.540866,1,1.0294,0.1326,,0.672,0.0259,0.19,NOMINAL,NOMINAL,NORMAL,0,
1647669600.0,1786285022.6656592,1,1.0363,0.1333,,0.52,0.0254,0.185,NOMINAL,NOMINAL,NORMAL,0,
1647670500.0,1786285022.7906656,1,1.0165,0.1378,,0.529,0.0251,0.185,NOMINAL,NOMINAL,NORMAL,0,
1647671400.0,1786285022.9155335,1,0.9609,0.132,,0.527,0.0245,0.174,NOMINAL,NOMINAL,NORMAL,0,
1647672300.0,1786285023.0406055,1,0.9779,0.133,,0.549,0.0268,0.184,NOMINAL,NOMINAL,NORMAL,0,
1647673200.0,1786285023.1655169,1,0.9803,0.1302,,0.503,0.0245,0.174,NOMINAL,NOMINAL,NORMAL,0,
1647674100.0,1786285023.2904894,1,0.9543,0.1251,,0.495,0.0233,0.191,NOMINAL,NOMINAL,NORMAL,0,
1647675000.0,1786285023.4156497,1,0.9778,0.1339,,0.566,0.024,0.178,NOMINAL,NOMINAL,TRIGGERED,1,omni_p6
1647675900.0,1786285023.540796,1,1.0083,0.1315,,0.625,0.029,0.19,NOMINAL,NOMINAL,NORMAL,0,
1647676800.0,1786285023.665601,1,0.9979,0.1312,,0.532,0.0244,0.179,NOMINAL,NOMINAL,NORMAL,0,
1647677700.0,1786285023.790635,1,0.9757,0.1287,,0.556,0.0257,0.18,NOMINAL,NOMINAL,NORMAL,0,
1647678600.0,1786285023.9154928,1,0.9245,0.1255,,0.536,0.0247,0.171,NOMINAL,NOMINAL,NORMAL,0,
1647679500.0,1786285024.0403097,1,0.7529,0.0387,,0.566,0.0203,0.203,NOMINAL,NOMINAL,STALE,0,
1647680400.0,1786285024.1652513,1,0.7549,0.0402,,0.536,0.0196,0.164,NOMINAL,NOMINAL,STALE,0,
1647681300.0,1786285024.290189,1,0.7321,0.0397,,0.519,0.0197,0.163,NOMINAL,NOMINAL,STALE,0,
1647682200.0,1786285024.4151459,1,0.7,0.038,,0.514,0.0182,0.16,NOMINAL,NOMINAL,STALE,0,
1647683100.0,1786285024.540198,1,0.7016,0.0384,,0.515,0.0179,0.196,NOMINAL,NOMINAL,STALE,0,
1647684000.0,1786285024.6656466,1,0.895,0.0409,,0.611,0.024,0.191,NOMINAL,NOMINAL,STALE,0,
1647684900.0,1786285024.7902732,1,0.7249,0.0386,,0.557,0.0207,0.175,NOMINAL,NOMINAL,STALE,0,
1647685800.0,1786285024.9152489,1,0.7123,0.0388,,0.557,0.0224,0.176,NOMINAL,NOMINAL,STALE,0,
1647686700.0,1786285025.040459,1,0.7848,0.0412,,0.625,0.0236,0.188,NOMINAL,NOMINAL,STALE,0,
1647687600.0,1786285025.1655116,1,0.8157,0.0412,,0.647,0.0249,0.192,NOMINAL,NOMINAL,STALE,0,
1647688500.0,1786285025.2914047,1,0.987,0.0456,,0.907,0.0313,0.234,NOMINAL,NOMINAL,STALE,0,
1647689400.0,1786285025.4157372,1,0.8834,0.043,,0.692,0.0249,0.203,NOMINAL,NOMINAL,STALE,0,
1647690300.0,1786285025.5405562,1,0.8431,0.0425,,0.623,0.0232,0.19,NOMINAL,NOMINAL,STALE,0,
1647691200.0,1786285025.6657228,1,0.915,0.0437,,0.629,0.0273,0.207,NOMINAL,NOMINAL,STALE,0,
1647692100.0,1786285025.7905777,1,0.8555,0.0419,,0.596,0.0254,0.199,NOMINAL,NOMINAL,STALE,0,
1647693000.0,1786285025.915423,1,0.8113,0.0389,,0.569,0.0224,0.18,NOMINAL,NOMINAL,STALE,0,
1647693900.0,1786285026.0405095,1,0.8355,0.0416,,0.601,0.0245,0.189,NOMINAL,NOMINAL,STALE,0,
1647694800.0,1786285026.1654804,1,0.8457,0.0424,,0.585,0.0221,0.187,NOMINAL,NOMINAL,STALE,0,
1647695700.0,1786285026.2912858,1,0.944,0.0448,,0.895,0.0319,0.234,NOMINAL,NOMINAL,STALE,0,
1647696600.0,1786285026.4156709,1,0.8785,0.0428,,0.653,0.0246,0.191,NOMINAL,NOMINAL,STALE,0,
1647697500.0,1786285026.5407012,1,0.887,0.0422,,0.676,0.0253,0.198,NOMINAL,NOMINAL,STALE,0,
1647698400.0,1786285026.6657019,1,0.9312,0.0404,,0.633,0.0254,0.2,NOMINAL,NOMINAL,STALE,0,
1647699300.0,1786285026.7905395,1,0.8417,0.0393,,0.592,0.0241,0.215,NOMINAL,NOMINAL,STALE,0,
1647700200.0,1786285026.9154186,1,0.8114,0.0389,,0.579,0.0215,0.181,NOMINAL,NOMINAL,STALE,0,
1647701100.0,1786285027.0404701,1,0.801,0.0386,,0.614,0.0244,0.184,NOMINAL,NOMINAL,STALE,0,
1647702000.0,1786285027.1654165,1,0.8228,0.0387,,0.566,0.0221,0.182,NOMINAL,NOMINAL,STALE,0,
1647702900.0,1786285027.2903411,1,0.7669,0.0392,,0.563,0.0215,0.178,NOMINAL,NOMINAL,STALE,0,
1647703800.0,1786285027.4153078,1,0.7684,0.038,,0.556,0.0216,0.174,NOMINAL,NOMINAL,STALE,0,
1647704700.0,1786285027.5402918,1,0.7383,0.0387,,0.55,0.0201,0.197,NOMINAL,NOMINAL,STALE,0,
1647705600.0,1786285027.6656497,1,0.888,0.0399,,0.631,0.0234,0.192,NOMINAL,NOMINAL,STALE,0,
1647706500.0,1786285027.790531,1,0.8273,0.0403,,0.609,0.022,0.185,NOMINAL,NOMINAL,STALE,0,
1647707400.0,1786285027.9154038,1,0.8009,0.0409,,0.573,0.0217,0.176,NOMINAL,NOMINAL,STALE,0,
1647708300.0,1786285028.0406115,1,0.8266,0.0414,,0.672,0.0246,0.194,NOMINAL,NOMINAL,STALE,0,
1647709200.0,1786285028.1654794,1,0.8196,0.0387,,0.608,0.024,0.183,NOMINAL,NOMINAL,STALE,0,
1647710100.0,1786285028.2903612,1,0.786,0.0383,,0.567,0.0225,0.176,NOMINAL,NOMINAL,STALE,0,
1647711000.0,1786285028.415313,1,0.7688,0.04,,0.555,0.0207,0.171,NOMINAL,NOMINAL,STALE,0,
1647711900.0,1786285028.5403876,1,0.7879,0.0408,,0.59,0.0219,0.176,NOMINAL,NOMINAL,STALE,0,
1647712800.0,1786285028.6656692,1,0.9014,0.0428,,0.611,0.0268,0.202,NOMINAL,NOMINAL,STALE,0,
1647713700.0,1786285028.7905006,1,0.8298,0.0403,,0.57,0.0228,0.19,NOMINAL,NOMINAL,STALE,0,
1647714600.0,1786285028.915394,1,0.7975,0.04,,0.564,0.0237,0.181,NOMINAL,NOMINAL,STALE,0,
