phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1647561600.0,1786285259.9944122,1,1.2286,0.0551,0.0307,0.817,0.0317,0.265,NOMINAL,NOMINAL,STALE,0,
1647562500.0,1786285260.1192937,1,1.2613,0.0597,,0.889,0.0315,0.267,NOMINAL,NOMINAL,STALE,0,
1647563400.0,1786285260.2436862,1,1.1615,0.0568,,0.71,0.0294,0.212,NOMINAL,NOMINAL,STALE,0,
1647564300.0,1786285260.3683167,1,1.0235,0.053,,0.58,0.0272,0.228,NOMINAL,NOMINAL,STALE,0,
1647565200.0,1786285260.4933443,1,1.0531,0.055,,0.573,0.0263,0.222,NOMINAL,NOMINAL,STALE,0,
1647566100.0,1786285260.6181479,1,0.9529,0.051,,0.557,0.0238,0.184,NOMINAL,NOMINAL,STALE,0,
1647567000.0,1786285260.7430518,1,0.8887,0.0493,,0.561,0.0233,0.207,NOMINAL,NOMINAL,STALE,0,
1647567900.0,1786285260.8682911,1,0.9873,0.0532,,0.581,0.0249,0.221,NOMINAL,NOMINAL,STALE,0,
1647568800.0,1786285260.9932146,1,1.0085,0.0537,,0.566,0.0232,0.184,NOMINAL,NOMINAL,STALE,0,
1647569700.0,1786285261.1187596,1,1.1207,0.0582,,0.733,0.0282,0.222,NOMINAL,NOMINAL,STALE,0,
1647570600.0,1786285261.2431312,1,0.9315,0.0517,,0.563,0.0262,0.19,NOMINAL,NOMINAL,STALE,0,
1647571500.0,1786285261.3682897,1,0.9688,0.0529,,0.596,0.027,0.229,NOMINAL,NOMINAL,STALE,0,
1647572400.0,1786285261.493131,1,0.9498,0.0504,,0.531,0.0235,0.209,NOMINAL,NOMINAL,STALE,0,
1647573300.0,1786285261.6180408,1,0.8989,0.0497,,0.528,0.0233,0.172,NOMINAL,NOMINAL,STALE,0,
1647574200.0,1786285261.7431865,1,0.9408,0.0512,,0.577,0.0242,0.177,NOMINAL,NOMINAL,STALE,0,
1647575100.0,1786285261.8680673,1,0.9001,0.0498,,0.55,0.0243,0.171,NOMINAL,NOMINAL,STALE,0,
1647576000.0,1786285261.9931526,1,0.9631,0.0498,,0.541,0.0227,0.178,NOMINAL,NOMINAL,STALE,0,
1647576900.0,1786285262.1182752,1,0.9613,0.0526,,0.591,0.0238,0.181,NOMINAL,NOMINAL,STALE,0,
1647577800.0,1786285262.2434175,1,1.021,0.0541,,0.637,0.0273,0.194,NOMINAL,NOMINAL,STALE,0,
1647578700.0,1786285262.368357,1,1.0228,0.0524,,0.633,0.0244,0.194,NOMINAL,NOMINAL,STALE,0,
1647579600.0,1786285262.4938068,1,1.1528,0.0588,,0.787,0.0322,0.233,NOMINAL,NOMINAL,STALE,0,
1647580500.0,1786285262.6191573,1,1.2129,0.0595,,0.838,0.0317,0.229,NOMINAL,NOMINAL,STALE,0,
1647581400.0,1786285262.743688,1,1.1333,0.0551,,0.688,0.0284,0.235,NOMINAL,NOMINAL,STALE,0,
1647582300.0,1786285262.8683567,1,1.0217,0.0525,,0.619,0.0271,0.195,NOMINAL,NOMINAL,STALE,0,
1647583200.0,1786285262.9934044,1,1.094,0.053,,0.563,0.0253,0.192,NOMINAL,NOMINAL,STALE,0,
1647584100.0,1786285263.1183994,1,1.029,0.0531,,0.594,0.0285,0.197,NOMINAL,NOMINAL,STALE,0,
1647585000.0,1786285263.2434678,1,1.0592,0.0536,,0.627,0.0269,0.203,NOMINAL,NOMINAL,STALE,0,
1647585900.0,1786285263.3683994,1,1.0446,0.0552,,0.626,0.0264,0.201,NOMINAL,NOMINAL,STALE,0,
1647586800.0,1786285263.4933755,1,1.0502,0.0538,,0.618,0.0272,0.207,NOMINAL,NOMINAL,STALE,0,
1647587700.0,1786285263.6191661,1,1.1965,0.0586,,0.896,0.0319,0.236,NOMINAL,NOMINAL,STALE,0,
1647588600.0,1786285263.743574,1,1.1044,0.0546,,0.657,0.028,0.208,NOMINAL,NOMINAL,STALE,0,
1647589500.0,1786285263.8683693,1,1.0173,0.0516,,0.622,0.0263,0.195,NOMINAL,NOMINAL,STALE,0,
1647590400.0,1786285263.9933472,1,1.0485,0.0535,,0.553,0.0244,0.216,NOMINAL,NOMINAL,STALE,0,
1647591300.0,1786285264.1183445,1,1.0196,0.0519,,0.584,0.0259,0.193,NOMINAL,NOMINAL,STALE,0,
1647592200.0,1786285264.243475,1,1.0623,0.0528,,0.642,0.0256,0.194,NOMINAL,NOMINAL,STALE,0,
1647593100.0,1786285264.3683822,1,1.0226,0.0533,,0.629,0.0264,0.198,NOMINAL,NOMINAL,STALE,0,
1647594000.0,1786285264.4931633,1,0.9795,0.0523,,0.546,0.0224,0.176,NOMINAL,NOMINAL,STALE,0,
1647594900.0,1786285264.6180978,1,0.9155,0.0503,,0.542,0.0218,0.172,NOMINAL,NOMINAL,STALE,0,
1647595800.0,1786285264.743041,1,0.9116,0.0496,,0.531,0.0225,0.17,NOMINAL,NOMINAL,STALE,0,
1647596700.0,1786285264.868139,1,0.9259,0.0493,,0.547,0.0236,0.204,NOMINAL,NOMINAL,STALE,0,
1647597600.0,1786285264.9931831,1,0.9791,0.0504,,0.535,0.024,0.179,NOMINAL,NOMINAL,STALE,0,
1647598500.0,1786285265.1182067,1,0.9536,0.0492,,0.554,0.0244,0.183,NOMINAL,NOMINAL,STALE,0,
1647599400.0,1786285265.2434123,1,1.0275,0.0526,,0.634,0.0274,0.195,NOMINAL,NOMINAL,STALE,0,
1647600300.0,1786285265.3683352,1,0.9883,0.0521,,0.587,0.0273,0.259,NOMINAL,NOMINAL,STALE,0,
1647601200.0,1786285265.493131,1,0.9602,0.0507,,0.543,0.025,0.178,NOMINAL,NOMINAL,STALE,0,
1647602100.0,1786285265.6180716,1,0.9083,0.0494,,0.53,0.0251,0.175,NOMINAL,NOMINAL,STALE,0,
1647603000.0,1786285265.743114,1,0.9141,0.0494,,0.571,0.0235,0.178,NOMINAL,NOMINAL,STALE,0,
1647603900.0,1786285265.8680356,1,0.9077,0.0477,,0.521,0.0228,0.17,NOMINAL,NOMINAL,STALE,0,
1647604800.0,1786285265.99321,1,0.9725,0.0514,,0.543,0.0245,0.184,NOMINAL,NOMINAL,STALE,0,
1647605700.0,1786285266.1182437,1,0.959,0.0512,,0.556,0.025,0.211,NOMINAL,NOMINAL,STALE,0,
1647606600.0,1786285266.2434368,1,1.0291,0.0529,,0.643,0.0254,0.199,NOMINAL,NOMINAL,STALE,0,
1647607500.0,1786285266.3682666,1,0.987,0.0521,,0.574,0.051,0.218,NOMINAL,NOMINAL,STALE,0,
1647608400.0,1786285266.4932678,1,1.0078,0.0503,,0.578,0.0256,0.183,NOMINAL,NOMINAL,STALE,0,
1647609300.0,1786285266.6181092,1,0.9466,0.05,,0.543,0.023,0.172,NOMINAL,NOMINAL,STALE,0,
1647610200.0,1786285266.7430665,1,0.9154,0.0516,,0.53,0.0233,0.173,NOMINAL,NOMINAL,STALE,0,
1647611100.0,1786285266.8680289,1,0.894,0.0508,,0.513,0.0256,0.194,NOMINAL,NOMINAL,STALE,0,
1647612000.0,1786285266.993067,1,0.937,0.0495,,0.505,0.0248,0.174,NOMINAL,NOMINAL,STALE,0,
1647612900.0,1786285267.1181543,1,0.9431,0.0496,,0.538,0.0227,0.176,NOMINAL,NOMINAL,STALE,0,
1647613800.0,1786285267.2431135,1,0.9285,0.0503,,0.54,0.0244,0.178,NOMINAL,NOMINAL,STALE,0,
1647614700.0,1786285267.3684895,1,1.0459,0.0521,,0.682,0.0273,0.202,NOMINAL,NOMINAL,STALE,0,
