timestamp,event,state,ap_state,nav_state,action_ms,e2e_ms,passive,ai_gate_mode
1786277110.6641493,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,1.681,,1,shadow
1786277111.2911077,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,1.567,,1,shadow
1786277111.5421095,ALERT_TRIGGER,TRACKING,ALERT,0,1.474,,1,shadow
1786277111.667351,ALERT_CLEARED,HOLD,NOMINAL,0,1.654,,1,shadow
1786277112.1661363,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,2.173,,1,shadow
1786277117.6659434,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.981,,1,shadow
1786277118.5407088,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.64,,1,shadow
1786277122.4158218,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.72,,1,shadow
1786277123.289433,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.606,,1,shadow
1786277124.164642,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.627,,1,shadow
1786277128.6611836,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.545,,1,shadow
1786277129.541087,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.611,,1,shadow
1786277133.414064,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.656,,1,shadow
1786277135.9156926,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.207,,1,shadow
1786277136.7937233,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,2.005,,1,shadow
1786277142.1648173,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.827,,1,shadow
1786277143.0408168,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.436,,1,shadow
1786277146.9165633,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,2.3,,1,shadow
1786277147.7886631,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.781,,1,shadow
1786277153.1692421,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.714,,1,shadow
1786277154.0410807,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.831,,1,shadow
1786277157.9129589,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.162,,1,shadow
1786277158.7965488,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,3.157,,1,shadow
1786277159.540007,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.829,,1,shadow
1786277160.415154,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.897,,1,shadow
1786277165.0406618,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,2.294,,1,shadow
1786277165.7895539,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.95,,1,shadow
1786277166.664417,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.604,,1,shadow
1786277170.540047,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.728,,1,shadow
1786277171.4145887,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.898,,1,shadow
1786277172.288334,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.497,,1,shadow
1786277176.7892435,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.645,,1,shadow
1786277177.6666434,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.985,,1,shadow
1786277178.5384712,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.264,,1,shadow
1786277182.4150324,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.471,,1,shadow
1786277183.2928922,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,2.792,,1,shadow
1786277184.0408373,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.627,,1,shadow
1786277184.9174974,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.644,,1,shadow
1786277187.7890468,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.542,,1,shadow
1786277188.6621528,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,1.588,,1,shadow
1786277194.7006714,HOLD_TIMEOUT,IDLE,NOMINAL,0,1.447,,1,shadow
