phys_ts,n_channels,zbuf_update_ms
1641779100.0,1,0.00637
1641780000.0,1,0.00554
1641780900.0,1,0.00464
1641781800.0,1,0.00416
1641782700.0,1,0.00442
1641783600.0,1,0.00602
1641784500.0,1,0.0047
1641785400.0,1,0.00422
1641786300.0,1,0.00534
1641787200.0,1,0.00458
1641788100.0,1,0.00509
1641789000.0,1,0.00435
1641789900.0,1,0.0047
1641790800.0,1,0.00502
1641791700.0,1,0.00515
1641792600.0,1,0.00502
1641793500.0,1,0.00512
1641794400.0,1,0.00458
1641795300.0,1,0.00442
1641796200.0,1,0.00493
1641797100.0,1,0.00461
1641798000.0,1,0.00509
1641798900.0,1,0.00461
1641799800.0,1,0.00438
1641800700.0,1,0.004
1641801600.0,1,0.00394
1641802500.0,1,0.00486
1641803400.0,1,0.00506
1641804300.0,1,0.00454
1641805200.0,1,0.00493
1641806100.0,1,0.0055
1641807000.0,1,0.00435
1641807900.0,1,0.00534
1641808800.0,1,0.00538
1641809700.0,1,0.00486
1641810600.0,1,0.00429
1641811500.0,1,0.00451
1641812400.0,1,0.00461
1641813300.0,1,0.00506
1641814200.0,1,0.00576
1641815100.0,1,0.0047
1641816000.0,1,0.0047
1641816900.0,1,0.0041
1641817800.0,1,0.00432
1641818700.0,1,0.00426
1641819600.0,1,0.00429
1641820500.0,1,0.00566
1641821400.0,1,0.00435
1641822300.0,1,0.00426
1641823200.0,1,0.00461
1641824100.0,1,0.00448
1641825000.0,1,0.00413
1641825900.0,1,0.00493
1641826800.0,1,0.00541
1641827700.0,1,0.00506
1641828600.0,1,0.00445
1641829500.0,1,0.00422
1641830400.0,1,0.00445
1641831300.0,1,0.00547
1641832200.0,1,0.00445
1641833100.0,1,0.00515
1641834000.0,1,0.0049
1641834900.0,1,0.00502
1641835800.0,1,0.00416
1641836700.0,1,0.00486
1641837600.0,1,0.00477
1641838500.0,1,0.00506
1641839400.0,1,0.00563
1641840300.0,1,0.0048
1641841200.0,1,0.0055
1641842100.0,1,0.00429
1641843000.0,1,0.00438
1641843900.0,1,0.00432
1641844800.0,1,0.00432
1641845700.0,1,0.00416
1641846600.0,1,0.00368
1641847500.0,1,0.00512
1641848400.0,1,0.00499
1641849300.0,1,0.00426
1641850200.0,1,0.00419
1641851100.0,1,0.00426
1641852000.0,1,0.00426
1641852900.0,1,0.0048
1641853800.0,1,0.00509
1641854700.0,1,0.00486
1641855600.0,1,0.00474
1641856500.0,1,0.00486
1641857400.0,1,0.00534
1641858300.0,1,0.00554
1641859200.0,1,0.00746
1641860100.0,1,0.00778
1641861000.0,1,0.00691
1641861900.0,1,0.00787
1641862800.0,1,0.00701
1641863700.0,1,0.00602
1641864600.0,1,0.00717
1641865500.0,1,0.00762
1641866400.0,1,0.00682
1641867300.0,1,0.00669
1641868200.0,1,0.00611
1641869100.0,1,0.00752
1641870000.0,1,0.0072
1641870900.0,1,0.00723
1641871800.0,1,0.00758
1641872700.0,1,0.00682
1641873600.0,1,0.00694
1641874500.0,1,0.00672
1641875400.0,1,0.00752
1641876300.0,1,0.00582
1641877200.0,1,0.00749
1641878100.0,1,0.00678
1641879000.0,1,0.0073
1641879900.0,1,0.00672
1641880800.0,1,0.00666
1641881700.0,1,0.0065
1641882600.0,1,0.00567
1641883500.0,1,0.00643
1641884400.0,1,0.0071
1641885300.0,1,0.00682
1641886200.0,1,0.0081
1641887100.0,1,0.00707
1641888000.0,1,0.00838
1641888900.0,1,0.00781
1641889800.0,1,0.00832
1641890700.0,1,0.00832
1641891600.0,1,0.00784
1641892500.0,1,0.00736
1641893400.0,1,0.00822
1641894300.0,1,0.00755
1641895200.0,1,0.00787
1641896100.0,1,0.00544
1641897000.0,1,0.00704
1641897900.0,1,0.0087
1641898800.0,1,0.00803
1641899700.0,1,0.00704
1641900600.0,1,0.00765
1641901500.0,1,0.00781
1641902400.0,1,0.0065
1641903300.0,1,0.00726
1641904200.0,1,0.00765
