phys_ts,ai_pub_wall_ts,ap_state,status,alert_transport_ms,preproc_ms,infer_ms,activation_total_ms,per_model_ms,n_models,p_event,y_pred
1642301100.0,1787427071.773968,PRE_ALERT,OK,0.601,0.3504,3.3182,3.748,[3.0099],1,0.17968934774398804,0
1642335300.0,1787427076.52338,PRE_ALERT,OK,0.45,0.3507,3.4323,3.8536,[3.122],1,0.14045828580856323,0
1642341600.0,1787427077.3992188,PRE_ALERT,OK,1.081,0.3504,3.3715,3.7926,[3.0723],1,0.11083817481994629,0
1642374000.0,1787427081.899915,PRE_ALERT,OK,1.637,0.3567,3.2517,3.6874,[2.9329],1,0.21845126152038574,0
1642380300.0,1787427082.7734292,PRE_ALERT,OK,0.646,0.346,3.3491,3.7713,[3.0226],1,0.1984904408454895,0
1642386600.0,1787427083.6486807,PRE_ALERT,OK,0.502,0.3404,3.7818,4.1976,[3.4718],1,0.1606411337852478,0
1642414500.0,1787427087.523485,PRE_ALERT,OK,0.515,0.3494,3.2713,3.6962,[2.9725],1,0.11072099208831787,0
1642420800.0,1787427088.398129,PRE_ALERT,OK,0.534,0.3482,3.2406,3.6617,[2.9412],1,0.14816057682037354,0
1642432500.0,1787427090.0241961,PRE_ALERT,OK,0.535,0.3426,4.0285,4.44,[3.7304],1,0.1790120005607605,0
1642453200.0,1787427092.8991513,PRE_ALERT,OK,0.676,0.3533,3.4758,3.9017,[3.1677],1,0.14982479810714722,0
1642459500.0,1787427093.773291,PRE_ALERT,OK,0.627,0.3412,3.23,3.6688,[2.9287],1,0.18335622549057007,0
1642465800.0,1787427094.6484349,PRE_ALERT,OK,0.526,0.3424,3.2854,3.6987,[2.9939],1,0.11589103937149048,0
1642471200.0,1787427095.3982744,PRE_ALERT,OK,0.515,0.3434,3.3964,3.8155,[3.0979],1,0.12002277374267578,0
1642477500.0,1787427096.2735267,PRE_ALERT,OK,0.636,0.3394,3.2689,3.6821,[2.9444],1,0.1576341986656189,0
1642505400.0,1787427100.1486495,PRE_ALERT,OK,0.559,0.3713,3.2182,3.6658,[2.9244],1,0.26446908712387085,0
1642511700.0,1787427101.023332,PRE_ALERT,OK,0.522,0.343,3.4243,3.8421,[3.1218],1,0.12147420644760132,0
1642518000.0,1787427101.8989623,PRE_ALERT,OK,0.522,0.3549,3.321,3.7501,[3.0165],1,0.11342853307723999,0
1642550400.0,1787427106.3998454,PRE_ALERT,OK,1.32,0.357,3.4366,3.8696,[3.119],1,0.207463800907135,0
1642556700.0,1787427107.2735636,PRE_ALERT,OK,0.659,0.3452,3.2444,3.6624,[2.9205],1,0.18471699953079224,0
1642563000.0,1787427108.1485283,PRE_ALERT,OK,0.652,0.3465,3.3516,3.7699,[3.0499],1,0.17918932437896729,0
1642590900.0,1787427112.0233943,PRE_ALERT,OK,0.601,0.3417,3.252,3.6681,[2.9474],1,0.1492983102798462,0
1642597200.0,1787427112.899311,PRE_ALERT,OK,1.055,0.3449,3.271,3.6875,[2.9732],1,0.1499568223953247,0
1642629600.0,1787427117.3997164,PRE_ALERT,OK,0.753,0.3419,4.1087,4.5247,[3.8036],1,0.15053659677505493,0
1642635900.0,1787427118.274293,PRE_ALERT,OK,0.884,0.3385,3.7842,4.1958,[3.4945],1,0.17973542213439941,0
1642642200.0,1787427119.1489627,PRE_ALERT,OK,0.621,0.3373,3.9943,4.4058,[3.6904],1,0.18127697706222534,0
1642647600.0,1787427119.8997216,PRE_ALERT,OK,0.632,0.479,3.9849,4.5365,[3.6864],1,0.1740749478340149,0
1642664700.0,1787427181.7751958,PRE_ALERT,OK,0.594,0.3442,3.7302,4.1467,[3.436],1,0.5128871500492096,1
1642670100.0,1787427271.7752411,PRE_ALERT,OK,0.661,0.3438,3.6949,4.1065,[3.4005],1,0.9789572898298502,1
1642671000.0,1787427286.7750359,PRE_ALERT,OK,0.721,0.339,3.4112,3.821,[3.1187],1,0.9981806742725894,1
1642676400.0,1787427376.774762,PRE_ALERT,OK,0.634,0.3478,3.2744,3.6928,[2.9766],1,0.9986836591269821,1
1642677300.0,1787427391.7751706,PRE_ALERT,OK,0.907,0.3395,3.305,3.7127,[3.0234],1,0.9986316992435604,1
1642680900.0,1787427451.7751539,PRE_ALERT,OK,0.736,0.3481,3.4965,3.9156,[3.1922],1,0.9993134599644691,1
1642681800.0,1787427466.7753162,PRE_ALERT,OK,0.822,0.3493,3.2882,3.7085,[2.995],1,0.9923046189360321,1
1642682700.0,1787427481.7750318,ALERT,OK,0.713,0.347,3.2611,3.6798,[2.9586],1,0.9998993947519921,1
1642687200.0,1787427556.7752705,PRE_ALERT,OK,0.684,0.3445,3.3554,3.7691,[3.0553],1,0.9998756721324753,1
1642688100.0,1787427571.7752504,PRE_ALERT,OK,0.742,0.3467,3.2734,3.6882,[2.98],1,0.9997576119203586,1
1642689000.0,1787427586.7753656,ALERT,OK,0.704,0.347,3.3628,3.7829,[3.0506],1,0.9999771629009047,1
