fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14477.0,3.0,29.0,44.0,0.8411274921804103,0.919708788351534,0.877891392832324,0.8983136936204795,10073.0,0.7470176881941588,0.8247048138056312,0.783941290740341,4404.0
1,16144.0,4.0,12.0,27.0,0.8900347246453477,0.9431630323545619,0.9601698990222792,0.9515904848894008,12478.0,0.8555652426620168,0.8030551009274414,0.8284789644012945,3666.0
2,15941.0,5.0,49.0,64.0,0.8391573909577552,0.9086948945809374,0.9106784248668471,0.9096855784745541,11453.0,0.770781985211741,0.7664884135472371,0.7686292034409563,4488.0
3,16246.0,5.0,24.0,39.0,0.8802149913851809,0.94287377349077,0.93432762030323,0.9385812432745634,12136.0,0.8111374407582939,0.8328467153284671,0.8218487394957983,4110.0
4,16057.0,5.0,39.0,54.0,0.8048139421394603,0.8943204073638856,0.9334423548650859,0.9134626925385076,12230.0,0.75273390036452,0.6475045727724066,0.696165191740413,3827.0
mean,15773.0,4.4,30.6,45.6,0.8510697082616309,0.9217521792283376,0.9233019383779533,0.922326738559501,11674.0,0.7874472514381461,0.7749199232762367,0.7798126779637606,4099.0
std,733.1210677643904,0.8944271909999159,14.152738250953417,14.152738250953417,0.034453109053603735,0.021399279263806633,0.030842790772878367,0.021997569980521235,972.2445679971681,0.0456031337291011,0.07571558407004975,0.05309061923280712,355.64729719203547
