timestamp,event,state,ap_state,nav_state,action_ms,passive
1781427085.165924,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.672,1
1781427086.0412793,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.656,1
1781427090.0381017,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.845,1
1781427179.1651435,PRE_ALERT_PRESTREAM,IDLE,PRE_ALERT,0,0.928,1
1781427180.166925,ALERT_TRIGGER,IDLE,ALERT,0,0.902,1
1781427180.1856346,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.902,1
1781427180.1873739,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.902,1
1781427180.1874619,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.902,1
1781427180.1886904,ARM_CMD,TRACKING,ALERT,0,0.902,1
1781427180.2857966,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.902,1
1781427180.2874246,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.902,1
1781427180.2875075,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.902,1
1781427180.2887495,ARM_CMD,TRACKING,ALERT,0,0.902,1
1781427180.3858743,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.902,1
1781427180.3870914,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.902,1
1781427180.3871467,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.902,1
1781427180.3877945,ARM_CMD,TRACKING,ALERT,0,0.902,1
1781427180.4855967,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.902,1
1781427180.486958,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.902,1
1781427180.487026,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.902,1
1781427180.4880047,ARM_CMD,TRACKING,ALERT,0,0.902,1
1781427180.5859458,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.902,1
1781427180.587157,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.902,1
1781427180.5872073,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.902,1
1781427180.5878484,ARM_CMD,TRACKING,ALERT,0,0.902,1
1781427180.685683,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.798,1
1781427180.686718,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.798,1
1781427180.6867642,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.798,1
1781427180.687416,ARM_CMD,TRACKING,ALERT,0,1.798,1
1781427180.7858703,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.798,1
1781427180.7876065,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.798,1
1781427180.7876832,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.798,1
1781427180.788916,ARM_CMD,TRACKING,ALERT,0,1.798,1
1781427180.8857908,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.798,1
1781427180.887426,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.798,1
1781427180.8875065,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.798,1
1781427180.8887508,ARM_CMD,TRACKING,ALERT,0,1.798,1
1781427180.9854467,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.798,1
1781427180.9863575,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.798,1
1781427180.9863977,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.798,1
1781427180.9876714,ARM_CMD,TRACKING,ALERT,0,1.798,1
1781427181.0856612,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,1.798,1
1781427181.0866842,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,1.798,1
1781427181.0867302,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,1.798,1
1781427181.087374,ARM_CMD,TRACKING,ALERT,0,1.798,1
1781427181.1854658,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.686,1
1781427181.186419,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.686,1
1781427181.1864746,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.686,1
1781427181.187778,ARM_CMD,TRACKING,ALERT,0,0.686,1
1781427181.2858832,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.686,1
1781427181.2875896,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.686,1
1781427181.287665,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.686,1
1781427181.288897,ARM_CMD,TRACKING,ALERT,0,0.686,1
1781427181.385577,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.686,1
1781427181.3865883,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.686,1
1781427181.3866663,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.686,1
1781427181.387916,ARM_CMD,TRACKING,ALERT,0,0.686,1
1781427181.4858458,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.686,1
1781427181.487531,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.686,1
1781427181.4876108,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.686,1
1781427181.4888747,ARM_CMD,TRACKING,ALERT,0,0.686,1
1781427181.5858319,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.686,1
1781427181.5876527,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.686,1
1781427181.58774,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.686,1
1781427181.5890536,ARM_CMD,TRACKING,ALERT,0,0.686,1
1781427181.6854951,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.723,1
1781427181.68645,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.723,1
1781427181.6865864,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.723,1
1781427181.6878567,ARM_CMD,TRACKING,ALERT,0,0.723,1
1781427181.7858937,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.723,1
1781427181.787658,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.723,1
1781427181.7877343,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.723,1
1781427181.789007,ARM_CMD,TRACKING,ALERT,0,0.723,1
1781427181.8858764,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.723,1
1781427181.8875732,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.723,1
1781427181.887654,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.723,1
1781427181.8889265,ARM_CMD,TRACKING,ALERT,0,0.723,1
1781427181.9858618,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.723,1
1781427181.9868884,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.723,1
1781427181.9869337,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.723,1
1781427181.9875708,ARM_CMD,TRACKING,ALERT,0,0.723,1
1781427182.0858464,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.723,1
1781427182.0875635,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.723,1
1781427182.0876405,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.723,1
1781427182.088868,ARM_CMD,TRACKING,ALERT,0,0.723,1
1781427182.1857736,PASSIVE_SUPPRESS_CMD_176,TRACKING,ALERT,0,0.962,1
1781427182.1874282,OFFBOARD_MODE_CMD,TRACKING,ALERT,0,0.962,1
1781427182.18751,PASSIVE_SUPPRESS_CMD_400,TRACKING,ALERT,0,0.962,1
