phys_ts,ap_pub_wall_ts,n_channels,resample_ms,z_eval_ms,bg_update_ms,dds_transport_ms,fsm_eval_ms,node_latency_ms,from_state,ap_state,rpn_result,counter,trigger_channels
1647561600.0,1786284503.0265138,1,1.184,0.0532,0.0296,0.791,0.0328,0.261,NOMINAL,NOMINAL,STALE,0,
1647562500.0,1786284503.1505132,1,0.953,0.0532,,0.599,0.0279,0.23,NOMINAL,NOMINAL,STALE,0,
1647563400.0,1786284503.2754817,1,1.0043,0.0497,,0.575,0.0263,0.195,NOMINAL,NOMINAL,STALE,0,
1647564300.0,1786284503.4007723,1,1.0716,0.0527,,0.676,0.0279,0.201,NOMINAL,NOMINAL,STALE,0,
1647565200.0,1786284503.5257826,1,1.0985,0.0532,,0.64,0.029,0.236,NOMINAL,NOMINAL,STALE,0,
1647566100.0,1786284503.6504357,1,0.9344,0.0472,,0.576,0.0269,0.194,NOMINAL,NOMINAL,STALE,0,
1647567000.0,1786284503.7753189,1,0.9012,0.0479,,0.557,0.0239,0.21,NOMINAL,NOMINAL,STALE,0,
1647567900.0,1786284503.9003549,1,0.9363,0.0495,,0.559,0.0246,0.173,NOMINAL,NOMINAL,STALE,0,
1647568800.0,1786284504.02503,1,0.8418,0.0458,,0.449,0.02,0.161,NOMINAL,NOMINAL,STALE,0,
1647569700.0,1786284504.1508079,1,1.0501,0.0542,,0.69,0.0277,0.208,NOMINAL,NOMINAL,STALE,0,
1647570600.0,1786284504.275368,1,0.9559,0.0481,,0.535,0.024,0.173,NOMINAL,NOMINAL,STALE,0,
1647571500.0,1786284504.400736,1,1.0158,0.0511,,0.762,0.0274,0.19,NOMINAL,NOMINAL,STALE,0,
1647572400.0,1786284504.525614,1,1.0345,0.0518,,0.593,0.0263,0.219,NOMINAL,NOMINAL,STALE,0,
1647573300.0,1786284504.6503637,1,0.9476,0.0483,,0.541,0.0247,0.17,NOMINAL,NOMINAL,STALE,0,
1647574200.0,1786284504.7753801,1,0.9548,0.0492,,0.56,0.0248,0.174,NOMINAL,NOMINAL,STALE,0,
1647575100.0,1786284504.9004035,1,0.9519,0.0502,,0.586,0.0245,0.175,NOMINAL,NOMINAL,STALE,0,
1647576000.0,1786284505.0252807,1,0.9408,0.0488,,0.508,0.0229,0.167,NOMINAL,NOMINAL,STALE,0,
1647576900.0,1786284505.1500993,1,0.8165,0.0498,,0.511,0.0209,0.159,NOMINAL,NOMINAL,STALE,0,
1647577800.0,1786284505.2751586,1,0.8453,0.0469,,0.53,0.0227,0.17,NOMINAL,NOMINAL,STALE,0,
1647578700.0,1786284505.400377,1,0.8896,0.0482,,0.621,0.0261,0.192,NOMINAL,NOMINAL,STALE,0,
1647579600.0,1786284505.5256026,1,1.0341,0.0516,,0.609,0.026,0.192,NOMINAL,NOMINAL,STALE,0,
1647580500.0,1786284505.651504,1,1.2258,0.06,,0.871,0.0314,0.231,NOMINAL,NOMINAL,STALE,0,
1647581400.0,1786284505.7755244,1,0.9952,0.0503,,0.589,0.0277,0.221,NOMINAL,NOMINAL,STALE,0,
1647582300.0,1786284505.9003596,1,0.9996,0.0515,,0.513,0.0213,0.156,NOMINAL,NOMINAL,STALE,0,
1647583200.0,1786284506.0253286,1,0.983,0.0513,,0.489,0.0233,0.165,NOMINAL,NOMINAL,STALE,0,
1647584100.0,1786284506.150044,1,0.8448,0.0481,,0.428,0.0186,0.137,NOMINAL,NOMINAL,STALE,0,
1647585000.0,1786284506.275033,1,0.8391,0.0477,,0.44,0.0175,0.138,NOMINAL,NOMINAL,STALE,0,
1647585900.0,1786284506.4003098,1,0.8995,0.0493,,0.552,0.023,0.173,NOMINAL,NOMINAL,STALE,0,
1647586800.0,1786284506.525617,1,1.0676,0.0534,,0.594,0.0225,0.185,NOMINAL,NOMINAL,STALE,0,
1647587700.0,1786284506.6514676,1,1.2448,0.0592,,0.898,0.0303,0.223,NOMINAL,NOMINAL,STALE,0,
1647588600.0,1786284506.7756627,1,1.0986,0.0523,,0.609,0.0254,0.191,NOMINAL,NOMINAL,STALE,0,
1647589500.0,1786284506.9005563,1,0.9944,0.0507,,0.593,0.0231,0.174,NOMINAL,NOMINAL,STALE,0,
1647590400.0,1786284507.025352,1,1.0264,0.0512,,0.467,0.0202,0.182,NOMINAL,NOMINAL,STALE,0,
1647591300.0,1786284507.1499705,1,0.7998,0.0472,,0.443,0.0222,0.158,NOMINAL,NOMINAL,STALE,0,
1647592200.0,1786284507.2749784,1,0.8271,0.049,,0.415,0.0193,0.148,NOMINAL,NOMINAL,STALE,0,
1647593100.0,1786284507.400289,1,0.9123,0.0505,,0.523,0.0221,0.205,NOMINAL,NOMINAL,STALE,0,
1647594000.0,1786284507.5254674,1,0.9984,0.0507,,0.574,0.0252,0.189,NOMINAL,NOMINAL,STALE,0,
1647594900.0,1786284507.6503212,1,0.957,0.0516,,0.506,0.0209,0.163,NOMINAL,NOMINAL,STALE,0,
1647595800.0,1786284507.775293,1,0.9234,0.05,,0.543,0.0238,0.178,NOMINAL,NOMINAL,STALE,0,
1647596700.0,1786284507.8999882,1,0.8156,0.0473,,0.453,0.0188,0.15,NOMINAL,NOMINAL,STALE,0,
1647597600.0,1786284508.0250478,1,0.8328,0.0475,,0.477,0.0218,0.166,NOMINAL,NOMINAL,STALE,0,
1647598500.0,1786284508.1499255,1,0.755,0.0452,,0.45,0.02,0.153,NOMINAL,NOMINAL,STALE,0,
1647599400.0,1786284508.2748792,1,0.757,0.0461,,0.434,0.0167,0.141,NOMINAL,NOMINAL,STALE,0,
1647600300.0,1786284508.4001787,1,0.8505,0.0466,,0.511,0.0203,0.213,NOMINAL,NOMINAL,STALE,0,
1647601200.0,1786284508.5255346,1,1.0154,0.0514,,0.607,0.0249,0.189,NOMINAL,NOMINAL,STALE,0,
