fold,n_val_windows,n_val_episodes,best_epoch,stopped_epoch,macro_f1,precision_quiet,recall_quiet,f1_quiet,support_quiet,precision_event,recall_event,f1_event,support_event
0,14405.0,3.0,3.0,18.0,0.8475969743415118,0.9007543842461057,0.9177480535036934,0.9091718170580965,10018.0,0.8037160552644116,0.7690904946432642,0.7860221316249272,4387.0
1,16122.0,4.0,32.0,47.0,0.8992972140869027,0.9548122537589451,0.9533558124598587,0.9540834772827702,12456.0,0.8423337856173677,0.8466993998908893,0.8445109508910352,3666.0
2,15866.0,5.0,5.0,20.0,0.8722357396803939,0.9110552763819095,0.9547130068457083,0.9323733607611211,11394.0,0.8685685175751401,0.7625223613595706,0.8120981185996666,4472.0
3,16106.0,5.0,31.0,46.0,0.8584146713724963,0.9388732153543644,0.9124293785310734,0.9254624362701723,12036.0,0.7609435246087548,0.8243243243243243,0.7913669064748201,4070.0
4,15982.0,5.0,61.0,76.0,0.8595791415894214,0.9157154026583268,0.962366474938373,0.9384615384615385,12170.0,0.856516290726817,0.717208814270724,0.7806967447173044,3812.0
mean,15696.2,4.4,26.4,41.4,0.8674247482141452,0.9242421064799302,0.9401225452557413,0.9319105259667397,11614.8,0.8264156347584983,0.7839690788977546,0.8029389704615507,4081.4
std,729.2038123871816,0.8944271909999159,23.74447304111001,23.74447304111001,0.01984234968725364,0.022061694820349326,0.02318578606836766,0.016533273226919918,973.6268278966023,0.043983436265572884,0.05172500821892675,0.02610999932325109,350.4365848481006
